Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
WESTERN ST BK,WHITCORP FC,1091,988153,"GARDEN CITY, KS",SNM,767,767,100,98,8,0,N
ROYAL BK,ROYAL BSHRS,1092,532042,"ELROY, WI",SNM,767,767,100,98,20,0,N
CITY ST BK,ALBRECHT FS,1093,252041,"NORWALK, IA",SNM,765,765,100,98,7,0,N
CENTENNIAL BK,F&M BSHRS,1094,531250,"TREZEVANT, TN",SNM,764,764,100,98,10,0,N
PROGRESSIVE BK,PROGRESSIVE BC,1095,1007154,"MONROE, LA",SNM,764,764,100,98,8,0,N
HIGHLAND BK,HIGHLAND BSHRS,1096,764058,"SAINT PAUL, MN",SNM,761,761,100,98,8,0,N
BANK OF NEW GLARUS,BANCORP OF NEW GLARUS,1097,797140,"NEW GLARUS, WI",SNM,761,761,100,98,7,0,N
SPIRITBANK,SPIRIT BC,1098,142955,"TULSA, OK",SNM,760,760,100,98,5,0,N
MINSTER BK,MINSTER FNCL CORP,1099,604024,"MINSTER, OH",SMB,758,758,100,98,6,0,N
ONEUNITED BK,,1100,935308,"BOSTON, MA",SNM,756,756,100,98,8,0,N
HEBRON SVG BK,HSB BANCORP,1101,780722,"HEBRON, MD",SNM,756,756,100,98,13,0,N
INDUSTRIAL BK,IBW FC,1102,536527,"WASHINGTON, DC",SNM,755,755,100,98,8,0,N
FRANKLIN B&TC,FRANKLIN BANCORP,1103,493844,"FRANKLIN, KY",SNM,754,754,100,98,4,0,N
VILLAGE BK,VILLAGE BK & TR FC,1104,2760232,"MIDLOTHIAN, VA",SNM,754,754,100,98,8,0,N
FIRST OPTION BK,OSAWATOMIE AGY,1105,285852,"OSAWATOMIE, KS",SMB,754,754,100,98,9,0,N
LEGACY BK,COLWICH FC,1106,785950,"COLWICH, KS",SNM,754,754,100,98,8,0,N
HICKORY POINT B&TC,FIRST IL CORP,1107,550635,"DECATUR, IL",SNM,753,753,100,98,9,0,N
BANK OF HOUSTON,BOH HOLDS,1108,583754,"HOUSTON, TX",SNM,752,752,100,98,1,0,N
MANUFACTURERS B&TC,MBT CORP,1109,215345,"FOREST CITY, IA",SNM,747,747,100,98,8,0,N
DAIRY ST BK,DAIRY ST BC,1110,57451,"RICE LAKE, WI",SNM,746,746,100,98,11,0,N
COMMERCE BK,INTERNATIONAL BSHRS CORP,1111,625159,"LAREDO, TX",SNM,745,745,100,98,2,0,N
PEACH ST B&TC,PEACH ST BSHRS,1112,3348468,"GAINESVILLE, GA",SNM,743,743,100,98,1,0,N
FIRST SVC BK,FIRST SERVICE BSHRS,1113,458544,"GREENBRIER, AR",SNM,743,743,100,98,9,0,N
UBANK,UBANK HOLDS,1114,917555,"HUNTINGTON, TX",SNM,742,742,100,98,7,0,N
BANK OF SUN PRAIRIE,BOSP BSHRS,1115,124344,"SUN PRAIRIE, WI",SNM,742,742,100,98,4,0,N
FIRST BK,PIONEER BC,1116,131436,"CLEWISTON, FL",SNM,740,740,100,98,6,0,N
HOME ST BK NA,HOME ST BC,1117,696430,"CRYSTAL LAKE, IL",NAT,738,738,100,98,6,0,N
FARMERS & MRCH BK,LOWNDES BC,1118,763930,"LAKELAND, GA",SNM,736,736,100,98,5,0,N
FIRST UNITED BK,FIRST HC OF PARK RIVER,1119,1011955,"PARK RIVER, ND",SNM,736,736,100,98,15,0,N
FIRST BK,FIRST WAVERLY CORP,1120,376442,"WAVERLY, IA",SMB,735,735,100,98,8,0,N
COLUMN NA,,1121,3435948,"CHICO, CA",NAT,735,735,100,98,0,0,N
FIRST CMNTY BK,FIRST SAN BENITO BSHRS CORP,1122,334264,"SAN BENITO, TX",SNM,734,734,100,98,8,0,N
HEARTLAND NB,HEARTLAND BSHRS,1123,2800491,"SEBRING, FL",NAT,734,734,100,98,3,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,1124,580155,"TORRINGTON, WY",SMB,733,733,100,98,5,0,N
FINWISE BK,FINWISE BC,1125,2880019,"MURRAY, UT",SNM,733,733,100,98,1,0,N
PRIMEBANK,PRIMEBANK,1126,671147,"LE MARS, IA",SMB,732,732,100,98,3,0,N
FIRST NB,INDUSTRY BSHRS,1127,91754,"BELLVILLE, TX",NAT,731,731,100,98,2,0,N
CENTRAL BK,CROSS CTY BSHRS,1128,3488579,"LITTLE ROCK, AR",SNM,727,727,100,98,1,0,N
FIRST CENT ST BK,OHNWARD BSHRS,1129,639549,"DE WITT, IA",SNM,726,726,100,98,5,0,N
FARMERS ST BK,FARMERS ST FC,1130,475354,"VICTOR, MT",SMB,726,726,100,98,9,0,N
FIRST WESTERN BK,FIRST WESTERN BSHRS ESOT,1131,34742,"BOONEVILLE, AR",SMB,726,726,100,98,11,0,N
PROSPECT BK,EDGAR CTY BANC SHARES,1132,738143,"PARIS, IL",SNM,725,725,100,98,10,0,N
AMG NAT TR BK,AMG NAT CORP,1133,3015939,"BOULDER, CO",NAT,723,723,100,98,1,0,N
FIRST MW BK OF THE OZARKS,MIDWEST BC INC & AFFIL ESOP TR,1134,228158,"POPLAR BLUFF, MO",SNM,716,716,100,98,10,0,N
MERCHANTS & MARINE BK,MERCHANTS & MARINE BC,1135,94139,"PASCAGOULA, MS",SNM,715,715,100,98,17,0,N
NATIONAL CAPITAL BK OF WA,NATIONAL CAP BC,1136,791821,"WASHINGTON, DC",NAT,714,714,100,98,3,0,N
VALLIANCE BK,VALLIANCE FC,1137,3267738,"OKLAHOMA CITY, OK",SNM,714,714,100,98,4,0,N
HARFORD BK,,1138,660927,"ABERDEEN, MD",SNM,713,713,100,98,6,0,N
FARMERS B&TC,FARMERS BANCORP MARION KY,1139,262741,"MARION, KY",SNM,713,713,100,98,9,0,N
COUNTYBANK,TCB CORP,1140,271529,"GREENWOOD, SC",SNM,712,712,100,98,7,0,N
ALBANY B&TC NA,ALBANK CORP,1141,2732,"CHICAGO, IL",NAT,712,712,100,98,3,0,N
FIRST CENTURY BK,CLAIBORNE HC,1142,999935,"TAZEWELL, TN",SNM,711,711,100,98,8,0,N
WILMINGTON TR NA,M&T BK CORP,1143,2265456,"WILMINGTON, DE",NAT,711,711,100,98,5,0,N
TIME BK,COMMUNITY BK CORP,1144,2316714,"PARK RIDGE, IL",SNM,711,711,100,98,0,0,N
NORTHWESTERN BK,NW BSHRS,1145,153054,"CHIPPEWA FALLS, WI",SMB,711,711,100,98,6,0,N
MACON B&TC,MACON BANCTRUST,1146,709639,"LAFAYETTE, TN",SNM,710,710,100,98,7,0,N
GREEN BELT B&TC,GREEN BELT BC,1147,803649,"IOWA FALLS, IA",SNM,710,710,100,98,8,0,N
DECORAH B&TC,SECURITY AGY,1148,872047,"DECORAH, IA",SNM,709,709,100,98,2,0,N
LUZERNE BK,PENNS WOODS BC,1149,501815,"LUZERNE, PA",SNM,709,709,100,98,7,0,N
PRIMARY BK,,1150,4845861,"BEDFORD, NH",SNM,709,709,100,98,3,0,N
CHIPPEWA VALLEY BK,CHIPPEWA VALLEY AGY LTD,1151,779650,"HAYWARD, WI",SNM,709,709,100,98,12,0,N
CLASSIC BK NA,CAMERON FC,1152,182951,"CAMERON, TX",NAT,706,706,100,98,6,0,N
FIRST ST BK,JANE AUSTIN CHAPMAN MGMT CO LC,1153,264455,"ATHENS, TX",SNM,706,706,100,98,12,0,N
DUNDEE BK,DUNDEE BANCO,1154,397559,"OMAHA, NE",SNM,706,706,100,98,3,0,N
TOWN & COUNTRY BK,TOWN & COUNTRY BSHRS,1155,487357,"SALEM, MO",SMB,706,706,100,98,9,0,N
FREEDOM BK OF SOUTHERN MO,FREEDOM BSHRS OF SOUTHERN MO,1156,2835103,"CASSVILLE, MO",SNM,705,705,100,98,6,0,N
FIRST ST BK OF LIVINGSTON,EAST TX BSHRS,1157,884358,"LIVINGSTON, TX",SMB,704,704,100,98,7,0,N
PIONEER TR BK NA,PTB CORP,1158,852973,"SALEM, OR",NAT,700,700,100,98,1,0,N
KLEBERG BK NA,KLEBERG & CO BKR,1159,556459,"KINGSVILLE, TX",NAT,700,700,100,98,3,0,N
PEOPLES ST BK,PEOPLES BC,1160,326344,"NEWTON, IL",SNM,696,696,100,98,8,0,N
OAK VIEW NB,OAK VIEW BSHRS,1161,3816190,"WARRENTON, VA",NAT,694,694,100,98,3,0,N
AMERICAN ST BK,STEELE BSHRS,1162,262358,"ARP, TX",SMB,694,694,100,98,4,0,N
TEXAS GULF BK NA,TEXAS GULF BSHRS,1163,514655,"HOUSTON, TX",NAT,694,694,100,98,8,0,N
MIDSOUTH BK,MIDSOUTH BC,1164,929932,"DOTHAN, AL",SNM,694,694,100,98,11,0,N
PEOPLES CMNTY BK,GREENVILLE BSHRS,1165,784159,"GREENVILLE, MO",SNM,693,693,100,98,15,0,N
PILGRIM BK,PILGRIM BC,1166,911160,"PITTSBURG, TX",SNM,693,693,100,98,12,0,N
DR BK,ALCAR,1167,3428258,"DARIEN, CT",SNM,692,692,100,98,1,0,N
SOUTHWEST BK,ODESSA SOUTHWEST BSHRS,1168,561864,"ODESSA, TX",SNM,691,691,100,98,5,0,N
FNB BK,PINE KNOB HOLDS LLC,1169,400141,"MAYFIELD, KY",SNM,690,690,100,98,9,0,N
DREAM FIRST BK NA,LEGACY FNCL,1170,543459,"SYRACUSE, KS",NAT,690,690,100,98,8,0,N
FNB SOUTH,FIRST BSHRS OF THE SE,1171,12030,"ALMA, GA",SNM,689,689,100,98,3,0,N
QUEENSTOWN BK OF MD,QUEENSTOWN BC OF MD,1172,429021,"QUEENSTOWN, MD",SNM,688,688,100,98,8,0,N
LEA CTY ST BK,LEA CTY BSHRS,1173,1015252,"HOBBS, NM",SMB,688,688,100,98,2,0,N
SAUK VALLEY B&TC,S V FNCL,1174,2797162,"STERLING, IL",SNM,685,685,100,98,6,0,N
FIRST CENTURY BK NA,FIRST CENTURY BC,1175,2997748,"COMMERCE, GA",NAT,684,684,100,98,2,0,N
CITIZENS ST BK - LA CROSSE,CLAYTON BSHRS,1176,447557,"LA CROSSE, WI",SNM,684,684,100,98,3,0,N
PREMIER BK,PREMIER HOLDS,1177,2539960,"ROCK VALLEY, IA",SNM,682,682,100,98,4,0,N
STEPHENSON NB&TC,STEPHENSON NAT BC,1178,598048,"MARINETTE, WI",NAT,681,681,100,98,5,0,N
FIRST S BK,FIRST SOUTHERN BSHRS,1179,66275,"FLORENCE, AL",SNM,679,679,100,98,8,0,N
ENDEAVOR BK,ENDEAVOR BC,1180,5192496,"SAN DIEGO, CA",SNM,678,678,100,98,1,0,N
BANK OF ELK RIVER,METRO NORTH BSHRS,1181,10250,"ELK RIVER, MN",SNM,677,677,100,98,3,0,N
WOODTRUST BK,WOODTRUST FC,1182,833749,"WISCONSIN RAPIDS, WI",SMB,677,677,100,98,6,0,N
BANK OF LUXEMBURG,LUXEMBURG BSHRS,1183,580548,"LUXEMBURG, WI",SNM,677,677,100,98,8,0,N
MIDWEST BK,WESTERN IL BSHRS,1184,709143,"MONMOUTH, IL",SMB,677,677,100,98,7,0,N
PREMIER BK MN,PB FAMILY BSHRS,1185,1481745,"HASTINGS, MN",SNM,677,677,100,98,11,0,N
MISSION VALLEY BK,MISSION VALLEY BC,1186,3039636,"SUN VALLEY, CA",SNM,677,677,100,98,2,0,N
FIRST NB OF SCOTIA,GLENVILLE BHC,1187,472616,"SCOTIA, NY",NAT,676,676,100,98,9,0,N
PENNIAN BK,FIRST CMNTY FNCL CORP,1188,212018,"MIFFLINTOWN, PA",SNM,675,675,100,98,10,0,N
BANK OF SOUTHSIDE VA,BANK OF SOUTHSIDE VA CORP,1189,610128,"CARSON, VA",SNM,674,674,100,98,14,0,N
SOUTH LA BK,SOUTH LA FC,1190,616036,"HOUMA, LA",SNM,674,674,100,98,7,0,N
EASTERN COLORADO BK,WEED INV GROUP,1191,775054,"CHEYENNE WELLS, CO",SNM,673,673,100,98,6,0,N
GENOA BKG CO,GENBANC,1192,504311,"GENOA, OH",SMB,672,672,100,98,8,0,N
SAGE CAP BK,ANB BSHRS,1193,448554,"GONZALES, TX",SNM,671,671,100,98,7,0,N
GBC INTL BK,GBC HOLD,1194,972769,"LOS ANGELES, CA",SNM,671,671,100,98,6,0,N
FOUNTAIN TC,PIPER HOLD,1195,145844,"COVINGTON, IN",SNM,670,670,100,98,15,0,N
UNITED VALLEY BK,FIRST HC OF CAVALIER,1196,922559,"CAVALIER, ND",SNM,670,670,100,98,7,0,N
BAKER BOYER NB,BAKER BOYER BC,1197,69678,"WALLA WALLA, WA",NAT,670,670,100,98,5,0,N
FORTIFI BK,FIRST BERLIN BC,1198,111942,"BERLIN, WI",SNM,670,670,100,98,9,0,N
COMMUNITY BK,COMMUNITYBANC,1199,729011,"ZANESVILLE, OH",SNM,668,668,100,98,11,0,N
WEST PLAINS B&TC,WEST PLAINS BSHRS,1200,317258,"WEST PLAINS, MO",SNM,668,668,100,98,6,0,N
THUMB B&TC,THUMB BC INC ESOP,1201,698649,"PIGEON, MI",SMB,668,668,100,98,13,0,N
CITIZENS BK WV,CITIZENS FC,1202,481627,"ELKINS, WV",SNM,667,667,100,98,5,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BSHRS,1203,2775179,"NEW IBERIA, LA",SNM,666,666,100,98,8,0,N
CENTRAL ST BK,CENTRAL ST BC,1204,353238,"CALERA, AL",SMB,666,666,100,98,6,0,N
CCB CMNTY BK,SOUTHERN NAT CORP,1205,655839,"ANDALUSIA, AL",SNM,665,665,100,98,3,0,N
FIRST CMRC BK,FIRST CMRC BC,1206,3153297,"LEWISBURG, TN",SNM,664,664,100,98,4,0,N
PARTNERS BK OF CA,,1207,3655933,"MISSION VIEJO, CA",SNM,664,664,100,98,1,0,N
FIRST RESOURCE BK,FIRST RESRC BC,1208,3349241,"EXTON, PA",SNM,664,664,100,98,2,0,N
PEOPLES SVGS BK OF RHINELAND,RHINELAND BSHRS,1209,242257,"RHINELAND, MO",SNM,663,663,100,98,11,0,N
OPTUS BK,OPTUS FC,1210,2794732,"COLUMBIA, SC",SNM,663,663,100,98,1,0,N
FIRST NB&TC OF ARDMORE,FIRST NAT CORP,1211,984258,"ARDMORE, OK",NAT,662,662,100,98,10,0,N
FIRST CMNTY BK,COASTAL BEND BSHRS,1212,339456,"CORPUS CHRISTI, TX",SNM,662,662,100,98,12,0,N
BANK OF OAK RIDGE,OAK RIDGE FS,1213,2903123,"OAK RIDGE, NC",SMB,661,661,100,98,4,0,N
FIRST ST BK OF BLAKELY,FIRST ST BSHRS OF BLAKELY,1214,5135,"BLAKELY, GA",SNM,661,661,100,98,7,0,N
UNION ST BK,DOCKING BSHRS,1215,227151,"ARKANSAS CITY, KS",SMB,661,661,100,98,10,0,N
FIRST RESOURCE BK,AMERI FNCL GRP,1216,3314043,"LINO LAKES, MN",SNM,661,661,100,98,5,0,N
FM BK,INDEPENDENT BSHRS,1217,20857,"WASECA, MN",SNM,660,660,100,98,5,0,N
NORTHUMBERLAND NB,NORTHUMBERLAND BC,1218,70414,"NORTHUMBERLAND, PA",NAT,660,660,100,98,6,0,N
CITIZENS BK OF KY,CITIZENS NAT CORP,1219,495419,"PAINTSVILLE, KY",SMB,660,660,100,98,11,0,N
NEWBANK,,1220,3472859,"FLUSHING, NY",SNM,659,659,100,98,1,0,N
FIRST BK,FIRST BURKBURNETT BSHRS,1221,239659,"BURKBURNETT, TX",SNM,658,658,100,98,6,0,N
ABBYBANK,ABBY BC,1222,198149,"ABBOTSFORD, WI",SNM,658,658,100,98,7,0,N
GRANDVIEW BK,D2 ALLIS LLC,1223,333856,"GRANDVIEW, TX",SNM,658,658,100,98,5,0,N
BANK OF OCEAN CITY,,1224,147923,"OCEAN CITY, MD",SNM,658,658,100,98,5,0,N
CORNERSTONE CMNTY BK,CORNERSTONE CMNTY BC,1225,3485420,"RED BLUFF, CA",SMB,658,658,100,98,3,0,N
PACIFIC VALLEY BK,PACIFIC VALLEY BC,1226,3293540,"SALINAS, CA",SNM,656,656,100,98,3,0,N
MALVERN NB,MNB BSHRS,1227,906241,"MALVERN, AR",NAT,655,655,100,98,13,0,N
MILLENNIUM BK,MILLENNIUM BC,1228,3547896,"DES PLAINES, IL",SNM,655,655,100,98,1,0,N
NORTH SALEM ST BK,NORTH SALEM ST BC,1229,947749,"NORTH SALEM, IN",SNM,654,654,100,98,8,0,N
AMERICAN BK,GUARANTY DEVELOPMENT CO,1230,630555,"BOZEMAN, MT",SNM,653,653,100,98,5,0,N
BRUNING BK,BRUNING BSHRS,1231,71457,"BRUNING, NE",SNM,653,653,100,98,5,0,N
MARION CTY ST BK,PELLA FNCL GRP,1232,97943,"PELLA, IA",SNM,653,653,100,98,4,0,N
FLAGSHIP BK,WEST FL BK CORP,1233,3404999,"CLEARWATER, FL",SNM,652,652,100,98,5,0,N
HOMEBANK,BYRON B WEBB,1234,697156,"PALMYRA, MO",SNM,652,652,100,98,8,0,N
AMERICAN NATION BK,AMCORP FNCL,1235,256058,"ARDMORE, OK",SMB,652,652,100,98,9,0,N
FIRST FIDELITY BK,FIDELITY CORP,1236,80150,"BURKE, SD",SNM,651,651,100,98,10,0,N
UNION BK,UNION BSHRS,1237,86349,"MENA, AR",SMB,650,650,100,98,8,0,N
FIRST NAT CMNTY BK,FIRST CHATSWORTH BSHRS,1238,450632,"CHATSWORTH, GA",NAT,650,650,100,98,9,0,N
CITIZENS NB OF SOMERSET,CITIZENS BSHRS,1239,410917,"SOMERSET, KY",NAT,650,650,100,98,9,0,N
COMMENCEMENT BK,COMMENCEMENT BC,1240,3537897,"TACOMA, WA",SMB,650,650,100,98,5,0,N
BANKNORTH,FIRST FC,1241,721350,"ARTHUR, ND",SNM,649,649,100,98,10,0,N
PUTNAM CTY BK,PUTNAM BSHRS,1242,417626,"HURRICANE, WV",SMB,649,649,100,98,4,0,N
FIRST & FARMERS NB,PINE KNOB HOLDS LLC,1243,721949,"SOMERSET, KY",NAT,647,647,100,98,11,0,N
MARINE B&TC,MARINE BC OF FL,1244,2587916,"VERO BEACH, FL",SNM,646,646,100,98,4,0,N
FLORIDA CAP BK NA,FLORIDA CAP GRP,1245,188430,"JACKSONVILLE, FL",NAT,646,646,100,98,3,0,N
LEGENCE BK,FIRST ELDORADO BSHRS,1246,635840,"ELDORADO, IL",SNM,646,646,100,98,11,0,N
FIRST INDEPENDENCE BK,FIRST INDEP CORP,1247,254849,"DETROIT, MI",SNM,644,644,100,98,3,0,N
COMMUNITY B&TC WACO TX,COMMUNITY CO,1248,549862,"WACO, TX",SNM,644,644,100,98,2,0,N
FIRST NEIGH BK NA,FIRST NEIGH BSHRS ESOP,1249,413646,"TOLEDO, IL",NAT,644,644,100,98,9,0,N
CITIZENS BK,CITBA FC,1250,44741,"MOORESVILLE, IN",SNM,643,643,100,98,8,0,N
CONCORDIA B&TC,CONCORDIA CAP CORP,1251,819556,"VIDALIA, LA",SNM,642,642,100,98,7,0,N
GREENWOODS ST BK,GREENWOODS FNCL GRP,1252,576644,"LAKE MILLS, WI",SNM,641,641,100,98,8,0,N
FIRST HOPE BK A NAT BKG ASSN,FIRST HOPE BC,1253,434203,"HOPE, NJ",NAT,641,641,100,98,5,0,N
BANKORION,ORION BC,1254,855741,"ORION, IL",SNM,640,640,100,98,6,0,N
NORTHEAST GA BK,FIRST SCTY BSHRS,1255,888833,"LAVONIA, GA",SNM,640,640,100,98,9,0,N
FAIRFIELD NB,FAIRFIELD BSHRS,1256,640246,"FAIRFIELD, IL",NAT,640,640,100,98,2,0,N
OCONEE ST BK,OCONEE FC,1257,573036,"WATKINSVILLE, GA",SNM,640,640,100,98,5,0,N
CNB BK INC,CNB FS,1258,944627,"BERKELEY SPRINGS, WV",SNM,639,639,100,98,8,0,N
SPRINGS VALLEY B&TC,SVB&T CORP,1259,93543,"FRENCH LICK, IN",SNM,639,639,100,98,5,0,N
UNITY BK,KIMBERLY LEASING CORP,1260,443353,"AUGUSTA, WI",SNM,637,637,100,98,14,0,N
CAPITAL BK,JSA FAM LP,1261,596156,"HOUSTON, TX",SNM,637,637,100,98,16,0,N
EMPIRE ST BK,ES BANCSHARES,1262,3277241,"STATEN ISLAND, NY",SMB,637,637,100,98,5,0,N
PLATINUM BK,PLATINUM BC,1263,3538009,"OAKDALE, MN",SNM,637,637,100,98,1,0,N
LONGVIEW BK,LONGVIEW CAP CORP,1264,380533,"OGDEN, IL",SNM,636,636,100,98,11,0,N
BANK OF PRAIRIE DU SAC,PLOETZ INV LP,1265,997847,"PRAIRIE DU SAC, WI",SNM,636,636,100,98,1,0,N
NEW TRIPOLI BK,NEW TRIPOLI BC,1266,331713,"NEW TRIPOLI, PA",SMB,635,635,100,98,2,0,N
MIDSTATES BK NA,MIDSTATES BSHRS,1267,728948,"COUNCIL BLUFFS, IA",NAT,635,635,100,98,9,0,N
MAUCH CHUNK TC,MAUCH CHUNK TR FC,1268,857811,"JIM THORPE, PA",SNM,634,634,100,98,6,0,N
SAVIBANK,SAVI FC,1269,3346268,"BURLINGTON, WA",SNM,633,633,100,98,9,0,N
CROWN BK,,1270,2686211,"ELIZABETH, NJ",SNM,632,632,100,98,15,0,N
FIRST CMNTY BK OF CENT AL,CENTRAL AL BSHRS,1271,3034257,"WETUMPKA, AL",SNM,632,632,100,98,7,0,N
YAMPA VALLEY BK,ROUTT CTY BC,1272,2806635,"STEAMBOAT SPRINGS, CO",SNM,632,632,100,98,1,0,N
FAYETTEVILLE BK,INDUSTRY BSHRS,1273,450753,"FAYETTEVILLE, TX",SNM,630,630,100,98,2,0,N
MIDAMERICA NB,MIDAMERICA NAT BSHRS,1274,510938,"CANTON, IL",NAT,630,630,100,98,5,0,N
GNB BK,GNB BC,1275,724744,"GRUNDY CENTER, IA",SMB,629,629,100,98,8,0,N
CAPITOL BK,CAPITOL BSHRS,1276,2339599,"MADISON, WI",SNM,629,629,100,98,2,0,N
AMERICAN ST B&TC OF WILLISTO,AMERICAN ST BHC,1277,244251,"WILLISTON, ND",SNM,629,629,100,98,1,0,N
HIGHPOINT CMNTY BK,HCB FC,1278,750341,"HASTINGS, MI",SNM,628,628,100,98,5,0,N
HARDIN CTY BK,HARDIN CTY BSHRS,1279,526854,"SAVANNAH, TN",SMB,627,627,100,98,4,0,N
FIRST MW BK OF DEXTER,MIDWEST BC INC & AFFIL ESOP TR,1280,770853,"DEXTER, MO",SNM,626,626,100,98,7,0,N
SECURITY ST BK,SECURITY ST CORP,1281,111979,"CENTRALIA, WA",SNM,625,625,100,98,11,0,N
GRAND BK,GRAND CAP CORP,1282,76854,"TULSA, OK",SMB,625,625,100,98,4,0,N
BRADFORD NB,BRADFORD BANCORP,1283,720746,"GREENVILLE, IL",NAT,624,624,100,98,6,0,N
FIRSTBANK,FIRST ANTLERS BC,1284,296456,"ANTLERS, OK",SMB,624,624,100,98,9,0,N
HOMETOWN BK OF AL,HOMETOWN BC OF AL,1285,3217331,"ONEONTA, AL",SNM,623,623,100,98,3,0,N
FIRST FSB,FIRST BC OF INDIANA,1286,613679,"EVANSVILLE, IN",SNM,622,622,100,98,9,0,N
MADISON CTY BK,MADISON CTY FNCL,1287,385471,"MADISON, NE",SMB,622,622,100,98,6,0,N
FARMERS T&SB,EASTER ENT,1288,543945,"SPENCER, IA",SNM,622,622,100,98,0,0,N
FARMERS BK,FARMERS BC,1289,307062,"BUHL, ID",SNM,621,621,100,98,5,0,N
JEFF BK,JEFFERSONVILLE BC,1290,306908,"JEFFERSONVILLE, NY",SNM,621,621,100,98,9,0,N
BANK OF HILLSBORO NA,COUNTRY BANCORP,1291,659341,"HILLSBORO, IL",NAT,621,621,100,98,12,0,N
UNITED CMNTY BK,COMMUNITY BC OF LA,1292,90337,"RACELAND, LA",SNM,620,620,100,98,10,0,N
BANK OF BRENHAM NA,INDUSTRY BSHRS,1293,3042234,"BRENHAM, TX",NAT,620,620,100,98,2,0,N
CITIZENS NB,CENTRAL TX FNCL CORP,1294,59352,"CAMERON, TX",NAT,620,620,100,98,11,0,N
LEGACY BK,MIDSTATE BC,1295,320052,"HINTON, OK",SNM,618,618,100,98,9,0,N
FIRST BK UPPER MICHIGAN,FIRST BSHRS CORP,1296,239556,"GLADSTONE, MI",SNM,618,618,100,98,8,0,N
FIRST NB,FIRST SONORA BSHRS,1297,591366,"SONORA, TX",NAT,617,617,100,98,5,0,N
APPLE RIVER ST BK,FIRST APPLE RIVER CORP,1298,594938,"APPLE RIVER, IL",SNM,617,617,100,98,7,0,N
PUEBLO B&TC,PUEBLO BC,1299,106452,"PUEBLO, CO",SNM,617,617,100,98,11,0,N
POCA VALLEY BK,POCA VALLEY BSHRS,1300,851239,"WALTON, WV",SNM,616,616,100,98,7,0,N
FIRST ST B&TC,FIRST STATE BANC INC CRB PLAN,1301,489548,"CARUTHERSVILLE, MO",SMB,616,616,100,98,6,0,N
BANK OF SF,,1302,3357385,"SAN FRANCISCO, CA",SNM,615,615,100,98,0,0,N
LIBERTY NB,215 HC,1303,3140822,"SIOUX CITY, IA",NAT,614,614,100,98,7,0,N
BANKTENNESSEE,BANKTENNESSEE BSHRS,1304,831576,"COLLIERVILLE, TN",SMB,614,614,100,98,9,0,N
OUTDOOR BK,FOOTE FS LLC,1305,43351,"MANHATTAN, KS",SNM,614,614,100,98,10,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1306,2642598,"KENNEWICK, WA",SNM,613,613,100,98,4,0,N
WORTHINGTON BK,BANCFIRST CORP,1307,3150205,"ARLINGTON, TX",SMB,613,613,100,98,4,0,N
BANK OF ODESSA,COUNTRY AGY & INV,1308,819453,"ODESSA, MO",SNM,612,612,100,98,3,0,N
METAIRIE B&TC,MBT BSHRS,1309,55336,"METAIRIE, LA",SNM,612,612,100,98,8,0,N
COMMUNITY ST BK,COMMUNITY ST BK ESOP & TR,1310,130345,"UNION GROVE, WI",SNM,612,612,100,98,6,0,N
TXN BK,TXN BSHRS,1311,77253,"HONDO, TX",SMB,612,612,100,98,6,0,N
WASHINGTON CTY BK,BLAIR HOLDS,1312,1000052,"BLAIR, NE",SNM,612,612,100,98,3,0,N
CS BK,EUREKA BSHRS,1313,514048,"EUREKA SPRINGS, AR",SMB,610,610,100,98,6,0,N
COMMUNITY SVGS BK,COMMUNITY FC,1314,646743,"EDGEWOOD, IA",SNM,610,610,100,98,9,0,N
GREENVILLE NB,GREENVILLE NAT BC,1315,295011,"GREENVILLE, OH",NAT,606,606,100,98,10,0,N
ARBOR BK,OAKLAND FS,1316,1872941,"NEBRASKA CITY, NE",SNM,606,606,100,98,5,0,N
FIRST NB CO,FIRST BSHRS,1317,513256,"LAS ANIMAS, CO",NAT,606,606,100,98,6,0,N
COUNTY BK,CB FNCL CORP,1318,1459735,"REHOBOTH BEACH, DE",SNM,605,605,100,98,6,0,N
MARIES CTY BK,MARIES CTY BC,1319,441359,"VIENNA, MO",SNM,604,604,100,98,10,0,N
FARMERS & MRCH SVG BK,DUNN INV CO,1320,863746,"MANCHESTER, IA",SMB,604,604,100,98,7,0,N
PALMETTO ST BK,PALMETTO ST BSHRS,1321,277820,"HAMPTON, SC",SNM,604,604,100,98,7,0,N
RIVER VALLEY CMNTY BK,RIVER VALLEY CMNTY BC,1322,3451050,"YUBA CITY, CA",SNM,603,603,100,98,3,0,N
BANKVISTA,ABDO INV,1323,2849285,"SARTELL, MN",SNM,602,602,100,98,2,0,N
SOUTHEASTERN BK,SOUTHEASTERN BKG CORP,1324,210238,"DARIEN, GA",SNM,602,602,100,98,9,0,N
WOODLANDS BK,WOODLANDS FS CO,1325,1479470,"WILLIAMSPORT, PA",SMB,601,601,100,98,7,0,N
