Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
FIRST CAP BK,FIRST CAP BSHRS,925,2849463,"CHARLESTON, SC",SMB,919,919,100,97,4,0,N
FARMERS & MRCHS BK,COUNTRY BSHRS,926,455552,"MILFORD, NE",SNM,918,918,100,97,11,0,N
HNB NB,R DEAN PHILLIPS BK TR,927,908553,"HANNIBAL, MO",NAT,915,915,100,97,14,0,N
NEWTEK BK NA,NEWTEKONE,928,502111,"MIAMI, FL",NAT,914,914,100,97,0,0,N
TRUSTAR BK,,929,5349218,"GREAT FALLS, VA",SNM,914,914,100,97,2,0,N
SANIBEL CAPTIVA CMNTY BK,,930,3122994,"SANIBEL, FL",SNM,913,913,100,97,7,0,N
UNITED PRAIRIE BK,FARMERS ST CORP,931,712059,"MOUNTAIN LAKE, MN",SNM,913,913,100,97,9,0,N
NEWFIRST NB,NEWFIRST FNCL GROUP,932,938859,"EL CAMPO, TX",NAT,912,912,100,97,8,0,N
PORT WASHINGTON ST BK,PORT BSHRS,933,937740,"PORT WASHINGTON, WI",SNM,910,910,100,97,7,0,N
LINDELL B&TC,FIRST IL BANCORP,934,185859,"SAINT LOUIS, MO",SMB,908,908,100,97,14,0,N
STIFEL TC NA,STIFEL FNCL CORP,935,2713920,"SAINT LOUIS, MO",NAT,905,905,100,97,0,0,N
BRANNEN BK,BRANNEN BK OF FL,936,760331,"INVERNESS, FL",SNM,904,904,100,97,11,0,N
FARMERS & MRCH BK,KUJAWA FAM HOLDS,937,574949,"BERLIN, WI",SMB,904,904,100,97,1,0,N
TEXAS NB,TNB BSHRS,938,497954,"MERCEDES, TX",NAT,903,903,100,97,8,0,N
FIRST SECURITY BK,SECURITY CAPITAL CORP,939,718145,"BATESVILLE, MS",SNM,903,903,100,97,16,0,N
FIRST NB,FIRST GRANBURY BC,940,329952,"GRANBURY, TX",NAT,900,900,100,97,7,0,N
FARMERS & MRCH BK,F&M FC,941,348720,"GRANITE QUARRY, NC",SNM,899,899,100,97,11,0,N
SCHERTZ B&TC,SCHERTZ BSHRS CORP,942,583268,"SCHERTZ, TX",SNM,897,897,100,97,5,0,N
FALCON NB,CENTRA VENTURES,943,3184228,"FOLEY, MN",NAT,895,895,100,97,5,0,N
NEW MILLENNIUM BK,NMB FC,944,2833882,"FORT LEE, NJ",SNM,895,895,100,97,9,0,N
SECURITY ST BK,SECURITY BSHRS,945,319551,"SCOTT CITY, KS",SNM,894,894,100,97,3,0,N
FIRST ST BK,FIRST ST CORP,946,924236,"WAYNESBORO, MS",SNM,894,894,100,97,13,0,N
PINNACLE BK,,947,3455227,"MORGAN HILL, CA",SNM,893,893,100,97,4,0,N
EVERTRUST BK,IBT HC,948,2297998,"CITY OF INDUSTRY, CA",SNM,893,893,100,97,7,0,N
NEWFIELD NB,NEWFIELD BC,949,632410,"NEWFIELD, NJ",NAT,893,893,100,97,10,0,N
VISIONBANK OF IA,VISIONBANKSHARES,950,269049,"AMES, IA",SMB,887,887,100,97,12,0,N
ROUND TOP ST BK,ROUND TOP BSHRS,951,665865,"ROUND TOP, TX",SNM,887,887,100,97,6,0,N
UNITED B&TC,UBT BSHRS,952,990352,"MARYSVILLE, KS",SMB,887,887,100,97,15,0,N
NBC OKLAHOMA,NBC CORP OF OKLAHOMA,953,39756,"OKLAHOMA CITY, OK",SNM,886,886,100,97,5,0,N
FIRST BK,FIRST BC,954,451068,"KETCHIKAN, AK",SNM,886,886,100,97,7,0,N
BAYVANGUARD BK,BV FNCL,955,242976,"SPARROWS POINT, MD",SNM,884,884,100,97,14,0,N
PLAINS ST BK,PLAINS ACQ CORP,956,972862,"HUMBLE, TX",SNM,884,884,100,97,5,0,N
HEARTLAND BK,GENEVA ST CO,957,88455,"GENEVA, NE",SNM,882,882,100,97,14,0,N
FIRST B&TC,,958,1228034,"DUNCAN, OK",SNM,881,881,100,97,12,0,N
NEW PEOPLES BK,NEW PEOPLES BSHRS,959,2736451,"HONAKER, VA",SMB,881,881,100,97,16,0,N
CIBM BK,CIB MARINE BSHRS,960,340742,"CHAMPAIGN, IL",SNM,880,880,100,97,8,0,N
AFFINITY BK NA,AFFINITY BSHRS,961,321273,"COVINGTON, GA",NAT,879,879,100,97,2,0,N
BALLSTON SPA NB,BALLSTON SPA BC,962,505,"BALLSTON SPA, NY",NAT,877,877,100,97,12,0,N
FIRST TX BK,FIRST TX BC,963,444350,"GEORGETOWN, TX",SNM,875,875,100,97,6,0,N
FIRST NB,INDUSTRY BSHRS,964,342362,"SHINER, TX",NAT,872,872,100,97,4,0,N
CNB BK,CARLSBAD BC,965,219651,"CARLSBAD, NM",SNM,872,872,100,97,2,0,N
SECURITY ST BK,BRISCOE RANCH,966,839068,"PEARSALL, TX",SNM,872,872,100,97,6,0,N
TEXAS HERITAGE NB,DAINGERFIELD HC,967,824653,"DAINGERFIELD, TX",NAT,872,872,100,97,5,0,N
GRASSHOPPER BK NA,GRASSHOPPER BC,968,5210989,"NEW YORK, NY",NAT,871,871,100,97,0,0,N
OXFORD BK,OXFORD BK CORP,969,448040,"OXFORD, MI",SMB,870,870,100,97,8,0,N
BANK OF CHARLES TOWN,POTOMAC BSHRS,970,1014125,"CHARLES TOWN, WV",SNM,870,870,100,97,8,0,N
INSBANK,INSCORP,971,2877345,"NASHVILLE, TN",SMB,869,869,100,97,1,0,N
GREENFIELD BKG CO,GREENFIELD BSHRS,972,592644,"GREENFIELD, IN",SNM,868,868,100,97,6,0,N
FRONTIER BK OF TX,FRONTIER CMNTY BSHRS,973,3472046,"ELGIN, TX",SNM,868,868,100,97,7,0,N
KILLBUCK SVGS BK CO,KILLBUCK BSHRS,974,1017425,"KILLBUCK, OH",SMB,868,868,100,97,10,0,N
FARMERS NB,PROPHETSTOWN BKG CO,975,933041,"PROPHETSTOWN, IL",NAT,868,868,100,97,2,0,N
FARMERS BK,FIRST FARMERS BSHRS,976,901938,"PORTLAND, TN",SNM,867,867,100,97,8,0,N
TRIAD BK,TRIAD BC,977,3374382,"FRONTENAC, MO",SNM,865,865,100,97,1,0,N
TEXAS BK,HENDERSON TX BSHRS,978,414764,"HENDERSON, TX",SNM,865,865,100,97,10,0,N
FIRST NB OF MIDDLE TN,FIRST MCMINNVILLE CORP,979,87234,"MCMINNVILLE, TN",NAT,863,863,100,97,9,0,N
COMMUNITY NB,COMMUNITY BSHRS,980,354552,"SENECA, KS",NAT,863,863,100,97,5,0,N
OAKWOOD BK,OAKWOOD BSHRS,981,960560,"DALLAS, TX",SNM,862,862,100,97,5,0,N
TRADITIONS BK,TRADITIONS BC,982,3145797,"YORK, PA",SNM,860,860,100,97,7,0,N
VERMILLION ST BK,VERMILLION BSHRS,983,208057,"VERMILLION, MN",SNM,858,858,100,97,5,0,N
CLIMATE FIRST BK,CLIMATE FIRST BC,984,5592340,"SAINT PETERSBURG, FL",SNM,858,858,100,97,2,0,N
INDUSTRY ST BK,INDUSTRY BSHRS,985,733054,"INDUSTRY, TX",SNM,858,858,100,97,3,0,N
RESOURCE BK NA,RESOURCE BSHRS,986,235530,"DEKALB, IL",NAT,857,857,100,97,14,0,N
JUNIATA VALLEY BK,JUNIATA VALLEY FNCL CORP,987,215710,"MIFFLINTOWN, PA",SNM,857,857,100,97,14,0,N
COMMUNITY BK,MANSFIELD BSHRS,988,974754,"MANSFIELD, LA",SNM,856,856,100,97,11,0,N
SECURITY BK,PAWNEE HC,989,516855,"TULSA, OK",SMB,856,856,100,97,0,0,N
FIRST CMRL BK USA,,990,2332910,"ALHAMBRA, CA",SNM,856,856,100,97,7,0,N
TEXAS NB,TEXAS NAT BC,991,739355,"JACKSONVILLE, TX",NAT,854,854,100,97,8,0,N
LEGENDS BK,LEGENDS FNCL HOLD,992,2745426,"CLARKSVILLE, TN",SNM,853,853,100,97,9,0,N
UNITED S BK,UNISOUTH,993,327435,"UMATILLA, FL",SNM,853,853,100,97,13,0,N
PIONEER BK,CITIZENS BK GROUP,994,920854,"MAPLETON, MN",SMB,853,853,100,97,5,0,N
FIRST CMRL BK,FIRST CMRL BSHRS,995,2948058,"JACKSON, MS",SNM,850,850,100,97,4,0,N
BANK OF OLD MONROE,CUIVRE RIVER BSHRS,996,880855,"OLD MONROE, MO",SNM,848,848,100,97,4,0,N
FIRST NORTHERN BK OF WY,FIRST NAT BUFFALO BSHRS,997,868956,"BUFFALO, WY",SMB,846,846,100,97,4,0,N
WINTER PARK NB,,998,5143788,"WINTER PARK, FL",NAT,845,845,100,97,0,0,N
CLEAR FORK BK NA,ALBANY BSHRS,999,340751,"ALBANY, TX",NAT,845,845,100,97,5,0,N
CITIZENS BK,CITIZENS BK ESOP RET SAV PLAN,1000,961259,"FARMINGTON, NM",SNM,842,842,100,97,5,0,N
MAINSTREET CMNTY BK OF FLORI,NORTHSTAR FNCL GRP,1001,3217957,"DELAND, FL",SNM,839,839,100,97,7,0,N
T BK NA,TECTONIC FNCL,1002,3284445,"DALLAS, TX",NAT,839,839,100,97,1,0,N
FOCUS BK,SECURITY STATE BSHRS,1003,498148,"CHARLESTON, MO",SNM,837,837,100,97,10,0,N
FCN BK NA,FCN BANC CORP,1004,321947,"BROOKVILLE, IN",NAT,836,836,100,97,5,0,N
DIAMOND BK,BAINUM BANCORP,1005,27847,"MURFREESBORO, AR",SMB,836,836,100,97,13,0,N
BANK OF EASTERN OR,BEO BC,1006,14865,"HEPPNER, OR",SNM,836,836,100,97,20,0,N
OLD FT BKG CO,OLD FT BKG CO ESOP,1007,564324,"OLD FORT, OH",SNM,835,835,100,97,9,0,N
AMERICAN BK&TR CO,FIRST BRECKINRIDGE BSHRS,1008,2919898,"BOWLING GREEN, KY",SNM,835,835,100,97,5,0,N
PEOPLES BK CO,PEOPLES HC,1009,702911,"COLDWATER, OH",SNM,835,835,100,97,6,0,N
BANKIOWA,FIDELITY BAN CORP,1010,737548,"CEDAR RAPIDS, IA",SNM,833,833,100,97,12,0,N
STATE BK,LIZTON FC,1011,345747,"BROWNSBURG, IN",SNM,832,832,100,97,9,0,N
CITIZENS BK,CITIZENS BC,1012,98463,"CORVALLIS, OR",SNM,832,832,100,97,14,0,N
GOLDEN ST BK,GOLDEN ST BC,1013,3224375,"GLENDALE, CA",SNM,827,827,100,97,1,0,N
DMB CMNTY BK,DMB CORP,1014,56548,"MADISON, WI",SNM,826,826,100,97,1,0,N
PROGRESSIVE BK,PROGRESSIVE BC,1015,1007154,"MONROE, LA",SNM,826,826,100,97,8,0,N
PEOPLES B&TC CO,LINCOLN CTY BC,1016,909055,"TROY, MO",SMB,825,825,100,97,8,0,N
FIRST NB OK,FIRST BC OF OK,1017,525053,"OKLAHOMA CITY, OK",NAT,825,825,100,97,3,0,N
PARAGON BK,PARAGON FNCL SOLUTIONS,1018,3288452,"MEMPHIS, TN",SNM,825,825,100,97,8,0,N
FIRST ST BK,LOUISE BSHRS,1019,888552,"LOUISE, TX",SNM,825,825,100,97,12,0,N
MECHANICS BK,MECHANICS FNCL CORP,1020,943675,"MANSFIELD, OH",SNM,824,824,100,97,8,0,N
WESTBURY BK,WESTBURY BC,1021,524971,"WAUKESHA, WI",SNM,824,824,100,97,8,0,N
FIRST FED CMNTY BK NA,FFD FC,1022,540775,"DOVER, OH",NAT,823,823,100,97,7,0,N
BAC CMNTY BK,BAC FNCL,1023,5461,"STOCKTON, CA",SNM,823,823,100,97,7,0,N
STONE BK,MO/ARK BSHRS,1024,913146,"MOUNTAIN VIEW, AR",SMB,822,822,100,97,6,0,N
UNIFIED BK,UNITED BC,1025,584724,"MARTINS FERRY, OH",SNM,822,822,100,98,17,0,N
FIRST S ST BK,FIRST BSHRS OF STEVENSON,1026,246134,"STEVENSON, AL",SNM,821,821,100,98,10,0,N
JONESBORO ST BK,JONESBORO BSHRS,1027,121651,"JONESBORO, LA",SNM,820,820,100,98,0,0,N
HAWAII NB,HAWAII NAT BSHRS,1028,915065,"HONOLULU, HI",NAT,818,818,100,98,9,0,N
BANK OF BOTETOURT,,1029,759625,"BUCHANAN, VA",SNM,818,818,100,98,12,0,N
FARMERS & MRCH BK,FARMERS & MRCHS BSHRS,1030,891226,"UPPERCO, MD",SNM,818,818,100,98,8,0,N
HARMONY BK,HARMONY BSHRS,1031,3297490,"DALLAS, TX",SNM,816,816,100,98,10,0,N
AXIOM BK NA,AXIOM BSHRS,1032,408875,"MAITLAND, FL",NAT,815,815,100,98,6,0,N
1ST COLONIAL CMNTY BK,1ST COLONIAL BC,1033,2920773,"COLLINGSWOOD, NJ",SNM,815,815,100,98,2,0,N
MODERN BK NA,MODERN BK MGMT LLC,1034,2398701,"NEW YORK, NY",NAT,814,814,100,98,0,0,Y
PEOPLES BK,PEOPLES FC,1035,870539,"BILOXI, MS",SNM,814,814,100,98,16,0,N
TRADITIONS BK,TRADITIONS BSHRS,1036,3194692,"CULLMAN, AL",SNM,812,812,100,98,5,0,N
POINTS WEST CMNTY BK,FIRST NE BANCS,1037,444556,"WINDSOR, CO",SNM,812,812,100,98,20,0,N
FIRST CMNTY BK OF TN,FIRST CMNTY BC,1038,1188772,"SHELBYVILLE, TN",SNM,811,811,100,98,3,0,N
C3BANK NA,C3 BC,1039,754068,"ENCINITAS, CA",NAT,809,809,100,98,3,0,N
WEST SHORE BK,WEST SHORE BK CORP,1040,832546,"LUDINGTON, MI",SNM,809,809,100,98,8,0,N
TERRABANK NA,,1041,238737,"MIAMI, FL",NAT,809,809,100,98,2,0,N
HICKORY POINT B&TC,FIRST IL CORP,1042,550635,"DECATUR, IL",SNM,808,808,100,98,9,0,N
FIRST AMER B&TC,FIRST AMER BC,1043,921039,"ATHENS, GA",SNM,805,805,100,98,6,0,N
IXONIA BK,IXONIA BSHRS,1044,529341,"IXONIA, WI",SNM,803,803,100,98,6,0,N
BLUE RIDGE B&TC,BLUE RIDGE BSHRS,1045,935250,"INDEPENDENCE, MO",SNM,803,803,100,98,7,0,N
BANK OF THE WEST,GREATER SW BSHRS,1046,859552,"GRAPEVINE, TX",SNM,799,799,100,98,9,0,N
FIRST ST BK MIDDLEBURY,CRYSTAL VALLEY FC,1047,967046,"MIDDLEBURY, IN",SNM,798,798,100,98,5,0,N
FNB OXFORD BK,FIRST NATIONAL HC,1048,590640,"OXFORD, MS",SMB,797,797,100,98,5,0,N
FIRST BK OF GREENWICH,FIRST GREENWICH FNCL,1049,3466988,"COS COB, CT",SNM,795,795,100,98,2,0,N
CITIZENS ST BK OF NEW CASTLE,TOWN FC,1050,1000641,"NEW CASTLE, IN",SNM,795,795,100,98,10,0,N
DBA OR PACIFIC BK,OREGON PACIFIC BC,1051,160360,"FLORENCE, OR",SMB,795,795,100,98,5,0,N
FNBC BK,FNBC BC,1052,100843,"ASH FLAT, AR",SMB,792,792,100,98,15,0,N
TIMBERLINE BK,TIMBERLINE BC,1053,3271986,"GRAND JUNCTION, CO",SNM,792,792,100,98,2,0,N
RELIABANK DAKOTA,BIG SIOUX FNCL,1054,108951,"ESTELLINE, SD",SNM,791,791,100,98,9,0,N
COMMUNITY FIRST BK IN,COMMUNITY FIRST FC,1055,3165357,"KOKOMO, IN",SNM,790,790,100,98,7,0,N
CNB ST LOUIS BK,CARDINAL BC,1056,870650,"MAPLEWOOD, MO",SNM,790,790,100,98,5,0,N
FIRST UT BK,FIRST UT BC,1057,207872,"SALT LAKE CITY, UT",SNM,789,789,100,98,6,0,N
WESTERN BK,CIRCLE I BK GRP,1058,199463,"LUBBOCK, TX",SNM,788,788,100,98,9,0,N
FIRST NB NORTH,WALKER BAN CO,1059,805755,"WALKER, MN",NAT,787,787,100,98,9,0,N
PEOPLES BK OF CMRC,PBCO FC,1060,2661861,"MEDFORD, OR",SNM,787,787,100,98,10,0,N
MIDWEST BK,MIDWEST BK GROUP,1061,806958,"DETROIT LAKES, MN",SNM,787,787,100,98,6,0,N
HIGHLAND BK,HIGHLAND BSHRS,1062,764058,"SAINT PAUL, MN",SNM,787,787,100,98,8,0,N
PRIME ALLI BK,,1063,3309571,"WOODS CROSS, UT",SNM,787,787,100,98,0,0,N
WILSON & MUIR B&TC,WILSON & MUIR BANCORP,1064,899343,"BARDSTOWN, KY",SNM,787,787,100,98,10,0,N
CUSB BK,HOW-WIN DEV CO,1065,900146,"CRESCO, IA",SMB,784,784,100,98,6,0,N
CITIZENS BK,,1066,126834,"CARTHAGE, TN",SNM,783,783,100,98,7,0,N
QUAIL CREEK BK,QUAIL CREEK BSHRS,1067,507152,"OKLAHOMA CITY, OK",SNM,782,782,100,98,0,0,N
FIRST NB,INDUSTRY BSHRS,1068,91754,"BELLVILLE, TX",NAT,781,781,100,98,2,0,N
PENDLETON CMNTY BK,ALLEGHENY BSHRS,1069,370020,"FRANKLIN, WV",SNM,780,780,100,98,13,0,N
PRAIRIE ST B&TC,AMERICAN CENT FNCL GRP,1070,1222948,"SPRINGFIELD, IL",SNM,779,779,100,98,17,0,N
LEA CTY ST BK,LEA CTY BSHRS,1071,1015252,"HOBBS, NM",SMB,779,779,100,98,2,0,N
BNA BK,BNA BSHRS,1072,916745,"NEW ALBANY, MS",SNM,779,779,100,98,6,0,N
SPIRITBANK,SPIRIT BC,1073,142955,"TULSA, OK",SNM,778,778,100,98,5,0,N
PEACH ST B&TC,PEACH ST BSHRS,1074,3348468,"GAINESVILLE, GA",SNM,778,778,100,98,1,0,N
MOUNTAIN PACIFIC BK,MOUNTAIN PACIFIC BC,1075,3459207,"EVERETT, WA",SNM,778,778,100,98,4,0,N
NORTHEAST BK,NORTHEAST SECURITIES CORP,1076,689357,"MINNEAPOLIS, MN",SNM,772,772,100,98,2,0,N
ITASCA B&TC,ITASCA BC,1077,812436,"ITASCA, IL",SNM,772,772,100,98,1,0,N
F&M BK,F&M BSHRS,1078,163857,"EDMOND, OK",SNM,771,771,100,98,7,0,N
HIAWATHA NB,LAKE SHORE III CORP,1079,505550,"HAGER CITY, WI",NAT,770,770,100,98,6,0,N
WESTERN CMRC BK,WESTERN CMRC BSHRS CARLSBAD,1080,169756,"CARLSBAD, NM",SNM,770,770,100,98,11,0,N
CITIZENS TR BK,CITIZENS BSHRS CORP,1081,680130,"ATLANTA, GA",SMB,770,770,100,98,6,0,N
BANK OF SUN PRAIRIE,BOSP BSHRS,1082,124344,"SUN PRAIRIE, WI",SNM,769,769,100,98,4,0,N
FIRST CMNTY BK,FIRST SAN BENITO BSHRS CORP,1083,334264,"SAN BENITO, TX",SNM,766,766,100,98,8,0,N
FIRST SVC BK,FIRST SERVICE BSHRS,1084,458544,"GREENBRIER, AR",SNM,766,766,100,98,9,0,N
FORTRESS BK,FIRST ST BC,1085,953535,"PEORIA, IL",SNM,766,766,100,98,9,0,N
IDAHO FIRST BK,PEAK BC,1086,3384952,"MCCALL, ID",SNM,765,765,100,98,6,0,N
FREEDOM BK,FREEDOM BC,1087,3729124,"MAYWOOD, NJ",SNM,762,762,100,98,4,0,N
DAIRY ST BK,DAIRY ST BC,1088,57451,"RICE LAKE, WI",SNM,760,760,100,98,11,0,N
ALLIANCE BK,ALLIANCE FS,1089,166652,"LAKE CITY, MN",SNM,760,760,100,98,5,0,N
LEGACY BK,COLWICH FC,1090,785950,"COLWICH, KS",SNM,759,759,100,98,8,0,N
UBANK,UBANK HOLDS,1091,917555,"HUNTINGTON, TX",SNM,757,757,100,98,7,0,N
BANK OF BRIDGER NA,BRIDGER CO,1092,17950,"BRIDGER, MT",NAT,757,757,100,98,11,0,N
VILLAGE BK,VILLAGE BK & TR FC,1093,2760232,"MIDLOTHIAN, VA",SNM,757,757,100,98,8,0,N
21ST CENTURY BK,CROSSTOWN HC,1094,340256,"LORETTO, MN",SNM,756,756,100,98,6,0,N
BANK OF NEW GLARUS,BANCORP OF NEW GLARUS,1095,797140,"NEW GLARUS, WI",SNM,756,756,100,98,7,0,N
PROSPECT BK,EDGAR CTY BANC SHARES,1096,738143,"PARIS, IL",SNM,756,756,100,98,10,0,N
WESTERN ST BK,WHITCORP FC,1097,988153,"GARDEN CITY, KS",SNM,755,755,100,98,8,0,N
HEBRON SVG BK,HSB BANCORP,1098,780722,"HEBRON, MD",SNM,753,753,100,98,12,0,N
ARTHUR ST BK,FRANCES W ARTHUR IRREVOCABLE T,1099,591320,"UNION, SC",SNM,751,751,100,98,68,0,N
AMERICAN PLUS BK NA,,1100,3623110,"ARCADIA, CA",NAT,751,751,100,98,2,0,N
INDUSTRIAL BK,IBW FC,1101,536527,"WASHINGTON, DC",SNM,748,748,100,98,8,0,N
MANUFACTURERS B&TC,MBT CORP,1102,215345,"FOREST CITY, IA",SNM,747,747,100,98,9,0,N
FIELD & MAIN BK,FIELD & MAIN BC,1103,618740,"HENDERSON, KY",SMB,747,747,100,98,5,0,N
CUMBERLAND VALLEY NB&TC,CUMBERLAND VALLEY FNCL CO,1104,647218,"EAST BERNSTADT, KY",NAT,743,743,100,98,14,0,N
CAROLINA B&TC,FIRST CAROLINA BSHRS CORP,1105,355120,"LAMAR, SC",SNM,742,742,100,98,13,0,N
CENTENNIAL BK,F&M BSHRS,1106,531250,"TREZEVANT, TN",SNM,742,742,100,98,10,0,N
MINSTER BK,MINSTER FNCL CORP,1107,604024,"MINSTER, OH",SMB,741,741,100,98,6,0,N
ROYAL BK,ROYAL BSHRS,1108,532042,"ELROY, WI",SNM,740,740,100,98,20,0,N
MRV BKS,MRV FNCL CORP,1109,3482111,"SAINTE GENEVIEVE, MO",SNM,739,739,100,98,4,0,N
BEACON CMNTY BK,BEACON HC,1110,5136959,"MOUNT PLEASANT, SC",SNM,737,737,100,98,5,0,N
FIRST UNITED BK,FIRST HC OF PARK RIVER,1111,1011955,"PARK RIVER, ND",SNM,736,736,100,98,15,0,N
FRANKLIN B&TC,FRANKLIN BANCORP,1112,493844,"FRANKLIN, KY",SNM,735,735,100,98,4,0,N
FIRST FREEDOM BK,FIRST FREEDOM BSHRS,1113,3437148,"LEBANON, TN",SNM,735,735,100,98,5,0,N
CITY ST BK,ALBRECHT FS,1114,252041,"NORWALK, IA",SNM,735,735,100,98,7,0,N
COMMERCE BK,INTERNATIONAL BSHRS CORP,1115,625159,"LAREDO, TX",SNM,734,734,100,98,2,0,N
FIRST LIBERTY BK,FIRST LIBERTY HOLD LLC,1116,898850,"OKLAHOMA CITY, OK",SNM,733,733,100,98,2,0,N
FARMERS ST BK,FARMERS ST FC,1117,475354,"VICTOR, MT",SMB,732,732,100,98,9,0,N
FIRST BK,FIRST WAVERLY CORP,1118,376442,"WAVERLY, IA",SMB,732,732,100,98,8,0,N
CITIZENS 1ST BK,,1119,869663,"TYLER, TX",SMB,729,729,100,98,3,0,N
FIRST BK,PIONEER BC,1120,131436,"CLEWISTON, FL",SNM,729,729,100,98,6,0,N
HOME ST BK NA,HOME ST BC,1121,696430,"CRYSTAL LAKE, IL",NAT,728,728,100,98,6,0,N
MERCHANTS & MARINE BK,MERCHANTS & MARINE BC,1122,94139,"PASCAGOULA, MS",SNM,725,725,100,98,17,0,N
HEARTLAND NB,HEARTLAND BSHRS,1123,2800491,"SEBRING, FL",NAT,723,723,100,98,3,0,N
PRIMEBANK,PRIMEBANK,1124,671147,"LE MARS, IA",SMB,723,723,100,98,3,0,N
PROMISEONE BK,PROMISEONE BC,1125,3832127,"DULUTH, GA",SNM,723,723,100,98,7,0,N
TEXAS GULF BK NA,TEXAS GULF BSHRS,1126,514655,"HOUSTON, TX",NAT,722,722,100,98,8,0,N
LUZERNE BK,PENNS WOODS BC,1127,501815,"LUZERNE, PA",SNM,720,720,100,98,7,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,1128,580155,"TORRINGTON, WY",SMB,719,719,100,98,5,0,N
NATIONAL CAPITAL BK OF WA,NATIONAL CAP BC,1129,791821,"WASHINGTON, DC",NAT,718,718,100,98,3,0,N
WILMINGTON TR NA,M&T BK CORP,1130,2265456,"WILMINGTON, DE",NAT,717,717,100,98,2,0,N
PRIMARY BK,,1131,4845861,"BEDFORD, NH",SNM,717,717,100,98,3,0,N
MACON B&TC,MACON BANCTRUST,1132,709639,"LAFAYETTE, TN",SNM,716,716,100,98,7,0,N
COUNTYBANK,TCB CORP,1133,271529,"GREENWOOD, SC",SNM,715,715,100,98,7,0,N
BANK OF HOUSTON,BOH HOLDS,1134,583754,"HOUSTON, TX",SNM,714,714,100,98,1,0,N
SOUTHWEST BK,ODESSA SOUTHWEST BSHRS,1135,561864,"ODESSA, TX",SNM,713,713,100,98,5,0,N
FIRST CENT ST BK,OHNWARD BSHRS,1136,639549,"DE WITT, IA",SNM,712,712,100,98,5,0,N
HARFORD BK,,1137,660927,"ABERDEEN, MD",SNM,712,712,100,98,6,0,N
TOWN & COUNTRY BK,TOWN & COUNTRY BSHRS,1138,487357,"SALEM, MO",SMB,712,712,100,98,9,0,N
FIRST MW BK OF THE OZARKS,MIDWEST BC INC & AFFIL ESOP TR,1139,228158,"POPLAR BLUFF, MO",SNM,711,711,100,98,10,0,N
FIRST OPTION BK,OSAWATOMIE AGY,1140,285852,"OSAWATOMIE, KS",SMB,709,709,100,98,9,0,N
CHIPPEWA VALLEY BK,CHIPPEWA VALLEY AGY LTD,1141,779650,"HAYWARD, WI",SNM,709,709,100,98,13,0,N
NORTHWESTERN BK,NW BSHRS,1142,153054,"CHIPPEWA FALLS, WI",SMB,707,707,100,98,6,0,N
DR BK,ALCAR,1143,3428258,"DARIEN, CT",SNM,704,704,100,98,1,0,N
ALBANY B&TC NA,ALBANK CORP,1144,2732,"CHICAGO, IL",NAT,704,704,100,98,3,0,N
THREAD BK,THREAD BC,1145,841838,"ROGERSVILLE, TN",SNM,703,703,100,98,1,0,N
UNION ST BK,DOCKING BSHRS,1146,227151,"ARKANSAS CITY, KS",SMB,703,703,100,98,10,0,N
FIRST WESTERN BK,FIRST WESTERN BSHRS ESOT,1147,34742,"BOONEVILLE, AR",SMB,703,703,100,98,11,0,N
DECORAH B&TC,SECURITY AGY,1148,872047,"DECORAH, IA",SNM,702,702,100,98,2,0,N
FARMERS B&TC,FARMERS BANCORP MARION KY,1149,262741,"MARION, KY",SNM,701,701,100,98,9,0,N
FIRST ST BK,JSA FAM LP,1150,264455,"ATHENS, TX",SNM,701,701,100,98,12,0,N
FREEDOM BK OF SOUTHERN MO,FREEDOM BSHRS OF SOUTHERN MO,1151,2835103,"CASSVILLE, MO",SNM,700,700,100,98,6,0,N
PILGRIM BK,PILGRIM BC,1152,911160,"PITTSBURG, TX",SNM,700,700,100,98,12,0,N
SAUK VALLEY B&TC,S V FNCL,1153,2797162,"STERLING, IL",SNM,699,699,100,98,6,0,N
CCB CMNTY BK,SOUTHERN NAT CORP,1154,655839,"ANDALUSIA, AL",SNM,696,696,100,98,3,0,N
PENNIAN BK,FIRST CMNTY FNCL CORP,1155,212018,"MIFFLINTOWN, PA",SNM,695,695,100,98,9,0,N
QUEENSTOWN BK OF MD,QUEENSTOWN BC OF MD,1156,429021,"QUEENSTOWN, MD",SNM,695,695,100,98,8,0,N
FAYETTEVILLE BK,INDUSTRY BSHRS,1157,450753,"FAYETTEVILLE, TX",SNM,694,694,100,98,2,0,N
KLEBERG BK NA,KLEBERG & CO BKR,1158,556459,"KINGSVILLE, TX",NAT,694,694,100,98,3,0,N
SOUTH LA BK,SOUTH LA FC,1159,616036,"HOUMA, LA",SNM,693,693,100,98,7,0,N
VALLIANCE BK,VALLIANCE FC,1160,3267738,"OKLAHOMA CITY, OK",SNM,693,693,100,98,4,0,N
CITIZENS BK WV,CITIZENS FC,1161,481627,"ELKINS, WV",SNM,692,692,100,98,5,0,N
NORTHUMBERLAND NB,NORTHUMBERLAND BC,1162,70414,"NORTHUMBERLAND, PA",NAT,692,692,100,98,6,0,N
