Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
SOUTHERN B&TC,SOUTHERN BSHRS NC,248,717924,"MOUNT OLIVE, NC",SNM,4777,4777,100,91,56,0,N
BRIDGEWATER BK,BRIDGEWATER BSHRS,249,3378773,"SAINT LOUIS PARK, MN",SNM,4717,4717,100,91,7,0,N
HOMETRUST BK,HOMETRUST BSHRS,250,212577,"ASHEVILLE, NC",SMB,4684,4684,100,91,35,0,N
THIRD COAST BK,THIRD COAST BSHRS,251,3630323,"HUMBLE, TX",SMB,4651,4651,100,91,15,0,N
FIRST B&T,FISHBACK FC,252,77851,"BROOKINGS, SD",SNM,4634,4634,100,91,23,0,N
SUMMIT CMNTY BK,SUMMIT FNCL GROUP,253,2372774,"MOOREFIELD, WV",SNM,4634,4634,100,91,53,0,N
ENTERPRISE B&TC,ENTERPRISE BC,254,1356768,"LOWELL, MA",SNM,4624,4624,100,91,26,0,N
INTERBANK,OLNEY BSHRS OF TX,255,1187001,"OKLAHOMA CITY, OK",SMB,4602,4602,100,91,45,0,N
SOUTHERN BK,SOUTHERN MO BC,256,272272,"POPLAR BLUFF, MO",SMB,4596,4596,100,91,65,0,N
LEADER BK NA,LEADER BC,257,3109146,"ARLINGTON, MA",NAT,4583,4583,100,91,6,0,N
STRIDE BK NA,CENTRAL SVC CORP,258,278555,"ENID, OK",NAT,4567,4567,100,91,10,0,N
CARTER BK & TR,CARTER BSHRS,259,3476192,"MARTINSVILLE, VA",SNM,4552,4552,100,92,64,0,N
BANK OF STOCKTON,1867 WESTERN FC,260,479268,"STOCKTON, CA",SNM,4480,4480,100,92,19,0,N
INWOOD NB,INWOOD BSHRS,261,913753,"DALLAS, TX",NAT,4445,4445,100,92,12,0,N
GREEN DOT BK,GREEN DOT CORP,262,243375,"PROVO, UT",SMB,4414,4414,100,92,0,0,N
HILLS B&TC,HILLS BC,263,731247,"HILLS, IA",SNM,4387,4387,100,92,17,0,N
TEXAS B&TC,RJ POPE MGMT GP LLC,264,949154,"LONGVIEW, TX",SNM,4377,4377,100,92,21,0,N
ALERUS FNCL NA,ALERUS FC,265,933256,"GRAND FORKS, ND",NAT,4322,4322,100,92,14,0,N
BARRINGTON B&TC NA,WINTRUST FC,266,2508751,"BARRINGTON, IL",NAT,4290,4290,100,92,8,0,N
BRADESCO BK,LECCE HOLDS SA,267,725732,"CORAL GABLES, FL",SNM,4282,4282,100,92,0,0,Y
DBA FIRST CONVENIENCE BK,FIRST CMNTY BSHRS,268,613950,"KILLEEN, TX",NAT,4267,4267,100,92,348,0,N
FIRST NB OF LONG ISLAND,FIRST OF LONG ISLAND CORP,269,837000,"GLEN HEAD, NY",NAT,4255,4255,100,92,39,0,N
CAPITAL CITY BK,CAPITAL CITY BK GRP,270,876634,"TALLAHASSEE, FL",SMB,4254,4254,100,92,62,0,N
CITY BK,SOUTH PLAINS FNCL,271,575254,"LUBBOCK, TX",SNM,4216,4216,100,92,27,0,N
VANTAGE BK TX,VBT FC,272,26765,"SAN ANTONIO, TX",SMB,4202,4202,100,92,22,0,N
FINEMARK NB&TC,FINEMARK HOLD,273,3547131,"FORT MYERS, FL",NAT,4188,4188,100,92,13,0,N
DACOTAH BK,DACOTAH BKS,274,256553,"ABERDEEN, SD",SMB,4165,4165,100,92,34,0,N
VERABANK NA,VERABANK,275,56351,"HENDERSON, TX",NAT,4118,4118,100,92,38,0,N
SOUTHERN FIRST BK,SOUTHERN FIRST BSHRS,276,2849801,"GREENVILLE, SC",SNM,4106,4106,100,92,11,0,N
BANK FIRST NA,BANK FIRST CORP,277,594947,"MANITOWOC, WI",NAT,4098,4098,100,92,25,0,N
TOWN BK NA,WINTRUST FC,278,2693264,"HARTLAND, WI",NAT,4063,4063,100,92,21,0,N
RCB BK,RCB HC,279,945053,"CLAREMORE, OK",SMB,3987,3987,100,92,58,0,N
FIRST ST CMNTY BK,FIRST ST BSHRS,280,707354,"FARMINGTON, MO",SNM,3972,3972,100,92,56,0,N
ENCORE BK,ENCORE BSHRS,281,2594240,"LITTLE ROCK, AR",SMB,3963,3963,100,92,18,0,N
WEST BK,WEST BC,282,139740,"WEST DES MOINES, IA",SNM,3961,3961,100,92,10,0,N
INTERNATIONAL BK OF CMRC,INTERNATIONAL BSHRS CORP,283,230759,"BROWNSVILLE, TX",SNM,3959,3959,100,92,40,0,N
BAR HARBOR BK & TR CO,BAR HARBOR BSHRS,284,522605,"BAR HARBOR, ME",SNM,3956,3956,100,92,53,0,N
BANESCO USA,,285,3402913,"MIAMI, FL",SNM,3947,3488,88,92,5,0,N
PRIMIS BK,PRIMIS FNCL CORP,286,3325759,"TAPPAHANNOCK, VA",SMB,3910,3910,100,92,27,0,N
WELLS FARGO BK S CENT NA,WELLS FARGO & CO,287,2362458,"HOUSTON, TX",NAT,3900,3900,100,92,0,0,N
AMERICAN BUS BK,,288,2734729,"LOS ANGELES, CA",SNM,3876,3876,100,92,0,0,N
ROYAL BUS BK,RBB BC,289,3835454,"LOS ANGELES, CA",SNM,3875,3875,100,92,23,0,N
CIVISTA BK,CIVISTA BSHRS,290,542528,"SANDUSKY, OH",SMB,3872,3872,100,92,40,0,N
COASTAL CMNTY BK,COASTAL FNCL CORP,291,2562164,"EVERETT, WA",SMB,3861,3861,100,92,13,0,N
BCB CMNTY BK,BCB BC,292,2954059,"BAYONNE, NJ",SNM,3848,3848,100,92,27,0,N
CITIZENS FIRST BK,VILLAGES BC,293,1867983,"THE VILLAGES, FL",SNM,3828,3828,100,92,15,0,N
FIDELITY BK,FIDELITY BSHRS NC,294,584920,"FUQUAY VARINA, NC",SNM,3807,3807,100,92,51,0,N
BANK OF MARIN,BANK OF MARIN BC,295,1436204,"CORTE MADERA, CA",SNM,3767,3767,100,92,27,0,N
SECURITY BK OF KANSAS CITY,VALLEY VIEW BSHRS,296,1009354,"KANSAS CITY, KS",SNM,3733,3733,100,92,34,0,N
NATIONAL CO-OP BK NA,NATIONAL CONSUMER CO-OP BK,297,99376,"HILLSBORO, OH",NAT,3730,3730,100,92,0,0,N
INDEPENDENCE BK OF KY,INDEPENDENCE BSHRS,298,648242,"OWENSBORO, KY",SMB,3715,3715,100,92,26,0,N
BURKE & HERBERT B&TC,BURKE & HERBERT FS CORP,299,933621,"ALEXANDRIA, VA",SNM,3695,3695,100,92,22,0,N
PEOPLES SCTY B&TC,PEOPLES FS CORP,300,278818,"SCRANTON, PA",SNM,3669,3669,100,92,27,0,N
METRO CITY BK,METROCITY BSHRS,301,3437456,"DORAVILLE, GA",SNM,3616,3616,100,92,19,0,N
FIRST BK,,302,3401970,"HAMILTON, NJ",SNM,3591,3591,100,92,25,0,N
FIRST GUARANTY BK,SMITH & HOOD HC LLC,303,422433,"HAMMOND, LA",SNM,3552,3552,100,92,32,0,N
BANK OF THE SIERRA,SIERRA BC,304,662369,"PORTERVILLE, CA",SNM,3550,3550,100,92,34,0,N
FIRST BUS BK,FIRST BUS FS,305,537449,"MADISON, WI",SNM,3532,3532,100,92,3,0,N
MVB BK INC,MVB FC,306,2757205,"FAIRMONT, WV",SNM,3518,3518,100,92,6,0,N
UNITED CMNTY BK,UNITED CMNTY BC,307,439338,"CHATHAM, IL",SNM,3484,3484,100,92,43,0,N
CENTRAL B&TC,CENTRAL BSHRS,308,1007015,"LEXINGTON, KY",SNM,3480,3480,100,92,27,0,N
PARKWAY B&TC,PARKWAY BC,309,1001639,"HARWOOD HEIGHTS, IL",SNM,3477,3477,100,92,27,0,N
FIVE STAR BK,FIVE STAR BC,310,2867337,"ROSEVILLE, CA",SNM,3476,3476,100,92,6,0,N
FRANDSEN B&T,FRANDSEN FC,311,751656,"LONSDALE, MN",SMB,3459,3459,100,92,38,0,N
CARROLLTON BK,CBX CORP,312,1001648,"CARROLLTON, IL",SNM,3458,3458,100,92,11,0,N
SUMITOMO MITSUI TR BK USA,,313,925411,"HOBOKEN, NJ",SNM,3428,3428,100,92,0,0,N
GLENS FALLS NB&TC,ARROW FC,314,866000,"GLENS FALLS, NY",NAT,3421,3421,100,92,25,0,N
FIRST B&TC,FIRST BC,315,223322,"LEBANON, VA",SMB,3390,3390,100,92,26,0,N
RIVER B&T,RIVER FC,316,3437157,"PRATTVILLE, AL",SNM,3369,3369,100,93,22,0,N
HOME BK NA,HOME BC,317,929978,"LAFAYETTE, LA",NAT,3349,3349,100,93,41,0,N
BANK RHODE ISLAND,BROOKLINE BC,318,2434113,"PROVIDENCE, RI",SMB,3338,3338,100,93,21,0,N
EXCHANGE BK,FRANK P DOYLE TR ARTICLE IX,319,507068,"SANTA ROSA, CA",SNM,3336,3336,100,93,16,0,N
WOORI AMER BK,,320,384018,"NEW YORK, NY",SNM,3329,3329,100,93,20,0,N
FARMERS & MRCH ST BK,FARMERS & MRCH BC,321,214414,"ARCHBOLD, OH",SNM,3279,3279,100,93,38,0,N
BRAVERA BK,BRAVERA HOLDS CORP,322,971959,"DICKINSON, ND",SNM,3235,3235,100,93,29,0,N
SUNWEST BK,H BC LLC,323,140362,"SANDY, UT",SNM,3232,3232,100,93,8,0,N
NORTHERN B&TC,NORTHERN BC,324,900306,"WOBURN, MA",SNM,3228,3228,100,93,12,0,N
FIRST CMNTY BK,FIRST CMNTY BSHRS,325,2353595,"BLUEFIELD, VA",SMB,3214,3214,100,93,55,0,N
GULF COAST B&TC,,326,1458608,"NEW ORLEANS, LA",SNM,3212,3212,100,93,22,0,N
FIDELITY BK NA,FIDELITY FC,327,762474,"WICHITA, KS",NAT,3194,3194,100,93,16,0,N
ORRSTOWN BK,ORRSTOWN FNCL SVC,328,342410,"SHIPPENSBURG, PA",SMB,3183,3183,100,93,20,0,N
ANB BK,STURM FNCL GROUP INC,329,828651,"DENVER, CO",SMB,3181,3181,100,93,29,0,N
STEARNS BK NA,STEARNS FNCL SVC ESOP,330,141556,"SAINT CLOUD, MN",NAT,3157,3157,100,93,6,0,N
BANKWELL BK,BANKWELL FNCL GRP,331,3109043,"NEW CANAAN, CT",SNM,3152,3152,100,93,9,0,N
DL EVANS BK,DL EVANS BC,332,543262,"BURLEY, ID",SNM,3151,3151,100,93,38,0,N
WHEATON B&TC NA,WINTRUST FC,333,2044811,"WHEATON, IL",NAT,3138,3138,100,93,7,0,N
FIRST PREMIER BK,UNITED NAT CORP,334,374653,"SIOUX FALLS, SD",SMB,3134,3134,100,93,13,0,N
GUARANTY B&TC NA,GUARANTY BSHRS,335,112163,"MOUNT PLEASANT, TX",NAT,3125,3125,100,93,33,0,N
FIRST FARMERS B&TC,FIRST FARMERS FC,336,139843,"CONVERSE, IN",SMB,3112,3112,100,93,38,0,N
WESTSTAR BK,WESTSTAR BHC,337,1447639,"EL PASO, TX",SMB,3095,3095,100,93,13,0,N
BANTERRA BK,BANTERRA CORP,338,502849,"MARION, IL",SNM,3082,3082,100,93,38,0,N
MINNWEST BK,MINNWEST CORP,339,302656,"REDWOOD FALLS, MN",SNM,3078,3078,100,93,34,0,N
RED RIVER BK,RED RIVER BSHRS,340,2743244,"ALEXANDRIA, LA",SNM,3073,3073,100,93,26,0,N
BRISTOL CTY SVG BK,BEACON BC,341,13103,"TAUNTON, MA",SNM,3072,3072,100,93,17,0,N
AMERICAN NB&TC,AMERICAN NAT BSHRS,342,958727,"DANVILLE, VA",NAT,3070,3070,100,93,29,0,N
BANK OF TAMPA,TAMPA BAY BKG CO,343,273336,"TAMPA, FL",SNM,3063,3063,100,93,12,0,N
BLUE RIDGE BK NA,BLUE RIDGE BSHRS,344,233527,"MARTINSVILLE, VA",NAT,3049,3049,100,93,26,0,N
BANK ANN ARBOR,ARBOR BC,345,2390929,"ANN ARBOR, MI",SNM,3042,3042,100,93,18,0,N
CAPSTAR BK,CAPSTAR FNCL HOLDS,346,3715444,"NASHVILLE, TN",SMB,3040,3040,100,93,21,0,N
BANK OF UT,BOU BC,347,933975,"OGDEN, UT",SNM,3008,3008,100,93,17,0,N
COLONY BK,COLONY BC,348,491934,"FITZGERALD, GA",SNM,3005,3005,100,93,30,0,N
NORTHEAST BK,,349,468806,"LEWISTON, ME",SNM,3001,3001,100,93,9,0,N
LAKE RIDGE BK,LAKE RIDGE BC,350,525549,"MONONA, WI",SNM,2999,2999,100,93,21,0,N
TIB NA,TIB,351,529958,"FARMERS BRANCH, TX",NAT,2971,2971,100,93,4,0,N
BANK OF MO,RELIABLE CMNTY BSHRS,352,330855,"PERRYVILLE, MO",SNM,2963,2963,100,93,28,0,N
FIRST NB,FIRST BC,353,439404,"DAMARISCOTTA, ME",NAT,2942,2942,100,93,18,0,N
NATIONAL BK OF INDIANAPOLIS,NATIONAL BK INDIANAPOLIS CORP,354,2132941,"INDIANAPOLIS, IN",NAT,2932,2932,100,93,12,0,N
FIRST WESTERN TR BK,FIRST WESTERN FNCL,355,3158546,"DENVER, CO",SNM,2927,2927,100,93,13,0,N
STAR FNCL BK,STAR FNCL GRP,356,547840,"FORT WAYNE, IN",SNM,2919,2919,100,93,36,0,N
FIRST CITIZENS CMNTY BK,CITIZENS FNCL SVC,357,978118,"MANSFIELD, PA",SMB,2917,2917,100,93,43,0,N
JEFFERSON BK,JEFFERSON BSHRS,358,45560,"SAN ANTONIO, TX",SNM,2914,2914,100,93,13,0,N
FIRST DAKOTA NB,FIRST DAKOTA FC,359,441256,"YANKTON, SD",NAT,2903,2903,100,93,16,0,N
CACHE VALLEY BK,CACHE VALLEY BKG CO,360,995076,"LOGAN, UT",SNM,2902,2902,100,93,21,0,N
FIRST CAROLINA BK,FIRST CAROLINA FS,361,2963266,"ROCKY MOUNT, NC",SNM,2891,2891,100,93,8,0,N
LONE STAR NB,LONE STAR NAT BSHRS TX,362,842460,"PHARR, TX",NAT,2868,2868,100,93,36,0,N
SOUTHEAST BK,EDUCATION LOAN FNC,363,3110197,"FARRAGUT, TN",SNM,2861,2861,100,93,13,0,N
BANCO DO BRASIL AMERS,,364,110936,"MIAMI, FL",SNM,2859,2859,100,93,3,0,N
AUSTIN BK TX NA,JANE AUSTIN CHAPMAN LP,365,548351,"JACKSONVILLE, TX",NAT,2858,2858,100,93,68,0,N
PCB BK,PCB BC,366,3212402,"LOS ANGELES, CA",SNM,2854,2854,100,93,15,0,N
INDUSTRIAL & CMRL BK,,367,1015560,"NEW YORK, NY",NAT,2854,2854,100,93,13,0,N
TEXAS EXCH BK,,368,822556,"CROWLEY, TX",SNM,2825,2825,100,93,1,0,N
FARMERS B&TC,MAGNOLIA BKG CORP,369,12946,"MAGNOLIA, AR",SMB,2822,2822,100,93,33,0,N
FIRST CMNTY BK,FIRST COMMUNITY BSHRS,370,2596646,"BATESVILLE, AR",SNM,2811,2811,100,93,31,0,N
NATIONAL EXCHANGE B&T,NEB CORP,371,722544,"FOND DU LAC, WI",NAT,2805,2805,100,93,31,0,N
OLD PLANK TRAIL CMNTY BK NA,WINTRUST FC,372,3404207,"NEW LENOX, IL",NAT,2792,2792,100,93,14,0,N
REPUBLIC BK OF CHICAGO,REPUBLIC BC CO,373,671334,"OAK BROOK, IL",SNM,2789,2789,100,93,18,0,N
INVESTAR BK NA,INVESTAR HC,374,3449066,"BATON ROUGE, LA",NAT,2785,2785,100,93,28,0,N
CHEMUNG CANAL TC,CHEMUNG FC,375,884303,"ELMIRA, NY",SMB,2784,2784,100,93,30,0,N
LINKBANK,LINKBANCORP,376,557317,"CAMP HILL, PA",SNM,2783,2783,100,93,28,0,N
PINNACLE BK,PINNACLE BC,377,867650,"FORT WORTH, TX",SNM,2748,2748,100,93,27,0,N
NORTHRIM BK,NORTHRIM BC,378,1718188,"ANCHORAGE, AK",SNM,2741,2741,100,93,19,0,N
FIRST FIDELITY BK,FIRST FIDELITY BC,379,106359,"OKLAHOMA CITY, OK",SMB,2732,2732,100,93,27,0,N
MIDWEST BANKCENTRE,STUPP BROS,380,657459,"SAINT LOUIS, MO",SMB,2724,2724,100,93,16,0,N
BANK INDEP,BANCINDEPENDENT,381,539032,"SHEFFIELD, AL",SMB,2715,2715,100,93,32,0,N
NEXTIER BK NA,NEXTIER,382,18827,"KITTANNING, PA",NAT,2714,2714,100,93,31,0,N
BESSEMER TC NA,BESSEMER GRP,383,976703,"NEW YORK, NY",NAT,2699,2699,100,93,0,0,N
BANKFIRST FINANCIAL SVC,BANKFIRST CAP CORP,384,914648,"MACON, MS",SMB,2697,2697,100,93,41,0,N
VILLAGE B&TC NA,WINTRUST FC,385,2298995,"ARLINGTON HEIGHTS, IL",NAT,2686,2686,100,93,7,0,N
TEXAS RGNL BK,TEXAS ST BSHRS,386,380458,"HARLINGEN, TX",SMB,2676,2676,100,93,30,0,N
LAKESIDE BK,LAKESIDE BC,387,201834,"CHICAGO, IL",SNM,2671,2671,100,93,8,0,N
CHOICEONE BK,CHOICEONE FS,388,324340,"SPARTA, MI",SMB,2668,2668,100,93,28,0,N
STATE BK OF TX,SBT BSHRS,389,1157415,"IRVING, TX",SNM,2654,2654,100,93,6,0,N
CORNERSTONE BK,FIRST YORK BC,390,403151,"YORK, NE",SMB,2651,2651,100,93,46,0,N
ACADEMY BK NA,DICKINSON FC II,391,535753,"KANSAS CITY, MO",NAT,2647,2647,100,94,71,0,N
CB&S BK,CBS BANC CORP,392,594433,"RUSSELLVILLE, AL",SNM,2646,2646,100,94,53,0,N
LIBERTYVILLE B&TC NA,WINTRUST FC,393,2339795,"LIBERTYVILLE, IL",NAT,2644,2644,100,94,7,0,N
AMBOY BK,AMBOY BC,394,9807,"OLD BRIDGE, NJ",SMB,2642,2642,100,94,23,0,N
AMERICAN FNB,AFNB HOLD,395,2694681,"HOUSTON, TX",NAT,2634,2634,100,94,19,0,N
ST CHARLES B&TC NA,WINTRUST FC,396,428547,"SAINT CHARLES, IL",NAT,2628,2628,100,94,7,0,N
MACATAWA BK,MACATAWA BC,397,2634351,"HOLLAND, MI",SNM,2615,2615,100,94,28,0,N
QUAD CITY B&TC,QCR HOLDS,398,2142155,"BETTENDORF, IA",SMB,2599,2599,100,94,4,0,N
SOUTHERN BANCORP BK,SOUTHERN BC,399,852544,"ARKADELPHIA, AR",SMB,2598,2598,100,94,52,0,N
MERCHANTS BK NA,MERCHANTS FNCL GROUP,400,779351,"WINONA, MN",NAT,2591,2591,100,94,22,0,N
CEDAR RAPIDS B&TC,QCR HOLDS,401,3029589,"CEDAR RAPIDS, IA",SMB,2586,2586,100,94,7,0,N
AMERICAN MOMENTUM BK,ADAM BK GRP,402,3447576,"COLLEGE STATION, TX",SNM,2567,2567,100,94,27,0,N
UNITY BK,UNITY BC,403,1890525,"CLINTON, NJ",SNM,2559,2559,100,94,20,0,N
NORTHWEST BK,NORTHWEST FC,404,1387605,"SPENCER, IA",SNM,2550,2550,100,94,17,0,N
EMPRISE BK,EMPRISE FC,405,65858,"WICHITA, KS",SNM,2549,2549,100,94,32,0,N
UNITED BUS BK,BAYCOM CORP,406,3281510,"WALNUT CREEK, CA",SMB,2544,2544,100,94,36,0,N
GUARANTY B&TC,GUARANTY CAPITAL CORP,407,84541,"BELZONI, MS",SNM,2535,2535,100,94,34,0,N
TRADITION CAP BK,TRADITION BSHRS,408,3344321,"WAYZATA, MN",SNM,2523,2523,100,94,3,0,N
SOUTHERN ST BK,SOUTHERN ST BSHRS,409,3629420,"ANNISTON, AL",SNM,2512,2512,100,94,12,0,N
CITIZENS & NORTHERN BK,CITIZENS & NORTHERN CORP,410,895710,"WELLSBORO, PA",SMB,2508,2508,100,94,28,0,N
US CENTURY BK,USCB FNCL HOLDS,411,3146150,"MIAMI, FL",SNM,2488,2488,100,94,9,0,Y
AMERICAN BK NA,AMERICAN BK HOLDING CORP,412,807955,"CORPUS CHRISTI, TX",NAT,2476,2476,100,94,17,0,N
ARMSTRONG BK,IRONHORSE FNCL GRP,413,470452,"MUSKOGEE, OK",SNM,2475,2475,100,94,28,0,N
FIDELITY DEPOSIT & DISCOUNT,FIDELITY D&D BC INC,414,1007819,"DUNMORE, PA",SNM,2469,2469,100,94,20,0,N
HABIB AMER BK,MAHAM BETEILIGUNGSGESELLSCHAFT,415,245016,"NEW YORK, NY",SNM,2461,2425,99,94,5,0,Y
BRYANT BK,,416,3356191,"TUSCALOOSA, AL",SNM,2460,2460,100,94,19,0,N
CITIZENS & FARMERS BK,C&F FC,417,928421,"WEST POINT, VA",SNM,2449,2449,100,94,30,0,N
ORANGE B&TC,ORANGE COUNTY BC,418,176101,"MIDDLETOWN, NY",SMB,2443,2443,100,94,15,0,N
COMMERCIAL BK OF CALIFORNIA,CBC BC,419,3189063,"IRVINE, CA",SNM,2439,2439,100,94,5,0,N
UNITED BK IA,IDA GROVE BSHRS,420,738040,"IDA GROVE, IA",SNM,2430,2430,100,94,35,0,N
STATE BK OF SOUTHERN UT,SOUTHERN UT BC,421,656470,"CEDAR CITY, UT",SNM,2426,2426,100,94,15,0,N
WEST TX NB,FIRST WEST TX BSHRS,422,237066,"MIDLAND, TX",NAT,2418,2418,100,94,12,0,N
CENTRAL VALLEY CMNTY BK,CENTRAL VALLEY CMNTY BC,423,703767,"FRESNO, CA",SNM,2415,2415,100,94,19,0,N
KS STATEBANK,MANHATTAN BC,424,160959,"MANHATTAN, KS",SNM,2408,2408,100,94,5,0,N
FIRST NB,FIRST PARAGOULD BSHRS,425,42448,"PARAGOULD, AR",NAT,2407,2407,100,94,22,0,N
ACNB BK,ACNB CORP,426,5210,"GETTYSBURG, PA",SNM,2395,2395,100,94,25,0,N
FIRST CITIZENS NB,FIRST CITIZENS BSHRS,427,133850,"DYERSBURG, TN",NAT,2385,2385,100,94,25,0,N
PEOPLES BK,PEOPLES BC,428,455972,"BELLINGHAM, WA",SNM,2372,2372,100,94,22,0,N
OAKSTAR BK,OAKSTAR BSHRS,429,3374412,"SPRINGFIELD, MO",SMB,2366,2366,100,94,18,0,N
FIRST SAVINGS BK,FIRST SVG FNCL GR,430,785473,"JEFFERSONVILLE, IN",SMB,2365,2365,100,94,15,0,N
TEXASBANK,TEXAS BANC FNCL CORP,431,232856,"BROWNWOOD, TX",SNM,2351,2351,100,94,15,0,N
BEVERLY B&TC NA,WINTRUST FC,432,3216017,"CHICAGO, IL",NAT,2349,2349,100,94,7,0,N
EXTRACO BKS NA,EXTRACO CORP,433,537560,"TEMPLE, TX",NAT,2341,2341,100,94,14,0,N
SUNRISE BKS NA,DBA SUNRISE BKS,434,860053,"SAINT PAUL, MN",NAT,2330,2330,100,94,4,0,N
GUARANTY BK,QCR HOLDS,435,3804535,"SPRINGFIELD, MO",SMB,2330,2330,100,94,13,0,N
TRADITIONAL BK,TRADITIONAL BC,436,786210,"MOUNT STERLING, KY",SNM,2308,2308,100,94,19,0,N
HANOVER COMM BK,HANOVER BC,437,3793714,"GARDEN CITY PARK, NY",SNM,2307,2307,100,94,8,0,N
MERIDIAN BK,MERIDIAN CORP,438,3271799,"MALVERN, PA",SNM,2293,2293,100,94,6,0,N
BANK OF SOUTHERN CA NA,SOUTHERN CA BC,439,3076453,"SAN DIEGO, CA",NAT,2289,2289,100,94,13,0,N
LCNB NB,LCNB CORP,440,785923,"LEBANON, OH",NAT,2280,2280,100,94,33,0,N
CAPITAL BANK NA,CAPITAL BC,441,2808602,"ROCKVILLE, MD",NAT,2276,2276,100,94,5,0,N
WAYNE BK,NORWOOD FNCL,442,59316,"HONESDALE, PA",SNM,2262,2262,100,94,28,0,N
EVANS BK NA,EVANS BC,443,292908,"ANGOLA, NY",NAT,2260,2260,100,94,17,0,N
SOMERSET TC,SOMERSET TR HC,444,212522,"SOMERSET, PA",SNM,2256,2256,100,94,45,0,N
VISTA BK,VISTA BSHRS,445,645465,"DALLAS, TX",SMB,2255,2255,100,94,18,0,N
AVIDBANK,AVIDBANK HOLD,446,3214059,"SAN JOSE, CA",SNM,2251,2251,100,94,0,0,N
JOHN MARSHALL BK,JOHN MARSHALL BC,447,3419416,"RESTON, VA",SMB,2248,2248,100,94,7,0,N
TEXAS PTNRS BK,SOUTHWEST BSHRS,448,3548567,"SAN ANTONIO, TX",SNM,2241,2241,100,94,10,0,N
INTERAUDI BK,,449,538802,"NEW YORK, NY",SNM,2240,2240,100,94,1,0,Y
FCB BKS,FIRST CO BANCORP,450,1459717,"COLLINSVILLE, IL",SNM,2235,2235,100,94,18,0,N
OPEN BK,OP BC,451,3357219,"LOS ANGELES, CA",SNM,2234,2234,100,94,10,0,N
WESTERN ST BK,WESTERN ST AGY INC ESOP & TR,452,233554,"DEVILS LAKE, ND",SNM,2226,2226,100,94,9,0,N
FIRST FED BK,FIRST NORTHWEST BC,453,403179,"PORT ANGELES, WA",SNM,2220,2220,100,94,11,0,N
AMERICAN NB&TC,AMERIBANCSHARES,454,498362,"WICHITA FALLS, TX",NAT,2209,2209,100,94,10,0,N
FIRST WESTERN B&TC,WESTBRAND,455,687951,"MINOT, ND",SMB,2208,2208,100,94,17,0,N
PEOPLES BK A CODORUS VALLEY,CODORUS VALLEY BC,456,556815,"YORK, PA",SNM,2206,2206,100,94,29,0,N
TEXAS FIRST BK,TEXAS INDEPENDENT BSHRS,457,473266,"TEXAS CITY, TX",SMB,2194,2194,100,94,26,0,N
CREWS B&TC,CREWS BKG CORP,458,200435,"WAUCHULA, FL",SNM,2190,2190,100,94,20,0,N
CENTRAL BK,COMMERCIAL FNCL CORP,459,546544,"STORM LAKE, IA",SMB,2189,2189,100,94,23,0,N
CALPRIVATE BK,PRIVATE BC OF AMER,460,3545258,"LA JOLLA, CA",SNM,2187,2187,100,94,5,0,N
COMMUNITY NB&TC,COMMUNITY BC,461,923752,"CHANUTE, KS",NAT,2181,2181,100,94,39,0,N
FVCBANK,FVCBANKCORP,462,3614976,"FAIRFAX, VA",SMB,2177,2177,100,94,8,0,N
COMMUNITY NB,MIDLAND BSHRS,463,293053,"MIDLAND, TX",NAT,2175,2175,100,94,10,0,N
PINNACLE BK,PINNACLE FC,464,366238,"ELBERTON, GA",SNM,2174,2174,100,94,24,0,N
INB NA,ILLINOIS NAT BC,465,925037,"SPRINGFIELD, IL",NAT,2155,2155,100,94,12,0,N
GATEWAY FIRST BK,GATEWAY FIRST BC,466,3851427,"JENKS, OK",SNM,2153,2153,100,94,9,0,N
SUSSER BK,SBH MANAGER LLC,467,965789,"DALLAS, TX",SMB,2152,2152,100,94,8,0,N
UNITED BK,UNITED BC,468,37435,"ZEBULON, GA",SNM,2147,2147,100,94,17,0,N
ONE CMNTY BK,BOSSHARD FNCL GRP,469,247140,"OREGON, WI",SMB,2144,2144,100,94,15,0,N
FIRST UNITED BK,PLAINS BC,470,578255,"DIMMITT, TX",SNM,2142,2142,100,94,16,0,N
FIRST NB OF FORT SMITH,FIRST BK CORP,471,397540,"FORT SMITH, AR",NAT,2140,2140,100,94,26,0,N
BANK IA,BANK IA CORP,472,187947,"WEST DES MOINES, IA",SMB,2118,2118,100,94,25,0,N
QUEENSBOROUGH NB&TC,QUEENSBOROUGH CO,473,960935,"LOUISVILLE, GA",NAT,2114,2114,100,94,24,0,N
MARQUETTE BK,MARQUETTE NAT CORP,474,716833,"CHICAGO, IL",SMB,2106,2106,100,94,19,0,N
COUNTRY CLUB BK,CCB FNCL CORP,475,625654,"KANSAS CITY, MO",SMB,2104,2104,100,94,22,0,N
MONTECITO B&T,MONTECITO BC,476,514066,"SANTA BARBARA, CA",SNM,2100,2100,100,94,15,0,N
SECURITY FIRST BK,STOCKMENS FC,477,276850,"LINCOLN, NE",SNM,2084,2084,100,94,30,0,N
SCHAUMBURG B&TC NA,WINTRUST FC,478,2970657,"SCHAUMBURG, IL",NAT,2083,2083,100,94,6,0,N
PIEDMONT BK,PIEDMONT BC,479,3489035,"PEACHTREE CORNERS, GA",SNM,2080,2080,100,94,14,0,N
