Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
COMMUNITY NB,COMMUNITY BSHRS,958,354552,"SENECA, KS",NAT,844,844,100,97,5,0,N
GENERATIONS BK,HARRELL BSHRS,959,329345,"ROGERS, AR",SNM,842,842,100,97,10,0,N
TRADITIONS BK,TRADITIONS BC,960,3145797,"YORK, PA",SNM,838,838,100,97,6,0,N
UNITED B&TC,UBT BSHRS,961,990352,"MARYSVILLE, KS",SMB,835,835,100,97,16,0,N
FIRST B&TC,,962,1228034,"DUNCAN, OK",SNM,835,835,100,97,12,0,N
ALLIANCE BK CENT TX,ABCT HOLD,963,601658,"WOODWAY, TX",SNM,834,834,100,97,4,0,N
FARMERS NB,PROPHETSTOWN BKG CO,964,933041,"PROPHETSTOWN, IL",NAT,834,834,100,97,2,0,N
BAC CMNTY BK,BAC FNCL,965,5461,"STOCKTON, CA",SNM,833,833,100,97,7,0,N
FIRST NB OF WATERLOO,FIRST WATERLOO BSHRS,966,145545,"WATERLOO, IL",NAT,832,832,100,97,12,0,N
UNITED PRAIRIE BK,FARMERS ST CORP,967,712059,"MOUNTAIN LAKE, MN",SNM,830,830,100,97,9,0,N
SECURITY FNCL BK,SECURITY FS CORP,968,450959,"DURAND, WI",SMB,829,829,100,97,7,0,N
DMB CMNTY BK,DMB CORP,969,56548,"MADISON, WI",SNM,828,828,100,97,1,0,N
UNIFIED BK,UNITED BC,970,584724,"MARTINS FERRY, OH",SNM,828,828,100,97,17,0,N
WILMINGTON TR NA,M&T BK CORP,971,2265456,"WILMINGTON, DE",NAT,827,827,100,97,0,0,N
BANK OF COMMERCE,COMMERCE BC,972,99442,"GREENWOOD, MS",SNM,825,825,100,97,8,0,N
KILLBUCK SVGS BK CO,KILLBUCK BSHRS,973,1017425,"KILLBUCK, OH",SMB,825,825,100,97,10,0,N
FIRST CMRL BK,FIRST CMRL BSHRS,974,2948058,"JACKSON, MS",SNM,823,823,100,97,4,0,N
PILOT GROVE SVG BK,PILOT GROVE SVGS BK ESOP,975,585749,"PILOT GROVE, IA",SNM,822,822,100,97,13,0,N
PRIME MERIDIAN BK,PRIME MERIDIAN HC,976,3690701,"TALLAHASSEE, FL",SNM,821,821,100,97,3,0,N
BANK OF EASTERN OR,BEO BC,977,14865,"HEPPNER, OR",SNM,820,820,100,97,19,0,N
OXFORD BK,OXFORD BK CORP,978,448040,"OXFORD, MI",SMB,817,817,100,97,8,0,N
TEXAS BK,HENDERSON TX BSHRS,979,414764,"HENDERSON, TX",SNM,817,817,100,97,10,0,N
PEOPLES BK OF CMRC,PBCO FC,980,2661861,"MEDFORD, OR",SNM,813,813,100,97,18,0,N
CIBM BK,CIB MARINE BSHRS,981,340742,"CHAMPAIGN, IL",SNM,811,811,100,97,9,0,N
INSBANK,INSCORP,982,2877345,"NASHVILLE, TN",SMB,811,811,100,97,1,0,N
CITIZENS BK,CITIZENS BK ESOP RET SAV PLAN,983,961259,"FARMINGTON, NM",SNM,811,811,100,97,5,0,N
AXIOM BK NA,AXIOM BSHRS,984,408875,"MAITLAND, FL",NAT,810,810,100,97,6,0,N
SECURITY ST BK,BRISCOE RANCH,985,839068,"PEARSALL, TX",SNM,806,806,100,97,6,0,N
OLD FT BKG CO,OLD FT BKG CO ESOP,986,564324,"OLD FORT, OH",SNM,806,806,100,97,9,0,N
AMERASIA BK,,987,1169650,"FLUSHING, NY",SNM,806,806,100,97,2,0,N
CITIZENS ST BK OF NEW CASTLE,TOWN FC,988,1000641,"NEW CASTLE, IN",SNM,805,805,100,97,10,0,N
1ST COLONIAL CMNTY BK,1ST COLONIAL BC,989,2920773,"COLLINGSWOOD, NJ",SNM,804,804,100,97,2,0,N
FOCUS BK,SECURITY STATE BSHRS,990,498148,"CHARLESTON, MO",SNM,804,804,100,97,10,0,N
RIO BK,RIO FNCL SVC,991,956750,"MCALLEN, TX",SNM,803,803,100,97,14,0,N
NEW PEOPLES BK,NEW PEOPLES BSHRS,992,2736451,"HONAKER, VA",SMB,803,803,100,97,16,0,N
RELIABANK DAKOTA,BIG SIOUX FNCL,993,108951,"ESTELLINE, SD",SNM,801,801,100,97,9,0,N
PINNACLE BK,,994,3455227,"MORGAN HILL, CA",SNM,800,800,100,97,4,0,N
BALLSTON SPA NB,BALLSTON SPA BC,995,505,"BALLSTON SPA, NY",NAT,798,798,100,97,12,0,N
HAWAII NB,HAWAII NAT BSHRS,996,915065,"HONOLULU, HI",NAT,798,798,100,97,10,0,N
BANKIOWA,FIDELITY BAN CORP,997,737548,"CEDAR RAPIDS, IA",SNM,798,798,100,97,12,0,N
TEXAS NB,TEXAS NAT BC,998,739355,"JACKSONVILLE, TX",NAT,798,798,100,97,8,0,N
OAKWOOD BK,OAKWOOD BSHRS,999,960560,"DALLAS, TX",SNM,797,797,100,97,4,0,N
PRAIRIE ST B&TC,AMERICAN CENT FNCL GRP,1000,1222948,"SPRINGFIELD, IL",SNM,796,796,100,97,17,0,N
DIAMOND BK,BAINUM BANCORP,1001,27847,"MURFREESBORO, AR",SMB,794,794,100,97,15,0,N
STATE BK,LIZTON FC,1002,345747,"BROWNSBURG, IN",SNM,794,794,100,97,10,0,N
BANK OF CHARLES TOWN,POTOMAC BSHRS,1003,1014125,"CHARLES TOWN, WV",SNM,793,793,100,97,8,0,N
FIRST ST BK,LOUISE BSHRS,1004,888552,"LOUISE, TX",SNM,792,792,100,97,11,0,N
BESSEMER TC,BESSEMER GRP,1005,7009,"WOODBRIDGE, NJ",SNM,789,789,100,97,0,0,N
SECURITY BK,PAWNEE HC,1006,516855,"TULSA, OK",SMB,789,789,100,98,0,0,N
VERMILLION ST BK,VERMILLION BSHRS,1007,208057,"VERMILLION, MN",SNM,788,788,100,98,5,0,N
VISIONBANK OF IA,VISIONBANKSHARES,1008,269049,"AMES, IA",SMB,787,787,100,98,12,0,N
CLEAR FORK BK NA,ALBANY BSHRS,1009,340751,"ALBANY, TX",NAT,784,784,100,98,5,0,N
POINTS WEST CMNTY BK,FIRST NE BANCS,1010,444556,"WINDSOR, CO",SNM,784,784,100,98,20,0,N
MECHANICS BK,MECHANICS FNCL CORP,1011,943675,"MANSFIELD, OH",SNM,782,782,100,98,8,0,N
MAINSTREET CMNTY BK OF FLORI,,1012,3217957,"DELAND, FL",SNM,782,782,100,98,5,0,N
PIONEER BK,CITIZENS BK GROUP,1013,920854,"MAPLETON, MN",SMB,780,780,100,98,7,0,N
PLAINS ST BK,PLAINS ACQ CORP,1014,972862,"HUMBLE, TX",SNM,780,780,100,98,5,0,N
AMERICAN BK OF MO,EVERGREEN BSHRS,1015,568359,"WELLSVILLE, MO",SNM,780,780,100,98,7,0,N
FIRST BK,FIRST BC,1016,451068,"KETCHIKAN, AK",SNM,779,779,100,98,7,0,N
WINTER PARK NB,,1017,5143788,"WINTER PARK, FL",NAT,779,779,100,98,0,0,N
CAPITAL CMNTY BK,CAPITAL CMNTY BC,1018,2068107,"PROVO, UT",SNM,776,776,100,98,5,0,N
FIRST NB,INDUSTRY BSHRS,1019,91754,"BELLVILLE, TX",NAT,776,776,100,98,2,0,N
HEARTLAND BK,GENEVA ST CO,1020,88455,"GENEVA, NE",SNM,775,775,100,98,12,0,N
WESTERN CMRC BK,WESTERN CMRC BSHRS CARLSBAD,1021,169756,"CARLSBAD, NM",SNM,773,773,100,98,11,0,N
TRIAD BK,TRIAD BC,1022,3374382,"FRONTENAC, MO",SNM,773,773,100,98,1,0,N
FIRST S ST BK,FIRST BSHRS OF STEVENSON,1023,246134,"STEVENSON, AL",SNM,772,772,100,98,9,0,N
WAYNE SVG CMNTY BK,WAYNE SAV BSHR INC,1024,985479,"WOOSTER, OH",SNM,772,772,100,98,12,0,N
SCHERTZ B&TC,SCHERTZ BSHRS CORP,1025,583268,"SCHERTZ, TX",SNM,772,772,100,98,5,0,N
CNB ST LOUIS BK,CARDINAL BC,1026,870650,"MAPLEWOOD, MO",SNM,770,770,100,98,5,0,N
BLUE RIDGE B&TC,BLUE RIDGE BSHRS,1027,935250,"INDEPENDENCE, MO",SNM,768,768,100,98,7,0,N
FCN BK NA,FCN BANC CORP,1028,321947,"BROOKVILLE, IN",NAT,766,766,100,98,5,0,N
ALLIANCE BK,ALLIANCE FS,1029,166652,"LAKE CITY, MN",SNM,764,764,100,98,5,0,N
ARTHUR ST BK,,1030,591320,"UNION, SC",SNM,763,763,100,98,68,0,N
BNA BK,BNA BSHRS,1031,916745,"NEW ALBANY, MS",SNM,762,762,100,98,6,0,N
QUAIL CREEK BK,QUAIL CREEK BSHRS,1032,507152,"OKLAHOMA CITY, OK",SNM,761,761,100,98,0,0,N
TEXAS NB,TNB BSHRS,1033,497954,"MERCEDES, TX",NAT,760,760,100,98,7,0,N
FIRST ST BK MIDDLEBURY,CRYSTAL VALLEY FC,1034,967046,"MIDDLEBURY, IN",SNM,756,756,100,98,6,0,N
CAROLINA B&TC,FIRST CAROLINA BSHRS CORP,1035,355120,"LAMAR, SC",SNM,754,754,100,98,13,0,N
FIRST NB NORTH,WALKER BAN CO,1036,805755,"WALKER, MN",NAT,754,754,100,98,9,0,N
VILLAGE BK,VILLAGE BK & TR FC,1037,2760232,"MIDLOTHIAN, VA",SNM,754,754,100,98,8,0,N
FIRST NB OK,FIRST BC OF OK,1038,525053,"OKLAHOMA CITY, OK",NAT,754,754,100,98,3,0,N
WHEATLAND BK,COMMUNITY FNCL GRP,1039,129479,"SPOKANE, WA",SNM,754,754,100,98,13,0,N
HOME ST BK NA,HOME ST BC,1040,696430,"CRYSTAL LAKE, IL",NAT,754,754,100,98,7,0,N
RESOURCE BK NA,RESOURCE BSHRS,1041,235530,"DEKALB, IL",NAT,753,753,100,98,13,0,N
DBA OR PACIFIC BK,OREGON PACIFIC BC,1042,160360,"FLORENCE, OR",SMB,753,753,100,98,4,0,N
BANK OF BRIDGER NA,BRIDGER CO,1043,17950,"BRIDGER, MT",NAT,752,752,100,98,11,0,N
HEARTLAND NB,HEARTLAND BSHRS,1044,2800491,"SEBRING, FL",NAT,752,752,100,98,3,0,N
COMMUNITY BK,MANSFIELD BSHRS,1045,974754,"MANSFIELD, LA",SNM,752,752,100,98,11,0,N
PROGRESSIVE BK,PROGRESSIVE BC,1046,1007154,"MONROE, LA",SNM,751,751,100,98,8,0,N
NEW MILLENNIUM BK,NMB FC,1047,2833882,"FORT LEE, NJ",SNM,751,751,100,98,9,0,N
HEBRON SVG BK,HSB BANCORP,1048,780722,"HEBRON, MD",SNM,751,751,100,98,12,0,N
FARMERS & MRCH BK,KUJAWA FAM HOLDS,1049,574949,"BERLIN, WI",SMB,750,750,100,98,1,0,N
LEDYARD NB,LEDYARD FNCL GRP,1050,1863097,"NORWICH, VT",NAT,749,749,100,98,10,0,N
BANK OF BOTETOURT,,1051,759625,"BUCHANAN, VA",SNM,747,747,100,98,12,0,N
MANUFACTURERS B&TC,MBT CORP,1052,215345,"FOREST CITY, IA",SNM,744,744,100,98,9,0,N
PEOPLES B&TC CO,LINCOLN CTY BC,1053,909055,"TROY, MO",SMB,742,742,100,98,8,0,N
STONE BK,MO/ARK BSHRS,1054,913146,"MOUNTAIN VIEW, AR",SNM,741,741,100,98,5,0,N
EDMONTON ST BK,EDMONTON BSHRS,1055,845247,"GLASGOW, KY",SNM,740,740,100,98,14,0,N
FNBC BK,FNBC BC,1056,100843,"ASH FLAT, AR",SMB,740,740,100,98,15,0,N
TERRABANK NA,,1057,238737,"MIAMI, FL",NAT,738,738,100,98,2,0,N
PROSPECT BK,EDGAR CTY BANC SHARES,1058,738143,"PARIS, IL",SNM,736,736,100,98,9,0,N
FRANKLIN B&TC,FRANKLIN BANCORP,1059,493844,"FRANKLIN, KY",SNM,734,734,100,98,4,0,N
CITIZENS BK,,1060,126834,"CARTHAGE, TN",SNM,733,733,100,98,7,0,N
FIRST NORTHERN BK OF WY,FIRST NAT BUFFALO BSHRS,1061,868956,"BUFFALO, WY",SMB,733,733,100,98,3,0,N
FARMERS & MRCH BK,FARMERS & MRCHS BSHRS,1062,891226,"UPPERCO, MD",SNM,730,730,100,98,8,0,N
FIRST FED CMNTY BK NA,FFD FC,1063,540775,"DOVER, OH",NAT,730,730,100,98,7,0,N
WILSON & MUIR B&TC,WILSON & MUIR BANCORP,1064,899343,"BARDSTOWN, KY",SNM,728,728,100,98,10,0,N
FIRST MW BK OF THE OZARKS,MIDWEST BC INC & AFFIL ESOP TR,1065,228158,"POPLAR BLUFF, MO",SNM,727,727,100,98,10,0,N
PENDLETON CMNTY BK,ALLEGHENY BSHRS,1066,370020,"FRANKLIN, WV",SNM,727,727,100,98,12,0,N
CITIZENS TR BK,CITIZENS BSHRS CORP,1067,680130,"ATLANTA, GA",SMB,726,726,100,98,6,0,N
CNB BK,CARLSBAD BC,1068,219651,"CARLSBAD, NM",SNM,724,724,100,98,2,0,N
TIMBERLINE BK,TIMBERLINE BC,1069,3271986,"GRAND JUNCTION, CO",SNM,724,724,100,98,2,0,N
BANK OF THE WEST,GREATER SW BSHRS,1070,859552,"GRAPEVINE, TX",SNM,724,724,100,98,9,0,N
BAKER BOYER NB,BAKER BOYER BC,1071,69678,"WALLA WALLA, WA",NAT,723,723,100,98,5,0,N
PEOPLES BK CO,PEOPLES HC,1072,702911,"COLDWATER, OH",SNM,723,723,100,98,6,0,N
ITASCA B&TC,ITASCA BC,1073,812436,"ITASCA, IL",SNM,722,722,100,98,1,0,N
MINSTER BK,MINSTER FNCL CORP,1074,604024,"MINSTER, OH",SMB,721,721,100,98,7,0,N
FIRST BK,PIONEER BC,1075,131436,"CLEWISTON, FL",SNM,720,720,100,98,6,0,N
NORTHEAST BK,NORTHEAST SECURITIES CORP,1076,689357,"MINNEAPOLIS, MN",SNM,720,720,100,98,2,0,N
COMMUNITY FIRST BK IN,COMMUNITY FIRST FC,1077,3165357,"KOKOMO, IN",SNM,719,719,100,98,6,0,N
GRASSHOPPER BK NA,GRASSHOPPER BC,1078,5210989,"NEW YORK, NY",NAT,718,718,100,98,1,0,N
FIRST BK OF GREENWICH,FIRST GREENWICH FNCL,1079,3466988,"COS COB, CT",SNM,718,718,100,98,2,0,N
CUSB BK,HOW-WIN DEV CO,1080,900146,"CRESCO, IA",SMB,718,718,100,98,6,0,N
TRUSTAR BK,,1081,5349218,"GREAT FALLS, VA",SNM,718,718,100,98,2,0,N
ROYAL BK,ROYAL BSHRS,1082,532042,"ELROY, WI",SNM,717,717,100,98,20,0,N
HARMONY BK,HARMONY BSHRS,1083,3297490,"DALLAS, TX",SNM,715,715,100,98,10,0,N
FIRST CMNTY BK,FIRST SAN BENITO BSHRS CORP,1084,334264,"SAN BENITO, TX",SNM,715,715,100,98,8,0,N
GOLDEN ST BK,GOLDEN ST BC,1085,3224375,"GLENDALE, CA",SNM,715,715,100,98,1,0,N
MRV BKS,MRV FNCL CORP,1086,3482111,"SAINTE GENEVIEVE, MO",SNM,715,715,100,98,4,0,N
FIRST CAP BK,FIRST CAP BSHRS,1087,2849463,"CHARLESTON, SC",SNM,715,715,100,98,3,0,N
CITIZENS 1ST BK,,1088,869663,"TYLER, TX",SMB,715,715,100,98,3,0,N
BANK OF SUN PRAIRIE,BOSP BSHRS,1089,124344,"SUN PRAIRIE, WI",SNM,713,713,100,98,4,0,N
FIRST ST BK,JSA FAM LP,1090,264455,"ATHENS, TX",SNM,712,712,100,98,10,0,N
KLEBERG BK NA,KLEBERG & CO BKR,1091,556459,"KINGSVILLE, TX",NAT,712,712,100,98,3,0,N
CUMBERLAND VALLEY NB&TC,CUMBERLAND VALLEY FNCL CO,1092,647218,"EAST BERNSTADT, KY",NAT,711,711,100,98,14,0,N
SPIRITBANK,SPIRIT BC,1093,142955,"TULSA, OK",SNM,711,711,100,98,5,0,N
HICKORY POINT B&TC,FIRST IL CORP,1094,550635,"DECATUR, IL",SNM,711,711,100,98,9,0,N
21ST CENTURY BK,CROSSTOWN HC,1095,340256,"LORETTO, MN",SNM,711,711,100,98,6,0,N
BANK OF HOUSTON,BOH HOLDS,1096,583754,"HOUSTON, TX",SNM,710,710,100,98,1,0,N
FARMERS ST BK,FARMERS ST FC,1097,475354,"VICTOR, MT",SMB,708,708,100,98,8,0,N
INDUSTRIAL BK,IBW FC,1098,536527,"WASHINGTON, DC",SNM,707,707,100,98,8,0,N
PROMISEONE BK,PROMISEONE BC,1099,3832127,"DULUTH, GA",SNM,707,707,100,98,6,0,N
COUNTYBANK,TCB CORP,1100,271529,"GREENWOOD, SC",SNM,706,706,100,98,6,0,N
PENNIAN BK,FIRST CMNTY FNCL CORP,1101,212018,"MIFFLINTOWN, PA",SNM,703,703,100,98,9,0,N
SECURITY B&TC,SECURITY BSHRS CO,1102,1001059,"GLENCOE, MN",SNM,703,703,100,98,12,0,N
PARAGON BK,PARAGON FNCL SOLUTIONS,1103,3288452,"MEMPHIS, TN",SNM,702,702,100,98,7,0,N
FRONTIER BK OF TX,FRONTIER CMNTY BSHRS,1104,3472046,"ELGIN, TX",SNM,702,702,100,98,6,0,N
SIMPLYBANK,,1105,724230,"DAYTON, TN",SNM,699,699,100,98,13,0,N
CITIZENS BK OF KY,CITIZENS NAT CORP,1106,495419,"PAINTSVILLE, KY",SMB,699,699,100,98,11,0,N
IXONIA BK,IXONIA BSHRS,1107,529341,"IXONIA, WI",SNM,697,697,100,98,6,0,N
ROCKY MNT BK,HEARTLAND FNCL USA,1108,663058,"BILLINGS, MT",SNM,697,697,100,98,8,0,N
FOUNTAIN TC,PIPER HOLD,1109,145844,"COVINGTON, IN",SNM,697,697,100,98,15,0,N
MIDWEST BK,MIDWEST BK GROUP,1110,806958,"DETROIT LAKES, MN",SNM,696,696,100,98,6,0,N
ALBANY B&TC NA,ALBANK CORP,1111,2732,"CHICAGO, IL",NAT,696,696,100,98,3,0,N
PRIMARY BK,,1112,4845861,"BEDFORD, NH",SNM,695,695,100,98,3,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1113,1440117,"WALHALLA, SC",SNM,695,695,100,98,11,0,N
CITY ST BK,ALBRECHT FS,1114,252041,"NORWALK, IA",SNM,695,695,100,98,7,0,N
FIRST OPTION BK,OSAWATOMIE AGY,1115,285852,"OSAWATOMIE, KS",SMB,694,694,100,98,9,0,N
FIRST BK,FIRST WAVERLY CORP,1116,376442,"WAVERLY, IA",SMB,694,694,100,98,8,0,N
HNB NB,R DEAN PHILLIPS BK TR,1117,908553,"HANNIBAL, MO",NAT,693,693,100,98,13,0,N
AMERICAN BK&TR CO,FIRST BRECKINRIDGE BSHRS,1118,2919898,"BOWLING GREEN, KY",SNM,691,691,100,98,5,0,N
WEST SHORE BK,WEST SHORE BK CORP,1119,832546,"LUDINGTON, MI",SNM,690,690,100,98,8,0,N
TRADITIONS BK,TRADITIONS BSHRS,1120,3194692,"CULLMAN, AL",SNM,689,689,100,98,5,0,N
FIRST UT BK,FIRST UT BC,1121,207872,"SALT LAKE CITY, UT",SNM,687,687,100,98,6,0,N
HIGHLAND BK,HIGHLAND BSHRS,1122,764058,"SAINT MICHAEL, MN",SNM,686,686,100,98,4,0,N
DAIRY ST BK,DAIRY ST BC,1123,57451,"RICE LAKE, WI",SNM,686,686,100,98,11,0,N
MIDWEST BK,WESTERN IL BSHRS,1124,709143,"MONMOUTH, IL",SMB,686,686,100,98,7,0,N
F&M BK,F&M BSHRS,1125,163857,"EDMOND, OK",SNM,685,685,100,98,7,0,N
GBANK,GBANK FNCL HOLDS,1126,3636446,"LAS VEGAS, NV",SNM,685,685,100,98,1,0,N
JONESBORO ST BK,JONESBORO BSHRS,1127,121651,"JONESBORO, LA",SNM,685,685,100,98,0,0,N
TEXAS GULF BK NA,TEXAS GULF BSHRS,1128,514655,"HOUSTON, TX",NAT,684,684,100,98,8,0,N
JEFF BK,JEFFERSONVILLE BC,1129,306908,"JEFFERSONVILLE, NY",SNM,683,683,100,98,9,0,N
FIRST NB&TC OF ARDMORE,FIRST NAT CORP,1130,984258,"ARDMORE, OK",NAT,681,681,100,98,10,0,N
FIRST CENT ST BK,OHNWARD BSHRS,1131,639549,"DE WITT, IA",SNM,680,680,100,98,5,0,N
CLASSIC BK NA,CAMERON FC,1132,182951,"CAMERON, TX",NAT,678,678,100,98,5,0,N
PILGRIM BK,PILGRIM BC,1133,911160,"PITTSBURG, TX",SNM,677,677,100,98,13,0,N
PEOPLES CMNTY BK,GREENVILLE BSHRS,1134,784159,"GREENVILLE, MO",SNM,677,677,100,98,15,0,N
QUEENSTOWN BK OF MD,QUEENSTOWN BC OF MD,1135,429021,"QUEENSTOWN, MD",SNM,677,677,100,98,8,0,N
PRIMEBANK,PRIMEBANK,1136,671147,"LE MARS, IA",SMB,676,676,100,98,3,0,N
FORTRESS BK,FIRST ST BC,1137,953535,"PEORIA, IL",SNM,676,676,100,98,9,0,N
SOUTH LA BK,SOUTH LA FC,1138,616036,"HOUMA, LA",SNM,675,675,100,98,7,0,N
CENTENNIAL BK,F&M BSHRS,1139,531250,"TREZEVANT, TN",SNM,675,675,100,98,11,0,N
PIONEER TR BK NA,PTB CORP,1140,852973,"SALEM, OR",NAT,675,675,100,98,1,0,N
PRIME ALLI BK,,1141,3309571,"WOODS CROSS, UT",SNM,674,674,100,98,0,0,N
NORTHUMBERLAND NB,NORTHUMBERLAND BC,1142,70414,"NORTHUMBERLAND, PA",NAT,674,674,100,98,6,0,N
NATIONAL CAPITAL BK OF WA,NATIONAL CAP BC,1143,791821,"WASHINGTON, DC",NAT,673,673,100,98,3,0,N
FREEDOM BK,FREEDOM BC,1144,3729124,"MAYWOOD, NJ",SNM,672,672,100,98,4,0,N
FNB BK,PINE KNOB HOLDS LLC,1145,400141,"MAYFIELD, KY",SNM,670,670,100,98,9,0,N
FIRST CMNTY BK,COASTAL BEND BSHRS,1146,339456,"CORPUS CHRISTI, TX",SNM,668,668,100,98,12,0,N
CONCORDIA B&TC,CONCORDIA CAP CORP,1147,819556,"VIDALIA, LA",SNM,668,668,100,98,7,0,N
AMERICAN PLUS BK NA,,1148,3623110,"ARCADIA, CA",NAT,667,667,100,98,2,0,N
BANK OF SOUTHSIDE VA,BANK OF SOUTHSIDE VA CORP,1149,610128,"CARSON, VA",SNM,667,667,100,98,14,0,N
DECORAH B&TC,SECURITY AGY,1150,872047,"DECORAH, IA",SNM,666,666,100,98,2,0,N
SOUTHWEST BK,ODESSA SOUTHWEST BSHRS,1151,561864,"ODESSA, TX",SNM,666,666,100,98,5,0,N
BANK OF BRENHAM NA,INDUSTRY BSHRS,1152,3042234,"BRENHAM, TX",NAT,664,664,100,98,2,0,N
MUNCY B&TC,MUNCY BK FNCL,1153,141211,"MUNCY, PA",SNM,663,663,100,98,9,0,N
FIRST UNITED BK,FIRST HC OF PARK RIVER,1154,1011955,"PARK RIVER, ND",SNM,662,662,100,98,15,0,N
STEPHENSON NB&TC,STEPHENSON NAT BC,1155,598048,"MARINETTE, WI",NAT,662,662,100,98,5,0,N
UNITED CMNTY BK,COMMUNITY BC OF LA,1156,90337,"RACELAND, LA",SNM,661,661,100,98,10,0,N
FIRST NB OF SCOTIA,GLENVILLE BHC,1157,472616,"SCOTIA, NY",NAT,660,660,100,98,9,0,N
MERCHANTS & MARINE BK,MERCHANTS & MARINE BC,1158,94139,"PASCAGOULA, MS",SNM,659,659,100,98,15,0,N
TOWN & COUNTRY BK,TOWN & COUNTRY BSHRS,1159,487357,"SALEM, MO",SMB,657,657,100,98,9,0,N
WESTERN ST BK,WHITCORP FC,1160,988153,"GARDEN CITY, KS",SNM,657,657,100,98,8,0,N
HIAWATHA NB,LAKE SHORE III CORP,1161,505550,"HAGER CITY, WI",NAT,657,657,100,98,6,0,N
MARINE B&TC,MARINE BC OF FL,1162,2587916,"VERO BEACH, FL",SNM,656,656,100,98,4,0,N
FIRST BK OF THE LAKE,FBOL BSHRS,1163,758851,"OSAGE BEACH, MO",SNM,656,656,100,98,0,0,N
GREEN BELT B&TC,GREEN BELT BC,1164,803649,"IOWA FALLS, IA",SNM,656,656,100,98,8,0,N
LEGACY BK,COLWICH FC,1165,785950,"COLWICH, KS",SNM,655,655,100,98,8,0,N
FARMERS BK,FARMERS BC,1166,307062,"BUHL, ID",SNM,655,655,100,98,5,0,N
FARMERS & MRCH BK,FMB BSHRS,1167,763930,"LAKELAND, GA",SNM,653,653,100,98,5,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BSHRS,1168,2775179,"NEW IBERIA, LA",SNM,650,650,100,98,8,0,N
BANK OF SC,BANK OF SC CORP,1169,246022,"CHARLESTON, SC",SNM,648,648,100,98,5,0,N
PEOPLES ST BK,PEOPLES BC,1170,326344,"NEWTON, IL",SNM,648,648,100,98,8,0,N
COMMERCE BK,INTERNATIONAL BSHRS CORP,1171,625159,"LAREDO, TX",SNM,648,648,100,98,2,0,N
CITIZENS NB OF SOMERSET,CITIZENS BSHRS,1172,410917,"SOMERSET, KY",NAT,647,647,100,98,9,0,N
PEACH ST B&TC,PEACH ST BSHRS,1173,3348468,"GAINESVILLE, GA",SNM,646,646,100,98,1,0,N
FAIRFIELD NB,FAIRFIELD BSHRS,1174,640246,"FAIRFIELD, IL",NAT,645,645,100,98,2,0,N
FIRST BK,FIRST BURKBURNETT BSHRS,1175,239659,"BURKBURNETT, TX",SNM,645,645,100,98,6,0,N
MIDSTATES BK NA,MIDSTATES BSHRS,1176,728948,"COUNCIL BLUFFS, IA",NAT,645,645,100,98,9,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,1177,580155,"TORRINGTON, WY",SMB,645,645,100,98,5,0,N
TOUCHSTONE BK,TOUCHSTONE BSHRS,1178,746429,"MC KENNEY, VA",SMB,644,644,100,98,11,0,N
BANKORION,ORION BC,1179,855741,"ORION, IL",SNM,642,642,100,98,6,0,N
MALVERN NB,MNB BSHRS,1180,906241,"MALVERN, AR",NAT,640,640,100,98,13,0,N
LEGENCE BK,FIRST ELDORADO BSHRS,1181,635840,"ELDORADO, IL",SNM,640,640,100,98,12,0,N
NORTHWESTERN BK,NW BSHRS,1182,153054,"CHIPPEWA FALLS, WI",SMB,639,639,100,98,6,0,N
FIRST & FARMERS NB,PINE KNOB HOLDS LLC,1183,721949,"SOMERSET, KY",NAT,639,639,100,98,10,0,N
FIRST FREEDOM BK,FIRST FREEDOM BSHRS,1184,3437148,"LEBANON, TN",SNM,638,638,100,98,5,0,N
VIRGINIA PTNR BK,PARTNERS BC,1185,3688623,"FREDERICKSBURG, VA",SMB,638,638,100,98,4,0,N
AMG NAT TR BK,AMG NAT CORP,1186,3015939,"BOULDER, CO",NAT,638,638,100,98,1,0,N
NEW TRIPOLI BK,NEW TRIPOLI BC,1187,331713,"NEW TRIPOLI, PA",SMB,638,638,100,98,2,0,N
MAUCH CHUNK TC,MAUCH CHUNK TR FC,1188,857811,"JIM THORPE, PA",SNM,637,637,100,98,6,0,N
BANK OF OLD MONROE,CUIVRE RIVER BSHRS,1189,880855,"OLD MONROE, MO",SNM,637,637,100,98,4,0,N
FIRST HOPE BK A NAT BKG ASSN,FIRST HOPE BC,1190,434203,"HOPE, NJ",NAT,637,637,100,98,5,0,N
ABBYBANK,ABBY BC,1191,198149,"ABBOTSFORD, WI",SNM,636,636,100,98,6,0,N
MACON B&TC,MACON BANCTRUST,1192,709639,"LAFAYETTE, TN",SNM,636,636,100,98,7,0,N
MARION CTY ST BK,PELLA FNCL GRP,1193,97943,"PELLA, IA",SNM,635,635,100,98,4,0,N
AMERICAN NATION BK,AMCORP FNCL,1194,256058,"ARDMORE, OK",SMB,635,635,100,98,9,0,N
SAUK VALLEY B&TC,S V FNCL,1195,2797162,"STERLING, IL",SNM,635,635,100,98,6,0,N
