Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
TRI CITY NB,TRI CITY BSHRS CORP,479,242444,"OAK CREEK, WI",NAT,2081,2081,100,94,27,0,N
BANK IA,BANK IA CORP,480,187947,"WEST DES MOINES, IA",SMB,2073,2073,100,94,26,0,N
OPPORTUNITY BK OF MT,EAGLE BC MT,481,685676,"HELENA, MT",SMB,2071,2071,100,94,29,0,N
QUEENSBOROUGH NB&TC,QUEENSBOROUGH CO,482,960935,"LOUISVILLE, GA",NAT,2071,2071,100,94,24,0,N
FIVE POINTS BK,HOMETOWN BC,483,554857,"GRAND ISLAND, NE",SMB,2067,2067,100,94,15,0,N
BANK OF CMRC,,484,324863,"IDAHO FALLS, ID",SNM,2063,2063,100,94,14,0,N
PIEDMONT BK,PIEDMONT BC,485,3489035,"PEACHTREE CORNERS, GA",SNM,2053,2053,100,94,13,0,N
CFBANK NA,CF BSHRS,486,767974,"COLUMBUS, OH",NAT,2050,2050,100,94,7,0,N
CASHMERE VALLEY BK,,487,574976,"CASHMERE, WA",SNM,2043,2043,100,95,10,0,N
PLANTERS B&TC,PLANTERS HOLDING COMPANY,488,972648,"INDIANOLA, MS",SNM,2032,2032,100,95,19,0,N
MAINSTREET BK,MAINSTREET BSHRS,489,3248849,"FAIRFAX, VA",SMB,2031,2031,100,95,5,0,N
SCHAUMBURG B&TC NA,WINTRUST FC,490,2970657,"SCHAUMBURG, IL",NAT,2030,2030,100,95,6,0,N
COASTAL STS BK,COASTALSOUTH BSHRS,491,3274709,"HILTON HEAD ISLAND, SC",SMB,2024,2024,100,95,9,0,N
PARKE BK,PARKE BC,492,2764212,"SEWELL, NJ",SNM,2023,2023,100,95,6,0,N
FIRST BK CHICAGO,FIRST BK CHICAGO CORP,493,804338,"HIGHLAND PARK, IL",SNM,2010,2010,100,95,2,0,N
ISABELLA BK,ISABELLA BK CORP,494,74140,"MOUNT PLEASANT, MI",SMB,2009,2009,100,95,29,0,N
PCSB BK,BROOKLINE BC,495,24006,"YORKTOWN HEIGHTS, NY",SMB,2005,2005,100,95,14,0,N
EPHRATA NB,HIBSHMAN TR FOR EPHRATA NB STK,496,425911,"EPHRATA, PA",NAT,1998,1998,100,95,13,0,N
CALIFORNIA BK OF CMRC,CALIFORNIA BC,497,3614958,"WALNUT CREEK, CA",SNM,1982,1982,100,95,1,0,N
BANK FIVE NINE,OCONOMOWOC BSHRS,498,806846,"OCONOMOWOC, WI",SNM,1967,1967,100,95,15,0,N
INCREDIBLEBANK,RIVER VALLEY BC,499,163549,"WAUSAU, WI",SNM,1966,1966,100,95,15,0,N
CENTRAL BK,CENTRAL BC,500,622774,"PROVO, UT",SNM,1965,1965,100,95,11,0,N
STATE BK OF THE LAKES NA,WINTRUST FC,501,595430,"ANTIOCH, IL",NAT,1946,1946,100,95,8,0,N
TEXAS CMNTY BK,VISION BSHRS,502,528960,"LAREDO, TX",SMB,1931,1931,100,95,9,0,N
FIRST NB IN SIOUX FALLS,MINNEHAHA BSHRS,503,326858,"SIOUX FALLS, SD",NAT,1928,1928,100,95,17,0,N
COMMERCIAL BK,UNIFIED SHARES LLC,504,497039,"HARROGATE, TN",SMB,1928,1928,100,95,58,0,N
FIRST ST BK,BRISCOE RANCH,505,273662,"UVALDE, TX",SNM,1920,1920,100,95,7,0,N
BANK OF PRINCETON,PRINCETON BC,506,3595271,"PRINCETON, NJ",SNM,1916,1916,100,95,24,0,N
FALCON INTL BK,FALCON BSHRS,507,564557,"LAREDO, TX",SNM,1913,1913,100,95,17,0,N
WHITAKER BK,WHITAKER BC,508,1445943,"LEXINGTON, KY",SMB,1907,1907,100,95,43,0,N
LINCOLN SVGS BK,LINCOLN BC,509,589943,"REINBECK, IA",SNM,1887,1887,100,95,16,0,N
BLACKHAWK B&T,BLACKHAWK BC,510,890742,"MILAN, IL",SNM,1886,1886,100,95,17,0,N
FIDELITY B&T,FIDELITY CO,511,939249,"DUBUQUE, IA",SNM,1883,1883,100,95,31,0,N
FIRST UNITED B&TR,FIRST UNITED CORP,512,61122,"OAKLAND, MD",SNM,1882,1882,100,95,25,0,N
HEARTLAND BK,HEARTLAND BC,513,853112,"WHITEHALL, OH",SMB,1881,1881,100,95,22,0,N
FIRST NORTHERN BK,FIRST NORTHERN CMNTY BC,514,783161,"DIXON, CA",SNM,1872,1872,100,95,13,0,N
STARION BK,STARION BC,515,2009605,"BISMARCK, ND",SNM,1870,1870,100,95,15,0,N
FIRST FARMERS & MRCH B,FIRST FARMERS & MRCH CORP,516,150035,"COLUMBIA, TN",SMB,1869,1869,100,95,21,0,N
HAWTHORN BK,HAWTHORN BSHRS,517,508346,"JEFFERSON CITY, MO",SNM,1868,1868,100,95,18,0,N
FNCB BK,FNCB BC,518,239613,"DUNMORE, PA",SNM,1859,1859,100,95,15,0,N
SECURITY ST B&TC,SECURITY HC,519,247355,"FREDERICKSBURG, TX",SNM,1856,1856,100,95,21,0,N
SOUTH CENT BK,SOUTH CENTRAL BSHRS OF KY,520,473042,"GLASGOW, KY",SNM,1854,1854,100,95,24,0,N
BANK OF TN,BANCTENN CORP,521,340135,"KINGSPORT, TN",SNM,1851,1851,100,95,20,0,N
CITIZENS CMNTY FED NA,CITIZENS CMNTY BC,522,962890,"ALTOONA, WI",NAT,1850,1850,100,95,22,0,N
LYONS NB,LYONS BC,523,323204,"LYONS, NY",NAT,1848,1848,100,95,15,0,N
OAK VALLEY CMNTY BK,OAK VALLEY BC,524,1864197,"OAKDALE, CA",SMB,1842,1842,100,95,17,0,N
FARMERS & MERCHANTS TR CO OF,FRANKLIN FNCL SVC CORP,525,289515,"CHAMBERSBURG, PA",SNM,1835,1835,100,95,24,0,N
SECURITY FIRST BK,STOCKMENS FC,526,276850,"LINCOLN, NE",SNM,1831,1831,100,95,30,0,N
FIRST CMNTY BK,FIRST CMNTY CORP,527,2328137,"LEXINGTON, SC",SNM,1828,1828,100,95,21,0,N
BANK OF CLARKE,EAGLE FNCL SVC,528,753324,"BERRYVILLE, VA",SMB,1825,1825,100,95,13,0,N
MIDDLEFIELD BKG CO,MIDDLEFIELD BC,529,177920,"MIDDLEFIELD, OH",SNM,1819,1819,100,95,21,0,N
BENEFICIAL ST BK,BENEFICIAL ST FOUND,530,3608751,"OAKLAND, CA",SNM,1813,1813,100,95,7,0,N
CITIZENS NB,CNB BSHRS,531,717737,"SEVIERVILLE, TN",NAT,1810,1810,100,95,23,0,N
CONWAY NB,CNB CORP,532,631422,"CONWAY, SC",NAT,1807,1807,100,95,15,0,N
FIRST AMER BK,FIRST ARTESIA BSHRS,533,771458,"ARTESIA, NM",SNM,1807,1807,100,95,20,0,N
FARMERS & MERCHANTS BK,FARMERS & MERCHANTS BSHRS,534,677644,"STUTTGART, AR",SMB,1804,1804,100,95,22,0,N
BUILTWELL BK,BUILTWELL BC,535,234739,"CHATTANOOGA, TN",SNM,1797,1797,100,95,31,0,N
F&M BK,F&M FC,536,741330,"CLARKSVILLE, TN",SNM,1795,1795,100,95,20,0,N
SIGNATURE BK,SIGNATURE BC,537,3437483,"ROSEMONT, IL",SNM,1794,1794,100,95,2,0,N
SANTA CRUZ CTY BK,WEST COAST CMNTY BC,538,3235410,"SANTA CRUZ, CA",SNM,1794,1794,100,95,6,0,N
PLANTERS BK,PLANTERS FNCL GRP,539,2497181,"HOPKINSVILLE, KY",SNM,1775,1775,100,95,12,0,N
NORTH DALLAS B&TC,,540,490450,"DALLAS, TX",SNM,1771,1771,100,95,5,0,N
BANK7,BANK7 CORP,541,18854,"OKLAHOMA CITY, OK",SMB,1771,1771,100,95,11,0,N
GOLDEN BK NA,,542,536059,"HOUSTON, TX",NAT,1768,1768,100,95,8,0,N
HERITAGE BK INC,COMMONWEALTH HOLDINGS LLC,543,1469677,"ERLANGER, KY",SNM,1764,1764,100,95,18,0,N
COGENT BK,COGENT BC,544,2847142,"ORLANDO, FL",SNM,1762,1762,100,95,7,0,N
FIRSTBANK SW,FIRSTPERRYTON BC,545,840363,"AMARILLO, TX",SNM,1761,1761,100,95,10,0,N
COMMONWEALTH BUS BK,CBB BC,546,3337097,"LOS ANGELES, CA",SMB,1760,1760,100,95,10,0,N
FIRST ST BK,RED RIVER BC,547,435750,"GAINESVILLE, TX",SMB,1755,1755,100,95,11,0,N
ANDERSON BROS BK,ANDERSON BSHRS,548,6329,"MULLINS, SC",SNM,1752,1752,100,95,24,0,N
SHINHAN BK AMER,,549,1494914,"NEW YORK, NY",SNM,1751,1751,100,95,15,0,N
GA BKG CO,GEORGIA BKG CO,550,3016347,"ATLANTA, GA",SNM,1750,1750,100,95,6,0,N
MABREY BK,MABREY BC,551,139553,"BIXBY, OK",SMB,1748,1748,100,95,14,0,N
STATE BK,FENTURA FNCL,552,602048,"FENTON, MI",SNM,1738,1738,100,95,19,0,N
MOUNTAIN CMRC BK,MOUNTAIN CMRC BC,553,1016231,"KNOXVILLE, TN",SNM,1737,1737,100,95,5,0,N
FIRST CITIZENS BK,FIRST CITIZENS FNCL CORP,554,186744,"MASON CITY, IA",SMB,1724,1724,100,95,7,0,N
AMERICAN B&T,LEACKCO BHC,555,275358,"SIOUX FALLS, SD",SNM,1714,1714,100,95,18,0,N
MOODY NB,MOODY BSHRS,556,253356,"GALVESTON, TX",NAT,1700,1700,100,95,14,0,N
PEOPLES NB,MARKET STREET BSHRS,557,375043,"MOUNT VERNON, IL",NAT,1696,1696,100,95,21,0,N
QNB BK,QNB CORP,558,852713,"QUAKERTOWN, PA",SNM,1694,1694,100,95,11,0,N
LEGACY BK & TR CO,CENTURY BSHRS,559,397755,"MOUNTAIN GROVE, MO",SMB,1688,1688,100,95,7,0,N
WATERFORD BK NA,WATERFORD BC,560,3588424,"TOLEDO, OH",NAT,1687,1687,100,95,3,0,N
BANKWEST,SOUTH DAKOTA BSHRS,561,540551,"PIERRE, SD",SNM,1682,1682,100,95,19,0,N
CITIZENS NB,FIRST CITIZENS BSHRS,562,552161,"WAXAHACHIE, TX",NAT,1677,1677,100,95,11,0,N
CNB B&T NA,CNB BK SHARES,563,613343,"CARLINVILLE, IL",NAT,1670,1670,100,95,17,0,N
SOUTHPOINT BK,SOUTHPOINT BSHRS,564,3386536,"BIRMINGHAM, AL",SNM,1659,1659,100,95,10,0,N
FIRST NB,CAPITOL BC,565,355858,"FORT PIERRE, SD",NAT,1659,1659,100,95,15,0,N
FIRST FINANCIAL BK,FIRST FINANCIAL BANC CORP,566,48374,"EL DORADO, AR",SMB,1658,1658,100,95,17,0,N
EMBASSY BK FOR THE LEHIGH VA,EMBASSY BC,567,3068579,"BETHLEHEM, PA",SNM,1657,1657,100,95,9,0,N
NATIONAL BK OF BLACKSBURG,NATIONAL BSHRS,568,754929,"BLACKSBURG, VA",NAT,1652,1652,100,95,23,0,N
KITSAP BK,OLYMPIC BC,569,584377,"PORT ORCHARD, WA",SNM,1648,1648,100,95,15,0,N
THOMASVILLE NB,THOMASVILLE BSHRS,570,2344753,"THOMASVILLE, GA",NAT,1646,1646,100,95,2,0,N
VIRGINIA NB,VIRGINIA NAT BSHRS CORP,571,2708122,"CHARLOTTESVILLE, VA",NAT,1645,1645,100,95,13,0,N
CITIZENS NB OF MERIDIAN,CITIZENS NAT BANC CORP,572,69333,"MERIDIAN, MS",NAT,1644,1644,100,95,26,0,N
MISSION BK,MISSION BC,573,2736714,"BAKERSFIELD, CA",SMB,1643,1643,100,95,7,0,N
PEOPLES BK,PEOPLES BC OF NC,574,220527,"NEWTON, NC",SNM,1635,1635,100,95,17,0,N
JOURNEY BK,MUNCY COLUMBIA FC,575,881012,"BLOOMSBURG, PA",SNM,1635,1635,100,95,21,0,N
CRYSTAL LAKE B&TC NA,WINTRUST FC,576,2624400,"CRYSTAL LAKE, IL",NAT,1633,1633,100,95,5,0,N
AVAILA BK,CARROLL CTY BSHRS,577,859141,"CARROLL, IA",SNM,1618,1618,100,95,13,0,N
SECURITY NB OF OMAHA,SECURITY NAT CORP,578,844053,"OMAHA, NE",NAT,1618,1618,100,95,12,0,N
CITIZENS ALLI BK,FORSTROM BC,579,279954,"CLARA CITY, MN",SNM,1618,1618,100,95,14,0,N
SOUTH ATLANTIC BK,SOUTH ATLANTIC BSHRS,580,3637247,"MYRTLE BEACH, SC",SNM,1618,1618,100,95,11,0,N
ADIRONDACK TC,ADIRONDACK TC ESOT,581,645317,"SARATOGA SPRINGS, NY",SMB,1612,1612,100,95,13,0,N
PLUMAS BK,PLUMAS BC,582,670467,"QUINCY, CA",SMB,1610,1610,100,95,15,0,N
CORTRUST BK NA,HOPKINS FC,583,61355,"MITCHELL, SD",NAT,1607,1607,100,95,36,0,N
OAKWORTH CAP BK,OAKWORTH CAP,584,3720608,"BIRMINGHAM, AL",SNM,1604,1604,100,95,3,0,N
GREAT PLAINS NB,GREAT PLAINS BSHRS,585,2482824,"ELK CITY, OK",NAT,1602,1602,100,95,21,0,N
CITIZENS NB NA,CITIZENS NAT BSHRS OF BOSSIER,586,594853,"BOSSIER CITY, LA",NAT,1601,1601,100,95,14,0,N
PROVIDENCE B&TC,PROVIDENCE FC,587,3280625,"SOUTH HOLLAND, IL",SNM,1600,1600,100,95,13,0,N
ESQUIRE BK NA,ESQUIRE FNCL HOLDS,588,3447820,"JERICHO, NY",NAT,1595,1595,100,95,1,0,N
FIRST NB CENTRAL TX,2013 MONTE HULSE FAM IRR TR I,589,369659,"WACO, TX",NAT,1594,1594,100,95,4,0,N
SECURITY NB OF SIOUX CITY IA,SECURITY NAT CORP,590,418249,"SIOUX CITY, IA",NAT,1589,1589,100,95,9,0,N
RIVERVIEW BK,RIVERVIEW BC,591,921178,"VANCOUVER, WA",SNM,1588,1588,100,95,17,0,N
JERSEY SHORE ST BK,PENNS WOODS BC,592,732918,"WILLIAMSPORT, PA",SNM,1585,1585,100,95,15,0,N
FARMERS ST BK,FSB FS,593,840747,"WATERLOO, IA",SNM,1581,1581,100,95,7,0,N
CREDIT ONE BK NA,,594,639567,"LAS VEGAS, NV",NAT,1579,1579,100,95,0,0,N
ONE FL BK,OFB BSHRS,595,3807880,"ORLANDO, FL",SNM,1578,1578,100,95,5,0,N
BANK OF SPRINGFIELD,SPRING BC,596,248240,"SPRINGFIELD, IL",SNM,1570,1570,100,95,15,0,N
FIRST NAT B&TC,CENTRE 1 BC,597,207845,"BELOIT, WI",NAT,1570,1570,100,95,16,0,N
LANDMARK NB,LANDMARK BC INC,598,481177,"MANHATTAN, KS",NAT,1557,1557,100,95,31,0,N
FIRST ST BK,TRI-COUNTY FNCL GRP,599,887340,"MENDOTA, IL",SNM,1551,1551,100,95,18,0,N
CITIZENS BK,CITIZENS BC INV,600,63733,"LAFAYETTE, TN",SNM,1550,1550,100,95,21,0,N
KISH BK,KISH BC,601,600419,"BELLEVILLE, PA",SNM,1542,1542,100,95,16,0,N
FORCHT BK NA,FORCHT BC INC,602,3141726,"LEXINGTON, KY",NAT,1536,1536,100,95,22,0,N
INTERNATIONAL BK OF CMRC,INTERNATIONAL BSHRS CORP,603,5050028,"OKLAHOMA CITY, OK",SNM,1536,1536,100,95,40,0,N
TROY B&TC,TRUST NO 3 UNDER THE WILL OF,604,134437,"TROY, AL",SNM,1533,1533,100,95,13,0,N
ONE BK OF TN,BPC CORP,605,99536,"COOKEVILLE, TN",SNM,1533,1533,100,95,18,0,N
REGENT BK,REGENT CAP CORP,606,309655,"TULSA, OK",SNM,1531,1531,100,95,6,0,N
PARK BK,PARK BC,607,403946,"MADISON, WI",SNM,1519,1519,100,95,9,0,N
CASS CMRL BK,CASS INFO SYS,608,177751,"DES PERES, MO",SMB,1514,1514,100,95,2,0,N
OMB BK,JAMESMARK BSHRS,609,2785646,"SPRINGFIELD, MO",SMB,1511,1511,100,95,8,0,N
HORICON BK,SWORD FC,610,528849,"HORICON, WI",SNM,1506,1506,100,95,23,0,N
RELYANCE BK,JEFFERSON BSHRS,611,49241,"WHITE HALL, AR",SMB,1505,1505,100,95,19,0,N
FIRST FNCL NW BK,FIRST FNCL NW,612,768074,"RENTON, WA",SNM,1504,1504,100,96,14,0,N
EVERGREEN BK GRP,BANCORP FNCL,613,2834759,"OAK BROOK, IL",SNM,1504,1504,100,96,2,0,N
CORNERSTONE BK,CORNERSTONE HC,614,879457,"FARGO, ND",SNM,1498,1498,100,96,11,0,N
AMERICAN CMRL B&TC NA,FIRST OTTAWA BSHRS,615,856243,"OTTAWA, IL",NAT,1489,1489,100,96,10,0,N
SECURITY FED BK,SECURITY FED CORP,616,763677,"AIKEN, SC",SNM,1487,1487,100,96,19,0,N
WAUKESHA ST BK,BANK ST CAP CORP,617,290249,"WAUKESHA, WI",SNM,1485,1485,100,96,13,0,N
CECILIAN BK,PINE KNOB HOLDS LLC,618,982142,"CECILIA, KY",SNM,1485,1485,100,96,18,0,N
AMERICAN HERITAGE BK,AMERICAN BC,619,311050,"SAPULPA, OK",SMB,1480,1480,100,96,21,0,N
BANKFINANCIAL NA,BANKFINANCIAL CORP,620,454676,"OLYMPIA FIELDS, IL",NAT,1479,1479,100,96,17,0,N
DBA TAB BANK,TAB BK HOLDS,621,2736219,"OGDEN, UT",SNM,1477,1477,100,96,0,0,N
FIRST NB,WICHITA FALLS BSHRS,622,375566,"WICHITA FALLS, TX",NAT,1477,1477,100,96,6,0,N
UNION BK,UNION BSHRS,623,333203,"MORRISVILLE, VT",SNM,1468,1468,100,96,17,0,N
CHESAPEAKE BK,CHESAPEAKE FNCL SHARES,624,214722,"KILMARNOCK, VA",SMB,1467,1467,100,96,16,0,N
INDEPENDENT BK,INDEPENDENT HOLDINGS,625,2666400,"MEMPHIS, TN",SNM,1463,1463,100,96,8,0,N
BANKERS BK,BANKERS BC,626,408642,"MADISON, WI",SMB,1461,1461,100,96,0,0,N
FIRST BK RICHMOND,RICHMOND MUT BC,627,419675,"RICHMOND, IN",SNM,1457,1457,100,96,12,0,N
PATHFINDER BK,PATHFINDER BC,628,729310,"OSWEGO, NY",SNM,1457,1457,100,96,10,0,N
COMMUNITY BK,CB FNCL SERV INC,629,371924,"CARMICHAELS, PA",SNM,1454,1454,100,96,12,0,N
AMERICAN BK CMRC,AMERICO BSHRS,630,215662,"WOLFFORTH, TX",SNM,1449,1449,100,96,17,0,N
FIRST AMER B&TC,ONE AMER CORP,631,101037,"VACHERIE, LA",SNM,1447,1447,100,96,24,0,N
ALMA BK,,632,3633173,"ASTORIA, NY",SNM,1443,1443,100,96,9,0,N
OLD POINT NB OF PHOEBUS,OLD POINT FC,633,186221,"HAMPTON, VA",NAT,1438,1438,100,96,13,0,N
FIRST CMRC BK,FIRST CMRC BC,634,3404373,"LAKEWOOD, NJ",SNM,1436,1436,100,96,7,0,N
ADAMS B&TC,ADAGE LLC,635,463650,"OGALLALA, NE",SMB,1433,1433,100,96,20,0,N
EVOLVE B&TC,EVOLVE BC,636,592448,"WEST MEMPHIS, AR",SMB,1432,1432,100,96,5,0,N
DOGWOOD ST BK,,637,3047659,"RALEIGH, NC",SNM,1432,1432,100,96,6,0,N
MORRIS BK,MORRIS ST BSHRS,638,423739,"DUBLIN, GA",SNM,1424,1424,100,96,9,0,N
PEOPLES ST BK,PSB HOLDS,639,340144,"WAUSAU, WI",SNM,1424,1424,100,96,10,0,N
FIRST BK,FIRST NAT CORP,640,899428,"STRASBURG, VA",SMB,1420,1420,100,96,19,0,N
CRESCENT BK,CB&T HC,641,1885932,"NEW ORLEANS, LA",SNM,1418,1418,100,96,2,0,N
EXCHANGE BK,EXCHANGE CO,642,492650,"KEARNEY, NE",SNM,1415,1415,100,96,6,0,N
FIRST KEYSTONE CMNTY BK,FIRST KEYSTONE CORP,643,790918,"BERWICK, PA",SNM,1414,1414,100,96,18,0,N
SOUTHERN MI B&TC,SOUTHERN MI BC,644,822042,"COLDWATER, MI",SNM,1409,1409,100,96,18,0,N
COMMUNITY ST BK,QCR HOLDS,645,790543,"ANKENY, IA",SMB,1408,1408,100,96,8,0,N
CITIZENS BK,CITIZENS BSHRS,646,856748,"BATESVILLE, AR",SMB,1405,1405,100,96,16,0,N
CITIZENS BK,CITIZENS HC,647,29636,"PHILADELPHIA, MS",SNM,1405,1405,100,96,25,0,N
NODAWAY VALLEY BK,NODAWAY VALLEY BSHRS,648,770657,"MARYVILLE, MO",SNM,1399,1399,100,96,9,0,N
VINTON CTY NB,COMMUNITY BSHRS,649,754826,"MC ARTHUR, OH",NAT,1398,1398,100,96,15,0,N
COMMUNITY FNCL SVC BK,COMMUNITY FNCL SVC ESOP,650,698144,"BENTON, KY",SMB,1393,1393,100,96,7,0,N
YELLOWSTONE BK,YELLOWSTONE HC,651,680457,"LAUREL, MT",SMB,1386,1386,100,96,9,0,N
STERLING BK,STERLING BSHRS,652,3284490,"POPLAR BLUFF, MO",SNM,1383,1383,100,96,13,0,N
BANK OF NEW ENGLAND,,653,113601,"SALEM, NH",SNM,1382,1382,100,96,8,0,N
NATIONAL BK OF CMRC,NATCOM BSHRS,654,775456,"SUPERIOR, WI",NAT,1381,1381,100,96,9,0,N
AMERISERV FNCL BK,AMERISERV FNCL,655,928618,"JOHNSTOWN, PA",SMB,1379,1379,100,96,17,0,N
CITY FIRST BK NA,CITY FIRST ENT,656,2697963,"WASHINGTON, DC",NAT,1378,1378,100,96,3,0,N
NORTH ST BK,NORTH STATE BC,657,2915461,"RALEIGH, NC",SMB,1377,1377,100,96,6,0,N
CENTURY BK,CENTURY FS CORP,658,83375,"SANTA FE, NM",SNM,1373,1373,100,96,7,0,N
LONE STAR ST BK OF WEST TX,LONE STAR ST BSHRS,659,3607062,"LUBBOCK, TX",SMB,1372,1372,100,96,4,0,N
BANK OF BIRD-IN-HAND,,660,4536084,"BIRD IN HAND, PA",SNM,1363,1363,100,96,5,0,N
FFB BK,FFB BC,661,3398623,"FRESNO, CA",SNM,1362,1362,100,96,0,0,N
AMERICAN ST BK,AMBANK CO,662,735441,"SIOUX CENTER, IA",SNM,1362,1362,100,96,9,0,N
1ST SUMMIT BK,1ST SUMMIT BC OF JOHNSTOWN,663,526519,"JOHNSTOWN, PA",SNM,1362,1362,100,96,18,0,N
BANK MIDWEST,GOODENOW BC,664,45551,"SPIRIT LAKE, IA",SMB,1362,1362,100,96,10,0,N
ALLIANCE BK,ALLIANCE BSHRS,665,176464,"SULPHUR SPRINGS, TX",SNM,1361,1361,100,96,13,0,N
COMMERCIAL BK OF TX NA,NACOGDOCHES CMRL BSHRS,666,885869,"NACOGDOCHES, TX",NAT,1351,1351,100,96,22,0,N
BANK OF TRAVELERS REST,TRAVELERS REST BSHRS,667,589523,"TRAVELERS REST, SC",SNM,1349,1349,100,96,9,0,N
AMALGAMATED BK CHICAGO,AMALGAMATED INV CO,668,397531,"CHICAGO, IL",SNM,1347,1347,100,96,1,0,N
INBANK,INBANKSHARES CORP,669,209858,"RATON, NM",SNM,1339,1339,100,96,16,0,N
STATE B&TC,SB FNCL GRP,670,614313,"DEFIANCE, OH",SMB,1339,1339,100,96,23,0,N
OHIO VALLEY BK CO,OHIO VALLEY BC,671,498317,"GALLIPOLIS, OH",SMB,1337,1337,100,96,15,0,N
MERCHANTS NB,MERCHANTS BC,672,701222,"HILLSBORO, OH",NAT,1337,1337,100,96,16,0,N
DIETERICH BK,PRIME BANC CORP,673,771140,"EFFINGHAM, IL",SMB,1334,1334,100,96,13,0,N
FIRST NB OF PULASKI,FIRST PULASKI NAT CORP,674,972732,"PULASKI, TN",NAT,1332,1332,100,96,12,0,N
CITIZENS B&TC,CITIZENS BKG CORP,675,701839,"FROSTPROOF, FL",SNM,1330,1330,100,96,16,0,N
CITIZENS TRI-CTY BK,SEQUATCHIE VALLEY BSHRS,676,162337,"DUNLAP, TN",SNM,1329,1329,100,96,22,0,N
CITIZENS ST BK,INDUSTRY BSHRS,677,54656,"BUFFALO, TX",SNM,1324,1324,100,96,11,0,N
MONTGOMERY BK,MONTGOMERY BC,678,613558,"SIKESTON, MO",SMB,1322,1322,100,96,11,0,N
ARMED FORCES BK NA,DICKINSON FC II,679,983457,"FORT LEAVENWORTH, KS",NAT,1322,1322,100,96,14,0,N
NORTHWEST BK,GWY LLC,680,3678857,"BOISE, ID",SNM,1320,1320,100,96,4,0,N
BANK OF NY MELLON TC NA,BANK OF NY MELLON CORP,681,398668,"LOS ANGELES, CA",NAT,1318,1318,100,96,0,0,N
CHAMBERS BK,CHAMBERS BSHRS,682,517049,"DANVILLE, AR",SMB,1316,1316,100,96,22,0,N
PINNACLE BK WY,PINNACLE BC,683,561659,"CODY, WY",SNM,1308,1308,100,96,11,0,N
CENTRAL BK IL,CENTRAL BANC,684,931038,"GENESEO, IL",SNM,1307,1307,100,96,10,0,N
APEX BK,APEX BC,685,51253,"CAMDEN, TN",SNM,1304,1304,100,96,19,0,N
COMMERCEWEST BK,CW BC,686,3052813,"IRVINE, CA",SMB,1302,1302,100,96,0,0,N
FORTIS BK,FORTIS BC,687,2515320,"DENVER, CO",SNM,1298,1298,100,96,3,0,N
SAVINGS BK OF MENDOCINO CTY,,688,146663,"UKIAH, CA",SNM,1298,1298,100,96,8,0,N
BANK OF UTICA,,689,254317,"UTICA, NY",SNM,1295,1295,100,96,0,0,N
CENTRAL NB,CENTRAL OF KS,690,234355,"JUNCTION CITY, KS",NAT,1295,1295,100,96,32,0,N
UNITED TX BK,UTB FHC,691,726953,"DALLAS, TX",SMB,1294,1294,100,96,1,0,N
FRONTIER BK,FRONTIER MGMT LLC,692,33857,"OMAHA, NE",SNM,1293,1293,100,96,6,0,N
NORTH AMER BKG CO,N A CORP,693,2631846,"ROSEVILLE, MN",SMB,1293,1293,100,96,5,0,N
FARMERS & MERCHANTS BK,F&M BK CORP,694,713926,"TIMBERVILLE, VA",SMB,1293,1293,100,96,13,0,N
SABINE ST B&TC,SABINE BSHRS,695,125855,"MANY, LA",SNM,1290,1290,100,96,49,0,N
FIRST NB OF TN,,696,283737,"LIVINGSTON, TN",NAT,1286,1286,100,96,6,0,N
NORTHWAY BK,NORTHWAY FNCL,697,30502,"BERLIN, NH",SNM,1285,1285,100,96,16,0,N
COREFIRST B&TC,COMMERCE B&T HC ESOP,698,361055,"TOPEKA, KS",SNM,1283,1283,100,96,11,0,N
DAKOTA CMNTY B&TC NA,DAKOTA CMNTY BSHRS,699,815156,"HEBRON, ND",NAT,1275,1275,100,96,12,0,N
PEOPLES BK OF AL,ALTRUST FS,700,60330,"CULLMAN, AL",SNM,1271,1271,100,96,27,0,N
AMERICAN RIVIERA BK,AMERICAN RIVIERA BC,701,3388482,"SANTA BARBARA, CA",SNM,1265,1265,100,96,5,0,N
WEST GATE BK,WEST GATE BSHRS,702,207050,"LINCOLN, NE",SNM,1251,1251,100,96,10,0,N
COUNTY NB,CNB CMNTY BC,703,682143,"HILLSDALE, MI",NAT,1248,1248,100,96,13,0,N
ELKHORN VALLEY B&TC,FEO INV,704,439356,"NORFOLK, NE",SNM,1245,1245,100,96,8,0,N
OLD DOMINION NA,ODNB FC,705,3610718,"NORTH GARDEN, VA",NAT,1244,1244,100,96,3,0,N
1ST FNCL BK USA,,706,526452,"DAKOTA DUNES, SD",SNM,1238,1238,100,96,1,0,N
SIGNATURE BK NA,SIGNATURE BC,707,3076604,"TOLEDO, OH",NAT,1233,1233,100,96,1,0,N
CITY NB,SULPHUR SPRINGS BSHRS,708,596062,"SULPHUR SPRINGS, TX",NAT,1232,1232,100,96,16,0,N
COMMUNITY NAT B&T TX,COMMUNITY BK HOLD TX,709,738769,"CORSICANA, TX",NAT,1231,1231,100,96,12,0,N
SOLERA NB,SOLERA NAT BC,710,3397233,"LAKEWOOD, CO",NAT,1228,1228,100,96,0,0,N
