Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
CENTRAL BK,COMMERCIAL FNCL CORP,478,546544,"STORM LAKE, IA",SMB,1991,1991,100,95,23,0,N
COMMUNITY NB&TC,COMMUNITY BC,479,923752,"CHANUTE, KS",NAT,1986,1986,100,95,39,0,N
OPPORTUNITY BK OF MT,EAGLE BC MT,480,685676,"HELENA, MT",SMB,1981,1981,100,95,29,0,N
WHITAKER BK,WHITAKER BC,481,1445943,"LEXINGTON, KY",SMB,1979,1979,100,95,44,0,N
INB NA,ILLINOIS NAT BC,482,925037,"SPRINGFIELD, IL",NAT,1975,1975,100,95,12,0,N
TRI CITY NB,TRI CITY BSHRS CORP,483,242444,"OAK CREEK, WI",NAT,1975,1975,100,95,31,0,N
FIVE POINTS BK,HOMETOWN BC,484,554857,"GRAND ISLAND, NE",SMB,1971,1971,100,95,15,0,N
FALCON INTL BK,FALCON BSHRS,485,564557,"LAREDO, TX",SNM,1969,1968,100,95,17,0,N
CALPRIVATE BK,PRIVATE BC OF AMER,486,3545258,"LA JOLLA, CA",SNM,1966,1966,100,95,5,0,N
PARKE BK,PARKE BC,487,2764212,"SEWELL, NJ",SNM,1964,1964,100,95,6,0,N
COMMUNITY NB,MIDLAND BSHRS,488,293053,"MIDLAND, TX",NAT,1963,1963,100,95,10,0,N
FIRST ST BK,BRISCOE RANCH,489,273662,"UVALDE, TX",SNM,1954,1954,100,95,7,0,N
OAK VALLEY CMNTY BK,OAK VALLEY BC,490,1864197,"OAKDALE, CA",SMB,1941,1941,100,95,17,0,N
GUARANTY B&TC,GUARANTY CAPITAL CORP,491,84541,"BELZONI, MS",SNM,1940,1940,100,95,24,0,N
QUEENSBOROUGH NB&TC,QUEENSBOROUGH CO,492,960935,"LOUISVILLE, GA",NAT,1932,1932,100,95,23,0,N
CFBANK NA,CF BSHRS,493,767974,"COLUMBUS, OH",NAT,1923,1923,100,95,7,0,N
LCNB NB,LCNB CORP,494,785923,"LEBANON, OH",NAT,1921,1921,100,95,28,0,N
PLANTERS B&TC,PLANTERS HOLDING COMPANY,495,972648,"INDIANOLA, MS",SNM,1917,1917,100,95,19,0,N
FIRST UNITED B&TR,FIRST UNITED CORP,496,61122,"OAKLAND, MD",SNM,1916,1916,100,95,25,0,N
FIRST FARMERS & MRCH B,FIRST FARMERS & MRCH CORP,497,150035,"COLUMBIA, TN",SMB,1911,1911,100,95,21,0,N
SUSSER BK,SBH MANAGER LLC,498,965789,"DALLAS, TX",SMB,1906,1906,100,95,8,0,N
BANK IA,BANK IA CORP,499,187947,"WEST DES MOINES, IA",SMB,1904,1904,100,95,26,0,N
FIRST NORTHERN BK,FIRST NORTHERN CMNTY BC,500,783161,"DIXON, CA",SNM,1903,1903,100,95,13,0,N
SUTTON BK,SUTTON BSHRS,501,110413,"ATTICA, OH",SNM,1896,1896,100,95,7,0,N
PIEDMONT BK,PIEDMONT BC,502,3489035,"PEACHTREE CORNERS, GA",SNM,1893,1893,100,95,13,0,N
WESTERN ST BK,WESTERN ST AGY INC ESOP & TR,503,233554,"DEVILS LAKE, ND",SNM,1892,1892,100,95,9,0,N
HAWTHORN BK,HAWTHORN BSHRS,504,508346,"JEFFERSON CITY, MO",SNM,1887,1887,100,95,19,0,N
EPHRATA NB,HIBSHMAN TR FOR EPHRATA NB STK,505,425911,"EPHRATA, PA",NAT,1887,1887,100,95,13,0,N
SILVERGATE BK,SILVERGATE CAP CORP,506,1216826,"LA JOLLA, CA",SMB,1886,1886,100,95,1,0,N
STATE BK OF THE LAKES NA,WINTRUST FC,507,595430,"ANTIOCH, IL",NAT,1881,1881,100,95,8,0,N
SHINHAN BK AMER,,508,1494914,"NEW YORK, NY",SNM,1879,1879,100,95,15,0,N
INCREDIBLEBANK,RIVER VALLEY BC,509,163549,"WAUSAU, WI",SNM,1879,1879,100,95,14,0,N
CITIZENS NB,FIRST CITIZENS BSHRS,510,552161,"WAXAHACHIE, TX",NAT,1877,1877,100,95,11,0,N
ONE CMNTY BK,BOSSHARD FNCL GRP,511,247140,"OREGON, WI",SMB,1874,1874,100,95,9,0,N
CITIZENS CMNTY FED NA,CITIZENS CMNTY BC,512,962890,"ALTOONA, WI",NAT,1859,1859,100,95,22,0,N
LYONS NB,LYONS BC,513,323204,"LYONS, NY",NAT,1854,1854,100,95,15,0,N
BANK OF CMRC,,514,324863,"IDAHO FALLS, ID",SNM,1853,1853,100,95,14,0,N
SCHAUMBURG B&TC NA,WINTRUST FC,515,2970657,"SCHAUMBURG, IL",NAT,1848,1848,100,95,6,0,N
LINCOLN SVGS BK,LINCOLN BC,516,589943,"REINBECK, IA",SNM,1848,1848,100,95,16,0,N
COMMONWEALTH BUS BK,CBB BC,517,3337097,"LOS ANGELES, CA",SMB,1821,1821,100,95,9,0,N
SECURITY ST B&TC,SECURITY HC,518,247355,"FREDERICKSBURG, TX",SNM,1820,1820,100,95,21,0,N
CONWAY NB,CNB CORP,519,631422,"CONWAY, SC",NAT,1810,1810,100,95,15,0,N
BUILTWELL BK,BUILTWELL BC,520,234739,"CHATTANOOGA, TN",SNM,1808,1808,100,95,30,0,N
FIDELITY B&T,FIDELITY CO,521,939249,"DUBUQUE, IA",SNM,1806,1806,100,95,31,0,N
AMERICAN NB&TC,AMERIBANCSHARES,522,498362,"WICHITA FALLS, TX",NAT,1804,1804,100,95,10,0,N
BENEFICIAL ST BK,BENEFICIAL ST FOUND,523,3608751,"OAKLAND, CA",SNM,1803,1803,100,95,7,0,N
SECURITY FIRST BK,STOCKMENS FC,524,276850,"LINCOLN, NE",SNM,1795,1795,100,95,30,0,N
BLACKHAWK B&T,BLACKHAWK BC,525,890742,"MILAN, IL",SNM,1792,1792,100,95,17,0,N
FNCB BK,FNCB BC,526,239613,"DUNMORE, PA",SNM,1790,1790,100,95,15,0,N
COMMERCIAL BK,UNIFIED SHARES LLC,527,497039,"HARROGATE, TN",SMB,1776,1776,100,95,58,0,N
STARION BK,STARION BC,528,2009605,"BISMARCK, ND",SNM,1773,1773,100,95,15,0,N
HEARTLAND BK,HEARTLAND BC,529,853112,"WHITEHALL, OH",SMB,1763,1763,100,95,21,0,N
BANK OF CLARKE,EAGLE FNCL SVC,530,753324,"BERRYVILLE, VA",SMB,1762,1762,100,95,13,0,N
FIRST AMER BK,FIRST ARTESIA BSHRS,531,771458,"ARTESIA, NM",SNM,1758,1758,100,95,20,0,N
EVOLVE B&TC,EVOLVE BC,532,592448,"WEST MEMPHIS, AR",SMB,1758,1758,100,95,4,0,N
BANK OF TN,BANCTENN CORP,533,340135,"KINGSPORT, TN",SNM,1753,1753,100,95,20,0,N
SIGNATURE BK,SIGNATURE BC,534,3437483,"ROSEMONT, IL",SNM,1749,1749,100,95,2,0,N
STATE BK,FENTURA FNCL,535,602048,"FENTON, MI",SNM,1748,1748,100,95,18,0,N
MOODY NB,MOODY BSHRS,536,253356,"GALVESTON, TX",NAT,1746,1746,100,95,14,0,N
FIRST CMNTY BK,FIRST CMNTY CORP,537,2328137,"LEXINGTON, SC",SNM,1735,1735,100,95,21,0,N
NORTH DALLAS B&TC,,538,490450,"DALLAS, TX",SNM,1735,1735,100,95,5,0,N
SOUTH CENT BK,SOUTH CENTRAL BSHRS OF KY,539,473042,"GLASGOW, KY",SNM,1731,1731,100,95,23,0,N
SANTA CRUZ CTY BK,,540,3235410,"SANTA CRUZ, CA",SNM,1727,1727,100,95,6,0,N
MIDDLEFIELD BKG CO,MIDDLEFIELD BC,541,177920,"MIDDLEFIELD, OH",SNM,1726,1726,100,95,21,0,N
CITIZENS NB OF MERIDIAN,CITIZENS NAT BANC CORP,542,69333,"MERIDIAN, MS",NAT,1724,1724,100,95,26,0,N
FARMERS & MERCHANTS TR CO OF,FRANKLIN FNCL SVC CORP,543,289515,"CHAMBERSBURG, PA",SNM,1711,1711,100,95,24,0,N
BANK FIVE NINE,OCONOMOWOC BSHRS,544,806846,"OCONOMOWOC, WI",SNM,1710,1710,100,95,15,0,N
MOUNTAIN CMRC BK,MOUNTAIN CMRC BC,545,1016231,"KNOXVILLE, TN",SNM,1697,1697,100,95,5,0,N
F&M BK,F&M FC,546,741330,"CLARKSVILLE, TN",SNM,1686,1686,100,95,20,0,N
FIRST NB,CAPITOL BC,547,355858,"FORT PIERRE, SD",NAT,1682,1682,100,95,16,0,N
PEOPLES NB,MARKET STREET BSHRS,548,375043,"MOUNT VERNON, IL",NAT,1680,1680,100,95,21,0,N
FIRST NB IN SIOUX FALLS,MINNEHAHA BSHRS,549,326858,"SIOUX FALLS, SD",NAT,1678,1678,100,95,17,0,N
FARMERS & MERCHANTS BK,FARMERS & MERCHANTS BSHRS,550,677644,"STUTTGART, AR",SMB,1677,1677,100,95,24,0,N
MABREY BK,MABREY BC,551,139553,"BIXBY, OK",SMB,1671,1671,100,95,14,0,N
ANDERSON BROS BK,ANDERSON BSHRS,552,6329,"MULLINS, SC",SNM,1666,1666,100,95,24,0,N
PLANTERS BK,PLANTERS FNCL GRP,553,2497181,"HOPKINSVILLE, KY",SNM,1663,1663,100,95,12,0,N
BANK7,BANK7 CORP,554,18854,"OKLAHOMA CITY, OK",SMB,1660,1660,100,95,11,0,N
EMBASSY BK FOR THE LEHIGH VA,EMBASSY BC,555,3068579,"BETHLEHEM, PA",SNM,1659,1659,100,95,9,0,N
FIRST ST BK,RED RIVER BC,556,435750,"GAINESVILLE, TX",SMB,1657,1657,100,95,11,0,N
NATIONAL BK OF BLACKSBURG,NATIONAL BSHRS,557,754929,"BLACKSBURG, VA",NAT,1651,1651,100,95,23,0,N
KITSAP BK,OLYMPIC BC,558,584377,"PORT ORCHARD, WA",SNM,1648,1648,100,95,15,0,N
FIRST CITIZENS BK,FIRST CITIZENS FNCL CORP,559,186744,"MASON CITY, IA",SMB,1635,1635,100,95,7,0,N
GA BKG CO,GEORGIA BKG CO,560,3016347,"ATLANTA, GA",SNM,1634,1634,100,95,5,0,N
VISTA BK,VISTA BSHRS,561,645465,"DALLAS, TX",SMB,1630,1630,100,95,15,0,N
FIRSTBANK SW,FIRSTPERRYTON BC,562,840363,"AMARILLO, TX",SNM,1620,1620,100,95,10,0,N
QNB BK,QNB CORP,563,852713,"QUAKERTOWN, PA",SNM,1614,1614,100,95,11,0,N
CORTRUST BK NA,HOPKINS FC,564,61355,"MITCHELL, SD",NAT,1613,1613,100,95,36,0,N
CITIZENS NB,CNB BSHRS,565,717737,"SEVIERVILLE, TN",NAT,1609,1609,100,95,23,0,N
CNB B&T NA,CNB BK SHARES,566,613343,"CARLINVILLE, IL",NAT,1608,1608,100,95,17,0,N
PEOPLES BK,PEOPLES BC OF NC,567,220527,"NEWTON, NC",SNM,1602,1602,100,95,17,0,N
INTERNATIONAL BK OF CMRC,INTERNATIONAL BSHRS CORP,568,5050028,"OKLAHOMA CITY, OK",SNM,1600,1600,100,95,40,0,N
WATERFORD BK NA,WATERFORD BC,569,3588424,"TOLEDO, OH",NAT,1596,1596,100,95,3,0,N
RIVERVIEW BK,RIVERVIEW BC,570,921178,"VANCOUVER, WA",SNM,1588,1588,100,95,17,0,N
BANKWEST,SOUTH DAKOTA BSHRS,571,540551,"PIERRE, SD",SNM,1588,1588,100,95,18,0,N
BANK OF PRINCETON,PRINCETON BC,572,3595271,"PRINCETON, NJ",SNM,1586,1586,100,95,17,0,N
HERITAGE BK INC,COMMONWEALTH HOLDINGS LLC,573,1469677,"ERLANGER, KY",SNM,1582,1582,100,95,18,0,N
PLUMAS BK,PLUMAS BC,574,670467,"QUINCY, CA",SMB,1579,1579,100,95,14,0,N
CRYSTAL LAKE B&TC NA,WINTRUST FC,575,2624400,"CRYSTAL LAKE, IL",NAT,1577,1577,100,95,5,0,N
ONE FL BK,OFB BSHRS,576,3807880,"ORLANDO, FL",SNM,1576,1576,100,95,5,0,N
ADIRONDACK TC,ADIRONDACK TC ESOT,577,645317,"SARATOGA SPRINGS, NY",SMB,1574,1574,100,95,13,0,N
FIRST FNCL NW BK,FIRST FNCL NW,578,768074,"RENTON, WA",SNM,1574,1574,100,95,14,0,N
CITIZENS NB NA,CITIZENS NAT BSHRS OF BOSSIER,579,594853,"BOSSIER CITY, LA",NAT,1572,1572,100,95,12,0,N
VIRGINIA NB,VIRGINIA NAT BSHRS CORP,580,2708122,"CHARLOTTESVILLE, VA",NAT,1571,1571,100,95,14,0,N
THOMASVILLE NB,THOMASVILLE BSHRS,581,2344753,"THOMASVILLE, GA",NAT,1569,1569,100,95,2,0,N
GREAT PLAINS NB,GREAT PLAINS BSHRS,582,2482824,"ELK CITY, OK",NAT,1568,1568,100,95,23,0,N
SALISBURY B&TC,SALISBURY BC,583,821906,"LAKEVILLE, CT",SNM,1565,1565,100,95,13,0,N
GOLDEN BK NA,,584,536059,"HOUSTON, TX",NAT,1557,1557,100,95,8,0,N
FIELDPOINT PRIV B&TC,FIELDPOINT PRIV HOLDS,585,3664588,"GREENWICH, CT",SMB,1554,1554,100,95,4,0,N
AVAILA BK,CARROLL CTY BSHRS,586,859141,"CARROLL, IA",SNM,1550,1550,100,95,16,0,N
FIRST NAT B&TC,CENTRE 1 BC,587,207845,"BELOIT, WI",NAT,1546,1546,100,95,16,0,N
MISSION BK,MISSION BC,588,2736714,"BAKERSFIELD, CA",SMB,1543,1543,100,95,7,0,N
COGENT BK,COGENT BC,589,2847142,"ORLANDO, FL",SNM,1539,1539,100,95,7,0,N
BANKFINANCIAL NA,BANKFINANCIAL CORP,590,454676,"OLYMPIA FIELDS, IL",NAT,1537,1537,100,95,18,0,N
FARMERS ST BK,FSB FS,591,840747,"WATERLOO, IA",SNM,1536,1536,100,95,7,0,N
FIRST ST BK,TRI-COUNTY FNCL GRP,592,887340,"MENDOTA, IL",SNM,1526,1526,100,95,18,0,N
PROVIDENCE B&TC,PROVIDENCE FC,593,3280625,"SOUTH HOLLAND, IL",SNM,1520,1520,100,95,14,0,N
CITIZENS BK,CITIZENS BC INV,594,63733,"LAFAYETTE, TN",SNM,1517,1517,100,96,21,0,N
LANDMARK NB,LANDMARK BC INC,595,481177,"MANHATTAN, KS",NAT,1517,1517,100,96,31,0,N
LEGACY BK & TR CO,CENTURY BSHRS,596,397755,"MOUNTAIN GROVE, MO",SMB,1515,1515,100,96,5,0,N
BANK OF NY MELLON TC NA,BANK OF NY MELLON CORP,597,398668,"LOS ANGELES, CA",NAT,1515,1515,100,96,0,0,N
AMERICAN HERITAGE BK,AMERICAN BC,598,311050,"SAPULPA, OK",SMB,1513,1513,100,96,22,0,N
AMERICAN BK CMRC,AMERICO BSHRS,599,215662,"WOLFFORTH, TX",SNM,1513,1513,100,96,17,0,N
WAUKESHA ST BK,BANK ST CAP CORP,600,290249,"WAUKESHA, WI",SNM,1512,1512,100,96,13,0,N
FORCHT BK NA,FORCHT BC INC,601,3141726,"LEXINGTON, KY",NAT,1511,1511,100,96,22,0,N
AMERICAN B&T,LEACKCO BHC,602,275358,"SIOUX FALLS, SD",SNM,1509,1509,100,96,16,0,N
JERSEY SHORE ST BK,PENNS WOODS BC,603,732918,"WILLIAMSPORT, PA",SNM,1502,1502,100,96,16,0,N
LIMESTONE BK,LIMESTONE BC,604,522847,"LOUISVILLE, KY",SNM,1487,1487,100,96,19,0,N
FIRST AMER B&TC,ONE AMER CORP,605,101037,"VACHERIE, LA",SNM,1475,1475,100,96,24,0,N
SOUTH ATLANTIC BK,SOUTH ATLANTIC BSHRS,606,3637247,"MYRTLE BEACH, SC",SNM,1475,1475,100,96,11,0,N
FIRST FINANCIAL BK,FIRST FINANCIAL BANC CORP,607,48374,"EL DORADO, AR",SMB,1458,1458,100,96,17,0,N
ONE BK OF TN,BPC CORP,608,99536,"COOKEVILLE, TN",SNM,1456,1456,100,96,18,0,N
BANKERS BK,BANKERS BC,609,408642,"MADISON, WI",SMB,1449,1449,100,96,0,0,N
CRESCENT BK,CB&T HC,610,1885932,"NEW ORLEANS, LA",SNM,1448,1448,100,96,2,0,N
TROY B&TC,TRUST NO 3 UNDER THE WILL OF,611,134437,"TROY, AL",SNM,1448,1448,100,96,13,0,N
FORTIS PRIV BK,FORTIS FNCL,612,2515320,"DENVER, CO",SNM,1444,1444,100,96,3,0,N
ALMA BK,,613,3633173,"ASTORIA, NY",SNM,1443,1443,100,96,9,0,N
CASS CMRL BK,CASS INFO SYS,614,177751,"DES PERES, MO",SMB,1439,1439,100,96,2,0,N
SOUTHPOINT BK,SOUTHPOINT BSHRS,615,3386536,"BIRMINGHAM, AL",SNM,1434,1434,100,96,10,0,N
BANK OF BLUE VALLEY,HEARTLAND FNCL USA,616,680354,"OVERLAND PARK, KS",SNM,1433,1433,100,96,7,0,N
COMMUNITY BK,CB FNCL SERV INC,617,371924,"CARMICHAELS, PA",SNM,1429,1429,100,96,12,0,N
ESQUIRE BK NA,ESQUIRE FNCL HOLDS,618,3447820,"JERICHO, NY",NAT,1428,1428,100,96,1,0,N
SECURITY NB OF OMAHA,SECURITY NAT CORP,619,844053,"OMAHA, NE",NAT,1426,1426,100,96,12,0,N
CECILIAN BK,PINE KNOB HOLDS LLC,620,982142,"CECILIA, KY",SNM,1425,1425,100,96,17,0,N
MORRIS BK,MORRIS ST BSHRS,621,423739,"DUBLIN, GA",SNM,1424,1424,100,96,9,0,N
BANK OF SPRINGFIELD,SPRING BC,622,248240,"SPRINGFIELD, IL",SNM,1418,1418,100,96,14,0,N
OLD POINT NB OF PHOEBUS,OLD POINT FC,623,186221,"HAMPTON, VA",NAT,1408,1408,100,96,13,0,N
CITIZENS BK,CITIZENS BSHRS,624,856748,"BATESVILLE, AR",SMB,1408,1408,100,96,16,0,N
FIRST NB CENTRAL TX,2013 MONTE HULSE FAM IRR TR I,625,369659,"WACO, TX",NAT,1406,1406,100,96,4,0,N
PARK BK,PARK BC,626,403946,"MADISON, WI",SNM,1406,1406,100,96,8,0,N
PATHFINDER BK,PATHFINDER BC,627,729310,"OSWEGO, NY",SNM,1405,1405,100,96,10,0,N
EVERGREEN BK GRP,BANCORP FNCL,628,2834759,"OAK BROOK, IL",SNM,1402,1402,100,96,2,0,N
VINTON CTY NB,COMMUNITY BSHRS,629,754826,"MC ARTHUR, OH",NAT,1390,1390,100,96,15,0,N
COMMUNITY FNCL SVC BK,COMMUNITY FNCL SVC ESOP,630,698144,"BENTON, KY",SMB,1386,1386,100,96,7,0,N
LONE STAR ST BK OF WEST TX,LONE STAR ST BSHRS,631,3607062,"LUBBOCK, TX",SMB,1384,1384,100,96,4,0,N
FIRST CMRC BK,,632,3404373,"LAKEWOOD, NJ",SNM,1382,1382,100,96,6,0,N
CENTURY BK,CENTURY FS CORP,633,83375,"SANTA FE, NM",SNM,1381,1381,100,96,7,0,N
BANK OF UTICA,,634,254317,"UTICA, NY",SNM,1379,1379,100,96,0,0,N
KISH BK,KISH BC,635,600419,"BELLEVILLE, PA",SNM,1376,1376,100,96,15,0,N
FIRST BK,FIRST NAT CORP,636,899428,"STRASBURG, VA",SMB,1373,1373,100,96,19,0,N
STERLING BK,STERLING BSHRS,637,3284490,"POPLAR BLUFF, MO",SNM,1372,1372,100,96,13,0,N
NORTHWAY BK,NORTHWAY FNCL,638,30502,"BERLIN, NH",SNM,1365,1365,100,96,16,0,N
UNION BK,UNION BSHRS,639,333203,"MORRISVILLE, VT",SNM,1362,1362,100,96,17,0,N
PEOPLES ST BK,PSB HOLDS,640,340144,"WAUSAU, WI",SNM,1359,1359,100,96,9,0,N
FIRST BK RICHMOND,RICHMOND MUT BC,641,419675,"RICHMOND, IN",SNM,1358,1358,100,96,12,0,N
INDEPENDENT BK,INDEPENDENT HOLDINGS,642,2666400,"MEMPHIS, TN",SNM,1357,1357,100,96,8,0,N
AMERICAN CMRL B&TC NA,FIRST OTTAWA BSHRS,643,856243,"OTTAWA, IL",NAT,1353,1353,100,96,10,0,N
COMMERCIAL BK OF TX NA,NACOGDOCHES CMRL BSHRS,644,885869,"NACOGDOCHES, TX",NAT,1351,1351,100,96,22,0,N
EXCHANGE BK,EXCHANGE CO,645,492650,"KEARNEY, NE",SNM,1342,1342,100,96,6,0,N
SECURITY FED BK,SECURITY FED CORP,646,763677,"AIKEN, SC",SNM,1341,1341,100,96,19,0,N
1ST SUMMIT BK,1ST SUMMIT BC OF JOHNSTOWN,647,526519,"JOHNSTOWN, PA",SNM,1336,1336,100,96,16,0,N
BANK OF TRAVELERS REST,TRAVELERS REST BSHRS,648,589523,"TRAVELERS REST, SC",SNM,1334,1334,100,96,9,0,N
AMERISERV FNCL BK,AMERISERV FNCL,649,928618,"JOHNSTOWN, PA",SMB,1333,1333,100,96,17,0,N
STATE B&TC,SB FNCL GRP,650,614313,"DEFIANCE, OH",SMB,1332,1332,100,96,23,0,N
CITIZENS B&TC,CITIZENS BKG CORP,651,701839,"FROSTPROOF, FL",SNM,1329,1329,100,96,16,0,N
CHESAPEAKE BK,CHESAPEAKE FNCL SHARES,652,214722,"KILMARNOCK, VA",SMB,1327,1327,100,96,15,0,N
SAVINGS BK OF MENDOCINO CTY,,653,146663,"UKIAH, CA",SNM,1326,1326,100,96,8,0,N
OAKWORTH CAP BK,OAKWORTH CAP,654,3720608,"BIRMINGHAM, AL",SNM,1326,1326,100,96,2,0,N
NODAWAY VALLEY BK,NODAWAY VALLEY BSHRS,655,770657,"MARYVILLE, MO",SNM,1325,1325,100,96,9,0,N
SOUTHERN MI B&TC,SOUTHERN MI BC,656,822042,"COLDWATER, MI",SNM,1324,1324,100,96,17,0,N
REGENT BK,REGENT CAP CORP,657,309655,"TULSA, OK",SNM,1322,1322,100,96,6,0,N
PEGASUS BK,BANCFIRST CORP,658,3465392,"DALLAS, TX",SNM,1322,1322,100,96,2,0,N
ALLIANCE BK,ALLIANCE BSHRS,659,176464,"SULPHUR SPRINGS, TX",SNM,1319,1319,100,96,13,0,N
SABINE ST B&TC,SABINE BSHRS,660,125855,"MANY, LA",SNM,1317,1317,100,96,49,0,N
NATIONAL BK OF CMRC,NATCOM BSHRS,661,775456,"SUPERIOR, WI",NAT,1317,1317,100,96,9,0,N
CORNERSTONE BK,CORNERSTONE HC,662,879457,"FARGO, ND",SNM,1315,1315,100,96,13,0,N
FIRST NB OF PULASKI,FIRST PULASKI NAT CORP,663,972732,"PULASKI, TN",NAT,1314,1314,100,96,11,0,N
AMERICAN ST BK,AMBANK CO,664,735441,"SIOUX CENTER, IA",SNM,1313,1313,100,96,9,0,N
FIRST KEYSTONE CMNTY BK,FIRST KEYSTONE CORP,665,790918,"BERWICK, PA",SNM,1309,1309,100,96,18,0,N
BANK OF NEW ENGLAND,,666,113601,"SALEM, NH",SNM,1306,1306,100,96,8,0,N
AMERICAN RIVIERA BK,AMERICAN RIVIERA BC,667,3388482,"SANTA BARBARA, CA",SNM,1302,1302,100,96,4,0,N
MERCHANTS NB,MERCHANTS BC,668,701222,"HILLSBORO, OH",NAT,1298,1298,100,96,16,0,N
SECURITY NB OF SIOUX CITY IA,SECURITY NAT CORP,669,418249,"SIOUX CITY, IA",NAT,1297,1297,100,96,7,0,N
MONTGOMERY BK,MONTGOMERY BC,670,613558,"SIKESTON, MO",SMB,1297,1297,100,96,11,0,N
BANK MIDWEST,GOODENOW BC,671,45551,"SPIRIT LAKE, IA",SMB,1297,1297,100,96,10,0,N
INBANK,INBANKSHARES CORP,672,209858,"RATON, NM",SNM,1296,1296,100,96,16,0,N
BLACKHAWK BK,BLACKHAWK BC,673,27548,"BELOIT, WI",SNM,1294,1294,100,96,9,0,N
ARMED FORCES BK NA,DICKINSON FC II,674,983457,"FORT LEAVENWORTH, KS",NAT,1294,1294,100,96,22,0,N
CITIZENS BK,CITIZENS HC,675,29636,"PHILADELPHIA, MS",SNM,1289,1289,100,96,26,0,N
DIETERICH BK,PRIME BANC CORP,676,771140,"EFFINGHAM, IL",SMB,1284,1284,100,96,13,0,N
NORTH ST BK,NORTH STATE BC,677,2915461,"RALEIGH, NC",SMB,1283,1283,100,96,6,0,N
OMB BK,JAMESMARK BSHRS,678,2785646,"SPRINGFIELD, MO",SMB,1279,1279,100,96,7,0,N
FFB BK,COMMUNITIES FIRST FC,679,3398623,"FRESNO, CA",SNM,1277,1277,100,96,0,0,N
CENTRAL NB,CENTRAL OF KS,680,234355,"JUNCTION CITY, KS",NAT,1276,1276,100,96,32,0,N
CHAMBERS BK,CHAMBERS BSHRS,681,517049,"DANVILLE, AR",SMB,1275,1275,100,96,23,0,N
FIRST NB OF TN,,682,283737,"LIVINGSTON, TN",NAT,1275,1275,100,96,6,0,N
CITIZENS TRI-CTY BK,SEQUATCHIE VALLEY BSHRS,683,162337,"DUNLAP, TN",SNM,1273,1273,100,96,24,0,N
CITIZENS ALLI BK,FORSTROM BC,684,279954,"CLARA CITY, MN",SNM,1272,1272,100,96,11,0,N
PINNACLE BK WY,PINNACLE BC,685,561659,"CODY, WY",SNM,1268,1268,100,96,11,0,N
ADAMS B&TC,ADAGE LLC,686,463650,"OGALLALA, NE",SMB,1267,1267,100,96,21,0,N
FIRST NB&TC OF NEWTOWN,FNB BC,687,1007417,"NEWTOWN, PA",NAT,1267,1267,100,96,15,0,N
PEOPLES BK OF AL,ALTRUST FS,688,60330,"CULLMAN, AL",SNM,1265,1265,100,96,27,0,N
COMMUNITY ST BK,QCR HOLDS,689,790543,"ANKENY, IA",SMB,1262,1262,100,96,8,0,N
UNITED SCTY BK,UNITED SCTY BSHRS,690,1162017,"FRESNO, CA",SMB,1262,1262,100,96,12,0,N
PACIFIC COAST BKR BK,PACIFIC COAST BKR BSHRS,691,2451240,"WALNUT CREEK, CA",SMB,1254,1254,100,96,0,0,N
CENTRAL BK IL,CENTRAL BANC,692,931038,"GENESEO, IL",SNM,1253,1253,100,96,10,0,N
FARMERS & MERCHANTS BK,F&M BK CORP,693,713926,"TIMBERVILLE, VA",SMB,1252,1252,100,96,12,0,N
OHIO VALLEY BK CO,OHIO VALLEY BC,694,498317,"GALLIPOLIS, OH",SMB,1249,1249,100,96,15,0,N
CITIZENS ST BK,INDUSTRY BSHRS,695,54656,"BUFFALO, TX",SNM,1248,1248,100,96,11,0,N
CREDIT ONE BK NA,,696,639567,"LAS VEGAS, NV",NAT,1245,1245,100,96,0,0,N
BANK OF THE PACIFIC,PACIFIC FC,697,307679,"ABERDEEN, WA",SNM,1243,1243,100,96,15,0,N
APEX BK,APEX BC,698,51253,"CAMDEN, TN",SNM,1237,1237,100,96,17,0,N
FIRST NB,WICHITA FALLS BSHRS,699,375566,"WICHITA FALLS, TX",NAT,1233,1233,100,96,6,0,N
COREFIRST B&TC,COMMERCE B&T HC ESOP,700,361055,"TOPEKA, KS",SNM,1229,1229,100,96,13,0,N
FIRST SOUTHERN NB,FIRST SOUTHERN BC,701,702612,"LANCASTER, KY",NAT,1225,1225,100,96,13,0,N
NORTH AMER BKG CO,N A CORP,702,2631846,"ROSEVILLE, MN",SMB,1224,1224,100,96,5,0,N
FIRST ST BK OF THE FL,FIRST ST BK OF THE FL KEYS HC,703,191935,"KEY WEST, FL",SNM,1223,1223,100,96,10,0,N
DAKOTA CMNTY B&TC NA,DAKOTA CMNTY BSHRS,704,815156,"HEBRON, ND",NAT,1222,1222,100,96,12,0,N
HORICON BK,SWORD FC,705,528849,"HORICON, WI",SNM,1217,1217,100,96,19,0,N
FIRST GEN BK,,706,3386264,"ROWLAND HEIGHTS, CA",SNM,1213,1213,100,96,4,0,N
CITIZENS BK,CITCO CMNTY BSHRS,707,778738,"ELIZABETHTON, TN",SNM,1210,1210,100,96,12,0,N
CITY NB,SULPHUR SPRINGS BSHRS,708,596062,"SULPHUR SPRINGS, TX",NAT,1210,1210,100,96,16,0,N
