Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
CENTRAL NB,CENTRABANC CORP,709,428060,"WACO, TX",NAT,1214,1214,100,96,3,0,N
DAKOTA CMNTY B&TC NA,DAKOTA CMNTY BSHRS,710,815156,"HEBRON, ND",NAT,1212,1212,100,96,12,0,N
OLD DOMINION NA,ODNB FC,711,3610718,"NORTH GARDEN, VA",NAT,1205,1205,100,96,3,0,N
PACIFIC NB,,712,577137,"MIAMI, FL",NAT,1205,1205,100,96,2,0,N
COUNTY NB,CNB CMNTY BC,713,682143,"HILLSDALE, MI",NAT,1205,1205,100,96,13,0,N
TEXAS SCTY BK,TEXAS SCTY BSHRS,714,3619216,"DALLAS, TX",SNM,1204,1204,100,96,4,0,N
MAPLEMARK BK,MAPLE FNCL HOLDS,715,594451,"DALLAS, TX",SNM,1201,1201,100,96,1,0,N
SYNERGY BK,SYNERGY BSHRS,716,2748502,"HOUMA, LA",SNM,1199,1199,100,96,9,0,N
US METRO BK,US METRO BC,717,3470154,"GARDEN GROVE, CA",SNM,1199,1199,100,96,7,0,N
PARK ST BK,PARK FNCL GRP,718,286457,"DULUTH, MN",SNM,1196,1196,100,96,14,0,N
PRIMESOUTH BK,JONES BSHRS,719,1011638,"BLACKSHEAR, GA",SNM,1196,1196,100,96,6,0,N
FIRST ST BK OF THE FL,FIRST ST BK OF THE FL KEYS HC,720,191935,"KEY WEST, FL",SNM,1193,1193,100,96,10,0,N
INDEPENDENCE BK,MONTANA SECURITY,721,606653,"HAVRE, MT",SNM,1187,1187,100,96,8,0,N
GREENE CTY CMRL BK,,722,3268249,"CATSKILL, NY",SNM,1185,1185,100,96,0,0,N
BANK OF THE PACIFIC,PACIFIC FC,723,307679,"ABERDEEN, WA",SNM,1181,1181,100,96,15,0,N
UNITED BKR BK,UNITED BKR BC,724,930358,"BLOOMINGTON, MN",SMB,1181,1181,100,96,0,0,N
MONTICELLO BKG CO,MONTICELLO BSHRS,725,266945,"MONTICELLO, KY",SMB,1178,1178,100,96,20,0,N
MEADOWS BK,,726,3719648,"LAS VEGAS, NV",SNM,1178,1178,100,96,5,0,N
FIRST IC BK,FIRST IC CORP,727,2877840,"DORAVILLE, GA",SNM,1177,1177,100,96,9,0,N
WALLIS BK,WALLIS BSHRS,728,283867,"WALLIS, TX",SNM,1174,1174,100,96,13,0,N
CITIZENS BK,CITCO CMNTY BSHRS,729,778738,"ELIZABETHTON, TN",SNM,1174,1174,100,96,13,0,N
SOLERA NB,SOLERA NAT BC,730,3397233,"LAKEWOOD, CO",NAT,1171,1171,100,96,0,0,N
JEFF DAVIS B&TC,JD BSHRS,731,980531,"JENNINGS, LA",SNM,1170,1170,100,96,23,0,N
CBI B&TC,CENTRAL BSHRS,732,830542,"MUSCATINE, IA",SMB,1166,1166,100,96,16,0,N
SECURITY B&TC,SECURITY BSHRS,733,118156,"PARIS, TN",SNM,1166,1166,100,96,10,0,N
UNITED BK,UNITED BC OF AL,734,994435,"ATMORE, AL",SNM,1164,1164,100,96,20,0,N
FIRST GEN BK,,735,3386264,"ROWLAND HEIGHTS, CA",SNM,1163,1163,100,96,4,0,N
SOLVAY BK,SOLVAY BC,736,722816,"SOLVAY, NY",SMB,1158,1158,100,96,8,0,N
YELLOWSTONE BK,YELLOWSTONE HC,737,680457,"LAUREL, MT",SMB,1157,1157,100,96,9,0,N
COMMERCIAL & SVG BK,CSB BC,738,189129,"MILLERSBURG, OH",SMB,1156,1156,100,96,15,0,N
FIRST BKR TC NA,FIRST BKR TRUSTSHARES,739,344647,"QUINCY, IL",NAT,1155,1155,100,96,8,0,N
STATE BK OF INDIA CA,,740,779968,"LOS ANGELES, CA",SNM,1151,1151,100,96,7,0,N
CHAIN BRIDGE BK NA,CHAIN BRIDGE BC,741,3597211,"MC LEAN, VA",NAT,1151,1151,100,96,0,0,N
FARMERS ST BK,FS BC,742,113441,"LAGRANGE, IN",SNM,1150,1150,100,96,11,0,N
NBKC BK,AMERI-NATIONAL CORP,743,2747587,"LEAWOOD, KS",SNM,1148,1148,100,96,3,0,N
PLAINS CMRC BK,PLAINS CMRC FNCL,744,593052,"SIOUX FALLS, SD",SNM,1146,1146,100,96,7,0,N
GENESEE REGIONAL BK,GREATER ROCHESTER BC,745,852704,"ROCHESTER, NY",SNM,1144,1144,100,96,2,0,N
ELKHORN VALLEY B&TC,FEO INV,746,439356,"NORFOLK, NE",SNM,1143,1143,100,96,8,0,N
SUMMIT ST BK,,747,561574,"SANTA ROSA, CA",SNM,1142,1142,100,96,4,0,N
COMMUNITY WEST BK NA,COMMUNITY WEST BSHRS,748,1412712,"GOLETA, CA",NAT,1140,1140,100,96,6,0,N
FIRST HARRISON BK,FIRST CAPITAL INC,749,716374,"CORYDON, IN",SNM,1138,1138,100,96,17,0,N
PATRIOT BK NA,PATRIOT NAT BC,750,2236821,"STAMFORD, CT",NAT,1136,1136,100,96,8,0,N
WOOD & HUSTON BK,WOOD & HUSTON BC,751,671558,"MARSHALL, MO",SNM,1135,1135,100,96,11,0,N
BAYFIRST NB,BAYFIRST FNCL CORP,752,2771694,"SAINT PETERSBURG, FL",NAT,1134,1134,100,96,9,0,N
RICHWOOD BKG CO,RICHWOOD BSHRS,753,150727,"RICHWOOD, OH",SMB,1131,1131,100,96,8,0,N
FIRST NB&TC OF NEWTOWN,FNB BC,754,1007417,"NEWTOWN, PA",NAT,1128,1128,100,96,15,0,N
FIRST NB AMES IA,AMES NAT CORP,755,820048,"AMES, IA",NAT,1123,1123,100,96,11,0,N
DALLAS CAP BK NA,PARK CITIES FNCL GRP,756,384652,"DALLAS, TX",NAT,1122,1122,100,96,0,0,N
BTC BK,BETHANY BSHRS,757,1009242,"BETHANY, MO",SNM,1119,1119,100,96,21,0,N
FIRST ST BK,FIRST ST FC,758,113740,"EASTPOINTE, MI",SMB,1116,1116,100,96,10,0,N
DART BK,DART FC,759,47247,"MASON, MI",SNM,1110,1110,100,96,3,0,N
SOMERSET SVG BK,SR BC,760,159971,"BOUND BROOK, NJ",SNM,1109,1109,100,96,16,0,N
BENCHMARK CMNTY BK,BENCHMARK BSHRS,761,94522,"KENBRIDGE, VA",SMB,1103,1103,100,96,15,0,N
LIBERTY NAT BK,BOE BSHRS,762,68756,"LAWTON, OK",NAT,1101,1101,100,96,8,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,763,2465881,"SCOTTSBLUFF, NE",SMB,1097,1097,100,96,9,0,N
CROGHAN COLONIAL BK,CROGHAN BSHRS,764,362717,"FREMONT, OH",SMB,1091,1091,100,96,18,0,N
SIGNATURE BK,WHITE RIVER BSHRS CO,765,3350724,"FAYETTEVILLE, AR",SMB,1087,1087,100,96,8,0,N
PEOPLESSOUTH BK,PEOPLESSOUTH BSHRS,766,518037,"COLQUITT, GA",SNM,1086,1086,100,96,30,0,N
BANK OF CENT FL,BANK OF CENT FL HC,767,3588312,"LAKELAND, FL",SNM,1086,1086,100,96,4,0,N
PEOPLES B&TC,PBT BSHRS,768,153353,"MCPHERSON, KS",SNM,1083,1083,100,96,16,0,N
COMMUNITY NB,COMMUNITY BC,769,270504,"DERBY, VT",NAT,1083,1083,100,96,11,0,N
BANK OF WA,DIAMOND BANCORP,770,565750,"WASHINGTON, MO",SNM,1077,1077,100,96,5,0,N
FIRST OKLAHOMA BK,FIRST OK HOLD,771,75259,"JENKS, OK",SNM,1076,1076,100,96,2,0,N
BANKFIRST,NORTH CENTRAL BC,772,117458,"NORFOLK, NE",SNM,1075,1075,100,96,14,0,N
UNION BK CO,UNITED BSHRS,773,780218,"COLUMBUS GROVE, OH",SNM,1075,1075,100,96,18,0,N
DEERWOOD BK,DEERWOOD BSHRS,774,314257,"WAITE PARK, MN",SNM,1069,1069,100,96,11,0,N
UWHARRIE BK,UWHARRIE CAP CORP,775,590220,"ALBEMARLE, NC",SMB,1068,1068,100,96,9,0,N
BENCHMARK BK,QUINLAN BSHRS,776,980960,"PLANO, TX",SNM,1067,1067,100,96,6,0,N
RIVER BK,RIVER HC,777,279842,"STODDARD, WI",SNM,1067,1067,100,96,13,0,N
COMMUNITY BK OF THE BAY,BAY CMNTY BC,778,2483438,"OAKLAND, CA",SNM,1066,1066,100,97,2,0,N
FIRST US BK,FIRST US BSHRS,779,259330,"BIRMINGHAM, AL",SNM,1065,1065,100,97,14,0,N
SUMMIT BK,SUMMIT BK GRP,780,3243282,"EUGENE, OR",SNM,1063,1063,100,97,2,0,N
CENTRAL BK,CENTRAL BSHRS,781,31255,"HOUSTON, TX",SMB,1062,1062,100,97,3,0,N
COMMERCEWEST BK,CW BC,782,3052813,"IRVINE, CA",SMB,1060,1060,100,97,0,0,N
FREEDOM BK OF VIRGINIA,FREEDOM FNCL HOLDS,783,3019982,"FAIRFAX, VA",SMB,1059,1059,100,97,4,0,N
PRIORITYONE BK,PRIORITYONE CAP CORP,784,956938,"MAGEE, MS",SMB,1058,1058,100,97,15,0,N
BLUE SKY BK,NBC BSHRS,785,517357,"PAWHUSKA, OK",SMB,1058,1058,100,97,14,0,N
CONSUMERS NB,CONSUMERS BC,786,477321,"MINERVA, OH",NAT,1058,1058,100,97,20,0,N
BANK OF ID,BANK OF ID HC,787,300960,"IDAHO FALLS, ID",SNM,1057,1057,100,97,15,0,N
SOUTHWEST MO BK,SOUTHWEST MO BC,788,760854,"CARTHAGE, MO",SNM,1056,1056,100,97,10,0,N
SULLIVAN BK,MID-MISSOURI HC,789,436953,"SULLIVAN, MO",SNM,1055,1055,100,97,9,0,N
VOLUNTEER ST BK,VOLUNTEER ST BSHRS,790,774132,"PORTLAND, TN",SNM,1050,1050,100,97,12,0,N
CORE BK,DS HC,791,976552,"OMAHA, NE",SNM,1046,1046,100,97,6,0,N
SUPERIOR NB,KEWEENAW FC,792,245557,"HANCOCK, MI",NAT,1041,1041,100,97,9,0,N
FIRST BK OF BERNE,FIRST BERNE FC,793,312244,"BERNE, IN",SMB,1040,1040,100,97,6,0,N
CITIZENS B&TC,CITIZENS B&T HOLD,794,3174920,"GUNTERSVILLE, AL",SNM,1038,1038,100,97,7,0,N
DAYSPRING BK,NEBRASKA BSHRS,795,151957,"GOTHENBURG, NE",SNM,1038,1038,100,97,7,0,N
LEGEND BK NA,LEGEND BC,796,100357,"BOWIE, TX",NAT,1036,1036,100,97,13,0,N
CITIZENS BK,CITIZENS BC,797,98463,"CORVALLIS, OR",SNM,1036,1036,100,97,14,0,N
LIBERTY B&TC,LIBERTY FNCL SVC,798,283438,"NEW ORLEANS, LA",SNM,1035,1035,100,97,16,0,N
GROVE B&TC,COCONUT GROVE BSHRS,799,648130,"MIAMI, FL",SMB,1035,1035,100,97,4,0,N
AMALGAMATED BK CHICAGO,AMALGAMATED INV CO,800,397531,"CHICAGO, IL",SNM,1030,1030,100,97,1,0,N
AUBURNBANK,AUBURN NBC,801,749635,"AUBURN, AL",SMB,1030,1030,100,97,7,0,N
SOUND CMNTY BK,SOUND FNCL BC,802,429487,"SEATTLE, WA",SNM,1030,1030,100,97,8,0,N
FIRST NB OF HUTCHINSON,FIRST KS BSHRS,803,754853,"HUTCHINSON, KS",NAT,1030,1030,100,97,7,0,N
PREMIER BK,PB BSHRS,804,33259,"MAPLEWOOD, MN",SNM,1025,1025,100,97,7,0,N
HELM BK USA,,805,1414819,"MIAMI, FL",SNM,1025,1025,100,97,0,0,N
TOLLESON PRIV BK,TOLLESON WEALTH MGMT,806,3166699,"DALLAS, TX",SNM,1024,1024,100,97,0,0,N
CITIZENS ST BK,CSB BSHRS,807,261360,"SOMERVILLE, TX",SNM,1022,1022,100,97,6,0,N
IOWA ST BK,VOGEL BSHRS,808,982348,"HULL, IA",SMB,1022,1022,100,97,13,0,N
SOUTHWESTERN NB,SWNB BC,809,2625724,"HOUSTON, TX",NAT,1022,1022,100,97,7,0,N
AMERICAN CMNTY B&T,AMERICAN CMNTY FNCL,810,2869162,"WOODSTOCK, IL",SNM,1021,1021,100,97,3,0,N
MIDWEST BK,MIDWEST BANC HC,811,669555,"PIERCE, NE",SMB,1020,1020,100,97,9,0,N
FIRST SOUTHERN BK,MIDWEST COMMUNITY BSHRS,812,382649,"MARION, IL",SNM,1018,1018,100,97,18,0,N
COMMERCIAL B&TC,COMMERCIAL HC,813,467658,"PARIS, TN",SNM,1018,1018,100,97,8,0,N
SKYLINE NB,SKYLINE BSHRS,814,90328,"INDEPENDENCE, VA",NAT,1017,1017,100,97,25,0,N
INTERNATIONAL FNC BK,IFB BC,815,867632,"MIAMI, FL",SNM,1016,1016,100,97,1,0,Y
KATAHDIN TC,KATAHDIN BSHRS CORP,816,327305,"PATTEN, ME",SNM,1016,1016,100,97,15,0,N
CITIZENS BK,AMADOR BSHRS,817,1016857,"LAS CRUCES, NM",SNM,1015,1015,100,97,7,0,N
PEOPLES BK,PEOPLES BC,818,819855,"LUBBOCK, TX",SMB,1014,1014,100,97,11,0,N
HILLTOP NB,MIDLAND FC,819,1454,"CASPER, WY",NAT,1014,1014,100,97,5,0,N
SARATOGA NB&TC,ARROW FC,820,1211371,"SARATOGA SPRINGS, NY",NAT,1013,1013,100,97,10,0,N
NORTH SIDE B&TC,,821,615217,"CINCINNATI, OH",SMB,1012,1012,100,97,8,0,N
POINTBANK,PILOT POINT BC ESOP,822,844567,"PILOT POINT, TX",SMB,1010,1010,100,97,8,0,N
VAST BK NA,VAST HOLDS,823,347956,"TULSA, OK",NAT,1009,1009,100,97,3,0,N
METRO BK,,824,1394621,"PELL CITY, AL",SNM,1009,1009,100,97,8,0,N
FARMERS B&TC,FARMERS ENT,825,482156,"GREAT BEND, KS",SNM,1009,1009,100,97,8,0,N
ROYAL BKS OF MO,ROYAL BSHRS,826,501459,"SAINT LOUIS, MO",SNM,1009,1009,100,97,17,0,N
RESOURCE BK,RESOURCE BSHRS,827,2716088,"COVINGTON, LA",SNM,1008,1008,100,97,10,0,N
MIDWEST RGNL BK,MIDWEST RGNL BC,828,691958,"CLAYTON, MO",SNM,1005,1005,100,97,6,0,N
FARMERS ST BK,NEIGHBOR INS AGY,829,1006148,"MARION, IA",SNM,1004,1004,100,97,7,0,N
ANSTAFF BK,FIRST NATIONAL BANCORP,830,261940,"GREEN FOREST, AR",SMB,1003,1003,100,97,12,0,N
INTERNATIONAL BK OF CHICAGO,IBC BC,831,2006024,"CHICAGO, IL",SNM,1002,1002,100,97,5,0,N
FIRST ARKANSAS B&T,FIRST ARKANSAS BSHRS,832,466240,"JACKSONVILLE, AR",SNM,997,997,100,97,20,0,N
TENNESSEE ST BK,TENNESSEE ST BSHRS,833,479839,"PIGEON FORGE, TN",SMB,997,997,100,97,16,0,N
CITIZENS BK,CITIZENS BK HOLD,834,783844,"MUKWONAGO, WI",SNM,996,996,100,97,11,0,N
MIDDLETOWN VALLEY BK,COMMUNITY HERITAGE FNCL,835,41825,"MIDDLETOWN, MD",SNM,996,996,100,97,7,0,N
FIRST NB,PINNACLE BSHRS CORP,836,979629,"ALTAVISTA, VA",NAT,995,995,100,97,17,0,N
BENNINGTON ST BK,BERCO,837,1016259,"SALINA, KS",SNM,993,993,100,97,8,0,N
DBA FIRST BK TX,FIRST BAIRD BSHRS,838,614368,"WEATHERFORD, TX",NAT,993,993,100,97,13,0,N
FIRST RELIANCE BK,FIRST RELIANCE BSHRS,839,2839790,"FLORENCE, SC",SNM,990,990,100,97,10,0,N
FIRST NB&TC,FIRST INDEPENDENT BC,840,154154,"CHICKASHA, OK",NAT,989,989,100,97,10,0,N
FIRST NORTHERN B&TC,PALM BC,841,186717,"PALMERTON, PA",SMB,988,988,100,97,10,0,N
CITIZENS NB,CITIZENS BSHRS,842,738013,"BLUFFTON, OH",NAT,987,987,100,97,10,0,N
FIRST ST BK NE,FIRST ST HOLD CO,843,499453,"LINCOLN, NE",SMB,986,986,100,97,16,0,N
DIME BK,DIMECO,844,56717,"HONESDALE, PA",SNM,985,985,100,97,8,0,N
R BK,R CORP FNCL,845,3821037,"ROUND ROCK, TX",SNM,984,984,100,97,9,0,N
1ST CAP BK,1ST CAP BC,846,3594797,"SALINAS, CA",SNM,984,984,100,97,5,0,N
PIONEER B&TC,BELLE FOURCHE BSHRS,847,65559,"BELLE FOURCHE, SD",SNM,982,982,100,97,5,0,N
BANK FORWARD,BANK FORWARD ESOP & TR,848,812557,"FARGO, ND",SNM,978,978,100,97,11,0,N
M1 BK,M1 BSHRS,849,666059,"CLAYTON, MO",SNM,978,978,100,97,1,0,N
NEWFIRST NB,NEWFIRST FNCL GROUP,850,938859,"EL CAMPO, TX",NAT,978,978,100,97,8,0,N
FIRST NAT BKRS BK,FIRST NAT BKR BSHRS,851,734538,"BATON ROUGE, LA",NAT,976,976,100,97,4,0,N
BANK OF PONTIAC,PONTIAC BC,852,930442,"PONTIAC, IL",SMB,976,976,100,97,10,0,N
KIRKPATRICK BK,AMERICAN BC OF OK,853,67151,"EDMOND, OK",SNM,975,975,100,97,7,0,N
CITIZENS BK,CITIZENS BSHRS CORP,854,898627,"OLANTA, SC",SNM,974,974,100,97,24,0,N
EVANGELINE B&TC,EVANGELINE BSHRS,855,372538,"VILLE PLATTE, LA",SNM,974,974,100,97,9,0,N
ADIRONDACK BK,ADIRONDACK BC,856,101671,"UTICA, NY",SMB,974,974,100,97,18,0,N
AMERICAN ST BK,STEELE BSHRS,857,262358,"ARP, TX",SMB,974,974,100,97,12,0,N
FIRST NB MI,FIRST NAT BC,858,3404467,"KALAMAZOO, MI",NAT,972,972,100,97,5,0,N
PARKSIDE FNCL B&TC,PARKSIDE FNCL,859,3688043,"CLAYTON, MO",SNM,971,971,100,97,0,0,N
DBA GNBANK NA,GN BSHRS,860,928056,"GIRARD, KS",NAT,967,967,100,97,15,0,N
BOM BK,GRANT BSHRS,861,684455,"NATCHITOCHES, LA",SNM,966,966,100,97,18,0,N
FIRST BK OF AL,FIRSTBANC OF AL,862,257233,"TALLADEGA, AL",SNM,963,963,100,97,11,0,N
HONESDALE NB,HONAT BC,863,465618,"HONESDALE, PA",NAT,963,963,100,97,12,0,N
FARMERS & MRCH BK,F&M FC,864,348720,"GRANITE QUARRY, NC",SNM,962,962,100,97,11,0,N
LEGACY NB,LEGACY BSHRS,865,3306280,"SPRINGDALE, AR",NAT,962,962,100,97,9,0,N
FIRST NB OF BEMIDJI,FIRST NB BEMIDJI ESOP & TR,866,363657,"BEMIDJI, MN",NAT,962,962,100,97,3,0,N
CORNERSTONE NB&TC,CORNERSTONE BC,867,2929392,"PALATINE, IL",NAT,959,959,100,97,4,0,N
NORTHSTAR BK,NORTHSTAR FNCL GRP,868,2958972,"BAD AXE, MI",SMB,956,956,100,97,9,0,N
FIRST COLUMBIA B&TC,CCFNB BC,869,881012,"BLOOMSBURG, PA",SNM,954,954,100,97,11,0,N
FIRSTIER BK,FIRSTIER II BC,870,536554,"KIMBALL, NE",SNM,953,953,100,97,9,0,N
FIRST METRO BK,FIRST METRO BC,871,1222519,"MUSCLE SHOALS, AL",SNM,953,953,100,97,10,0,N
CORNHUSKER BK,CORNHUSKER GROWTH CORP,872,544652,"LINCOLN, NE",SMB,953,953,100,97,9,0,N
BANK OF THE JAMES,BANK OF THE JAMES FNCL GROUP,873,2787770,"LYNCHBURG, VA",SMB,952,952,100,97,18,0,N
LEAD BK,LUNA PARENT,874,893855,"KANSAS CITY, MO",SNM,951,951,100,97,1,0,N
FINANCIAL FED BK,FINANCIAL FEDCORP,875,590976,"MEMPHIS, TN",SMB,950,950,100,97,0,0,N
NANO BANC,NANO FNCL HOLDS,876,3635029,"IRVINE, CA",SMB,949,949,100,97,1,0,N
TRUXTON TC,TRUXTON CORP,877,3290240,"NASHVILLE, TN",SMB,947,947,100,97,0,0,N
TWO RIVERS B&TC,TWO RIVERS FNCL GRP,878,3320781,"BURLINGTON, IA",SNM,946,946,100,97,10,0,N
SAINT LOUIS BK,ST LOUIS BSHRS,879,3354599,"SAINT LOUIS, MO",SNM,946,946,100,97,1,0,N
FARMERS BK FRANKFORT IN,FARMERS BC FRANKFORT IN,880,423449,"FRANKFORT, IN",SNM,942,942,100,97,9,0,N
BANK OF WI DELLS,DELLS BSHRS,881,894348,"WISCONSIN DELLS, WI",SNM,940,940,100,97,2,0,N
UNITED BK MI,UNITED BK FC,882,150044,"GRAND RAPIDS, MI",SNM,939,939,100,97,12,0,N
WEST MI CMNTY BK,NORTHSTAR FNCL GRP,883,715340,"HUDSONVILLE, MI",SMB,938,938,100,97,7,0,N
NEBRASKALAND BK,NEBRASKALAND FS,884,2667957,"NORTH PLATTE, NE",SMB,936,936,100,97,5,0,N
PROVIDENCE BK,PB FC,885,3404506,"ROCKY MOUNT, NC",SNM,930,930,100,97,5,0,N
BORDER BK,BORDER BSHRS,886,977951,"FARGO, ND",SNM,929,929,100,97,10,0,N
CLEAR MNT BK,STATE BC,887,886624,"BRUCETON MILLS, WV",SMB,928,928,100,97,10,0,N
FIRST PALMETTO BK,FIRST PALMETTO FC,888,586072,"CAMDEN, SC",SNM,927,927,100,97,21,0,N
FIRSTAR BK,FIRSTAR FNCL CORP,889,427353,"SALLISAW, OK",SNM,927,927,100,97,10,0,N
FIRST NB,BASTROP BSHRS,890,18050,"BASTROP, TX",NAT,926,926,100,97,5,0,N
CIERA BK,FIRST GRAHAM BC,891,327855,"GRAHAM, TX",SMB,926,926,100,97,7,0,N
SILVERGATE BK,SILVERGATE CAP CORP,892,1216826,"LA JOLLA, CA",SMB,924,924,100,97,1,0,N
JACKSON COUNTY BK,BANCORP OF SOUTHERN IN,893,884442,"SEYMOUR, IN",SNM,924,924,100,97,11,0,N
FIRST ST BK,FIRST ST BC,894,294023,"WINCHESTER, OH",SNM,922,922,100,97,15,0,N
SOVEREIGN BK,,895,396253,"SHAWNEE, OK",SMB,922,922,100,97,8,0,N
HCN BK,HEMET BC,896,183668,"RIVERSIDE, CA",SNM,920,920,100,97,5,0,N
FIRST NB OF WATERLOO,FIRST WATERLOO BSHRS,897,145545,"WATERLOO, IL",NAT,917,917,100,97,15,0,N
VISION BK,VISION BSHRS,898,241157,"ADA, OK",SMB,917,917,100,97,9,0,N
COASTAL CAROLINA NB,COASTAL CAROLINA BSHRS,899,3821822,"MYRTLE BEACH, SC",NAT,916,916,100,97,7,0,N
STUDIO BK,STUDIO FNCL HOLDS,900,5205819,"NASHVILLE, TN",SNM,916,916,100,97,1,0,N
PADUCAH B&TC,PADUCAH BSHRS,901,285740,"PADUCAH, KY",SMB,915,915,100,97,6,0,N
JONESTOWN B&TC,JBT BC,902,653611,"JONESTOWN, PA",SNM,914,914,100,97,12,0,N
MID-MISSOURI BK,MID-MO BSHRS,903,950141,"SPRINGFIELD, MO",SNM,914,914,100,97,13,0,N
ACCESS BK,3MV BC,904,3614837,"OMAHA, NE",SNM,913,913,100,97,7,0,N
BNC NB,BNCCORP,905,2358769,"GLENDALE, AZ",NAT,912,912,100,97,10,0,N
TRAILWEST BK,BITTERROOT HC,906,615954,"LOLO, MT",SNM,911,911,100,97,15,0,N
STIFEL TC NA,STIFEL FNCL CORP,907,2713920,"SAINT LOUIS, MO",NAT,905,905,100,97,0,0,N
FALCON NB,CENTRA VENTURES,908,3184228,"FOLEY, MN",NAT,904,904,100,97,5,0,N
HOMETOWN BK NA,MOODY BSHRS,909,393953,"GALVESTON, TX",NAT,903,903,100,97,6,0,N
BELMONT B&TC,BELMONT FNCL GRP,910,3391718,"CHICAGO, IL",SNM,902,902,100,97,3,0,N
BALLSTON SPA NB,BALLSTON SPA BC,911,505,"BALLSTON SPA, NY",NAT,902,902,100,97,12,0,N
PORT WASHINGTON ST BK,PORT BSHRS,912,937740,"PORT WASHINGTON, WI",SNM,899,899,100,97,7,0,N
NBC OKLAHOMA,NBC CORP OF OKLAHOMA,913,39756,"OKLAHOMA CITY, OK",SNM,899,899,100,97,5,0,N
CALVIN B TAYLOR BKG CO BERLI,CALVIN B TAYLOR BSHRS,914,39327,"BERLIN, MD",SNM,898,898,100,97,11,0,N
PEOPLES BK,PEOPLES BC,915,998844,"ROCK VALLEY, IA",SNM,898,898,100,97,9,0,N
STURGIS B&TC,STURGIS BC,916,366078,"STURGIS, MI",SNM,897,897,100,97,17,0,N
CONVERSE CTY BK,CONVERSE CTY CAP CORP,917,72258,"DOUGLAS, WY",SNM,894,894,100,97,2,0,N
GRAND SVG BK,GRAND BC,918,732178,"GROVE, OK",SNM,894,894,100,97,11,0,N
BANK OF LABOR,INTERNATIONAL BHOOD BOILERMKRS,919,246657,"KANSAS CITY, KS",SNM,893,893,100,97,5,0,N
BANK OF DELMARVA,PARTNERS BC,920,885225,"SEAFORD, DE",SMB,892,892,100,97,13,0,N
FIRST TX BK,FIRST TX BC,921,444350,"GEORGETOWN, TX",SNM,892,892,100,97,6,0,N
FARMERS NB OF DANVILLE,BOYLE BANCORP,922,785147,"DANVILLE, KY",NAT,890,890,100,97,11,0,N
EVERTRUST BK,IBT HC,923,2297998,"CITY OF INDUSTRY, CA",SNM,887,887,100,97,7,0,N
UNITED S BK,UNISOUTH,924,327435,"UMATILLA, FL",SNM,886,886,100,97,13,0,N
MODERN BK NA,MODERN BK MGMT LLC,925,2398701,"NEW YORK, NY",NAT,884,884,100,97,0,0,Y
AMERICAN BK,AMERICAN BK INC,926,2580243,"ALLENTOWN, PA",SMB,884,884,100,97,0,0,N
NEWFIELD NB,NEWFIELD BC,927,632410,"NEWFIELD, NJ",NAT,882,882,100,97,10,0,N
WEST AL B&TC,WEST AL CAP CORP,928,501132,"REFORM, AL",SNM,881,881,100,97,14,0,N
BANK OF FAYETTE CTY,MOSCOW BSHRS,929,466754,"PIPERTON, TN",SMB,877,877,100,97,11,0,N
BANK OF THE ORIENT,ORIENT BC,930,777366,"SAN FRANCISCO, CA",SMB,876,876,100,97,5,1,N
FIRST NB,FIRST GRANBURY BC,931,329952,"GRANBURY, TX",NAT,876,876,100,97,7,0,N
FIRST NB,MCGREGOR BSHRS,932,895055,"MC GREGOR, TX",NAT,871,871,100,97,4,0,N
UNIVERSITY BK,UNIVERSITY BC,933,137652,"ANN ARBOR, MI",SNM,868,868,100,97,0,0,N
SANIBEL CAPTIVA CMNTY BK,,934,3122994,"SANIBEL, FL",SNM,867,867,100,97,7,0,N
GENERATIONS BK,HARRELL BSHRS,935,329345,"ROGERS, AR",SNM,867,867,100,97,10,0,N
MID AMER BK,FRIENDSHIP BSHRS,936,873259,"LINN, MO",SNM,867,867,100,97,9,0,N
CIBM BK,CIB MARINE BSHRS,937,340742,"CHAMPAIGN, IL",SNM,866,866,100,97,8,0,N
WESTBURY BK,WESTBURY BC,938,524971,"WAUKESHA, WI",SNM,864,864,100,97,8,0,N
JUNIATA VALLEY BK,JUNIATA VALLEY FNCL CORP,939,215710,"MIFFLINTOWN, PA",SNM,862,862,100,97,14,0,N
LINDELL B&TC,FIRST IL BANCORP,940,185859,"SAINT LOUIS, MO",SMB,862,862,100,97,14,0,N
C3BANK NA,C3 BC,941,754068,"ENCINITAS, CA",NAT,861,861,100,97,2,0,N
BRANNEN BK,BRANNEN BK OF FL,942,760331,"INVERNESS, FL",SNM,860,860,100,97,11,0,N
ALLIANCE BK CENT TX,ABCT HOLD,943,601658,"WOODWAY, TX",SNM,859,859,100,97,4,0,N
ATLANTIC CMNTY BKR BK,ATLANTIC CMNTY BSHRS,944,959715,"CAMP HILL, PA",SMB,858,858,100,97,2,0,N
CAPITAL CMNTY BK,CAPITAL CMNTY BC,945,2068107,"PROVO, UT",SNM,857,857,100,97,5,0,N
FIRST NB OF MIDDLE TN,FIRST MCMINNVILLE CORP,946,87234,"MCMINNVILLE, TN",NAT,856,856,100,97,9,0,N
